name,gender,birth_count
Coletta,F,41
Ozelle,F,19
Edgel,M,8
Spiros,M,6
Aletha,F,136
Genevieve,M,9
Audna,F,5
Pallie,F,6
Marlowe,F,6
Datha,F,8
Ivery,M,9
Eudelia,F,7
Orell,M,9
Vivia,F,11
Marc,M,23
Sterlin,M,7
Maury,M,30
Olean,F,36
Naaman,M,11
Faye,F,989
Lenzy,M,8
Stephen,F,8
Mercedese,F,5
Sigmund,M,96
Suella,F,8
Mariam,F,61
Andra,F,5
Celia,F,691
Gabe,M,14
Orlie,M,19
Telesforo,M,7
Crusita,F,5
Vencil,M,7
Esque,M,6
Elvis,M,85
Karin,F,10
Margree,F,10
Tito,M,6
Kelso,M,12
Arcie,M,5
Derald,M,24
Mitsuye,F,16
Totsie,F,5
Benjiman,M,89
Maudeen,F,5
Gary,F,9
Eugena,F,7
Claudie,F,97
Rosella,F,425
Stacie,F,7
Valetta,F,8
Eslie,M,6
Venna,F,19
Keith,M,998
Ama,F,11
Samuel,F,20
Daryl,M,67
Gearldine,F,65
Hunter,F,5
Rae,M,17
Aloysuis,M,9
Felicidad,F,7
Omer,M,216
Clemens,M,62
Margaretha,F,8
Azalea,F,17
Jennis,M,5
Lemmie,M,14
Gleason,M,15
Bonifacio,M,13
Virgin,F,7
Clay,M,160
Irvan,M,13
Leeroy,M,87
Christine,F,2301
Mira,F,10
Kelly,M,133
Merrell,M,25
Emeline,F,40
Prosper,M,12
Beola,F,6
Nanna,F,6
Adine,F,8
Lavetta,F,11
Ethelmae,F,19
Tennessee,F,12
Tsutomu,M,20
Luann,F,5
Penny,F,34
Margy,F,37
Beda,F,9
Marzelle,F,9
Sadie,M,6
Tommy,M,400
Pascuala,F,9
Leonia,F,21
Maycel,F,5
Wylie,M,49
Dale,M,1956
Theodor,M,15
Lenice,F,12
Winifred,M,34
Ferdinand,M,222
Uda,F,6
Kunio,M,7
Glades,F,5
Lulla,F,6
Milledge,M,6
Duaine,M,13
Lollie,F,27
Norberta,F,5
Benedetto,M,11
Junerose,F,5
Emelio,M,14
Humphrey,M,18
Obert,M,25
Willye,F,7
Michiko,F,27
Emmet,M,91
Modie,M,7
Arnel,M,10
Margaree,F,10
Arvil,M,78
Horace,M,1314
Lavon,M,36
Pocahontas,F,8
Daryle,M,5
Eveline,F,71
English,M,9
Elspeth,F,5
Mercia,F,6
Adalyn,F,9
Brooks,M,84
Herold,M,15
Perla,F,6
Jeffie,F,26
Melburn,M,15
Amedeo,M,15
Lincoln,M,120
Hobart,M,136
Darcus,F,6
Domenico,M,21
Junette,F,5
Genie,F,16
Pasqualina,F,36
Bertram,M,195
Lloyd,F,17
Sunshine,F,11
Isla,F,26
Pio,M,10
Adelaide,F,437
Ingrid,F,35
Paige,M,14
Max,M,1557
Alston,M,11
Osby,M,8
Dorena,F,8
Luvenia,F,68
Roselia,F,9
Ceola,F,52
Gladis,F,44
Ashton,M,22
Venia,F,12
Macy,M,11
Alan,F,5
Carmen,F,775
Bertice,F,7
Melba,M,9
Bill,M,1483
Claus,M,8
Reggie,M,15
Bernest,M,8
Natalia,F,35
Kate,F,289
Gevena,F,5
Lafaye,F,7
Selina,F,22
Maebelle,F,36
Cloye,F,7
Lonza,M,12
Gorge,M,5
Evie,F,103
Margarito,M,78
Madalon,F,7
Wynona,F,68
Lawernce,M,14
Buster,M,233
Marcell,F,17
Chesleigh,M,5
Elmore,M,96
Ilona,F,10
Gladyce,F,52
Thresa,F,21
Catheryn,F,24
Adolphe,M,11
Orbie,M,27
Aurele,M,5
Aud,M,9
Clerance,M,5
Darlyne,F,9
Avon,M,32
Dominick,M,575
Guila,F,11
Lamoyne,M,8
Roswell,M,33
Tsugie,F,6
Roy,F,49
Nobuo,M,23
Lesslie,M,6
Bartlett,M,11
Nicolette,F,8
Petronella,F,15
Gayle,M,57
Verniece,F,17
Wellington,M,46
Hisao,M,7
Tillie,F,333
Conelia,F,5
Exilda,F,6
Winford,M,98
Elger,M,6
Alvesta,F,5
Orla,F,11
Guido,M,140
Arlis,F,13
French,M,22
Woodson,M,17
Marrietta,F,8
Vincenzo,M,33
Lorance,M,5
Scott,M,204
Meliton,M,9
Will,F,18
Jeanetta,F,31
Michael,F,24
Nobue,F,5
Arnt,M,5
Strother,M,5
Serene,F,7
Henrie,F,6
Treva,F,142
Lodia,F,7
Sebastian,M,130
Jerlean,F,9
Lyndell,F,10
Naoma,F,72
Leman,M,22
Verlene,F,29
Bela,M,6
Artelia,F,10
Manda,F,27
Jhon,M,24
Aleece,F,5
Clovis,F,15
Thera,F,22
Glorianna,F,5
Tavie,F,13
Hallie,F,238
Cresencia,F,5
Florena,F,7
Virl,M,9
Orvis,M,41
Hurshell,M,5
Zelpha,F,31
Louisiana,F,7
Jay,F,17
Roxy,F,10
Albert,F,46
Armida,F,23
Abe,M,231
Aloys,M,21
Elina,F,5
Whitley,M,5
Aleane,F,8
Rennie,F,12
Acy,M,9
Lovena,F,12
Nathion,M,5
Hansel,M,33
Leonora,F,124
Tino,M,6
Clance,M,10
Ellia,F,6
Ambrocio,M,6
Haynes,M,17
Algernon,M,10
Margareta,F,5
Opie,M,7
Modine,F,11
Lecta,F,7
Romelia,F,14
Floretta,F,33
Orville,F,12
Liston,M,19
Babe,M,12
Arlington,M,30
Gazelle,F,5
Rhodie,F,6
Monta,F,11
Pilar,F,25
Isobel,F,58
Freeda,F,80
Vernice,M,30
Mansfield,M,10
Lindell,F,5
Ernesteen,F,9
Erminio,M,8
Kazue,F,19
Jarrell,M,9
Eugine,M,12
Wilmar,M,15
Enedina,F,15
Hester,F,337
Leanna,F,41
Estaline,F,6
Oreste,M,17
Emry,M,7
Clemencia,F,13
Violeta,F,5
Willy,M,14
Janice,F,732
Doral,F,5
Bartley,M,20
Ervan,M,11
Roma,F,132
Jeannetta,F,19
Lyola,F,8
Walt,M,19
Marie,F,12500
Rozell,F,15
Flavil,M,5
Pleasant,M,19
Chieko,F,10
Hulen,M,11
Quenten,M,5
Dorthy,F,491
Millie,F,491
Malachy,M,5
Tula,F,25
Doss,M,8
Arla,F,44
Haston,M,5
Tena,F,36
Apolonio,M,16
Margrett,F,31
Merit,M,5
Bronislaw,M,20
Estell,M,24
Kathryne,F,95
Curtis,F,36
Una,F,217
Elynore,F,10
Malissie,F,7
Eunice,M,31
Jena,F,5
Mark,M,626
Aurel,F,5
Aulton,M,5
Morten,M,6
Delilah,F,61
Littleton,M,9
Olivene,F,9
Glendola,F,18
Harry,F,54
Methyl,F,7
Clarabell,F,24
Hattye,F,6
Hyacinth,F,17
Brownie,M,14
Powell,M,24
Wilburt,M,24
Arlee,F,24
Juanda,F,5
Orena,F,10
Farmer,M,9
Gordon,F,18
Leray,M,5
Hillary,M,21
Charlene,F,318
Herminio,M,8
Reiko,F,5
Irby,M,24
Elmina,F,21
Hilbert,M,63
Guida,F,15
Darris,M,5
Garnet,F,203
Margaruite,F,10
Myrtha,F,7
Freida,F,211
Noel,F,12
Arline,F,628
Ardie,F,17
Wentworth,M,10
Justine,M,7
Shedrick,M,10
Larayne,F,14
Aelred,M,5
Corbin,M,20
Brooke,M,5
Virginia,M,38
Merle,F,442
Murlene,F,11
Donelda,F,9
Geneva,F,2486
Ellene,F,24
Wilder,M,12
Maree,F,17
Macie,F,72
Ralphine,F,5
Valentino,M,27
Susumu,M,20
Wasil,M,9
Francois,M,6
Floyce,M,6
Reeves,M,10
Eudell,M,6
Hardy,M,151
Ignatius,M,90
Christiana,F,14
Marciano,M,6
Arvena,F,9
Paz,F,6
Bernerd,M,14
Sameul,M,13
Olan,M,56
Arlester,M,5
Albertus,M,14
Reino,M,38
Kermitt,M,5
Portia,F,44
Simona,F,30
Audine,F,11
Lavergne,F,34
Ginger,F,36
Lizzie,M,8
Elayne,F,79
Dabney,M,5
Sulo,M,7
Magdalen,F,64
Seraphine,F,8
Maggie,F,1300
Arlyn,M,12
Haruko,F,39
Ole,M,23
Joshua,M,125
Illa,F,44
Massie,F,10
Mannie,F,13
Severino,M,9
Maple,F,24
Larraine,F,7
Tyrus,M,24
Arthur,F,52
Daris,M,6
Emmett,F,7
Kathreen,F,6
Ernstine,F,5
Tyne,F,5
Eiko,F,18
Yancey,M,11
Tosca,F,5
Ridley,M,6
Roselyn,F,81
Patti,F,26
Eustolia,F,12
Beadie,F,13
Lane,M,41
Michaelina,F,15
Peggie,F,58
Veneta,F,19
Elbert,F,6
Herchell,M,7
Nobia,F,5
Rosa,M,16
Thomasa,F,5
Suzanne,F,376
Mandy,F,103
Genola,F,11
Bolden,M,6
Terence,M,68
Attie,F,9
Captolia,F,8
Frona,F,19
Onnie,M,14
Pernie,F,19
Thelma,F,7836
Garth,M,77
Benancio,M,5
Dalma,F,7
Alfia,F,5
Scotty,M,8
Mildred,M,42
Eugen,M,6
Ivalene,F,6
Ovid,M,23
Carolina,F,137
Jewel,M,135
Sunda,F,6
Donold,M,16
Dorlas,F,5
Cordis,M,5
Orvie,M,8
Ozelma,F,6
Alek,M,7
Wilhelmina,F,230
Tressa,F,52
Yoneo,M,5
Catheryne,F,5
Omen,M,6
Galen,M,95
Stafford,M,35
Corina,F,24
Maribel,F,16
Sinclair,M,17
Shizue,F,38
Nelia,F,14
Edgar,M,2014
Koula,F,5
Regenia,F,12
Rovina,F,5
Luverne,F,42
Tiny,F,40
Mariadejesus,F,5
Alcus,M,6
Delois,F,31
Osker,M,13
Lempi,F,11
Valton,M,6
Florindo,M,5
Laney,F,7
Levon,F,5
Isabel,F,971
Miguel,M,129
Lynne,F,19
Darol,M,5
Jerauld,M,6
Ervil,M,8
Danie,M,6
Coralee,F,15
Nicolasa,F,33
Emiliano,M,8
Tyre,M,6
Lenville,M,7
Winogene,F,8
Marina,F,57
Clarene,F,13
Cleao,F,5
Wynell,F,17
Venie,F,12
Imelda,F,61
Hilburn,M,6
Erbie,M,8
Elree,F,8
Garlon,M,8
Sandy,M,76
Alois,F,9
Catarina,F,24
Louis,F,49
Lenoard,M,16
Sayoko,F,5
Atlee,M,16
Alf,M,27
Gervis,M,5
Enos,M,61
Charlot,F,6
Yaeko,F,24
Atlean,F,6
Ellora,F,5
Elvia,F,31
Acie,M,28
Hines,M,7
Myles,M,95
Emmabelle,F,9
Vernese,F,6
Edgar,F,13
Maydelle,F,6
Luceal,F,7
Therion,M,6
Floride,F,7
Adlene,F,7
Emalee,F,13
Gentle,M,6
Zane,M,57
Etienne,M,7
Mirriam,F,7
Greely,M,9
Magdaleno,M,13
Etha,F,48
Aime,M,17
Pinkie,M,5
Alvira,F,37
Verma,F,18
Ozzie,M,11
Ludella,F,9
Carene,F,6
Marcial,M,13
Retha,F,214
Mintie,F,6
Corrie,M,11
Kizzie,F,23
Clementina,F,29
Celestine,M,8
Truett,M,24
Fiore,M,19
Clarine,F,56
Sherburne,M,5
Jewell,F,858
Dacia,F,6
Heloise,F,18
Ima,F,167
Delmus,M,10
Kenny,M,14
Talmadge,M,111
Gaylen,M,12
Rush,M,28
Carl,M,7080
Armistice,M,6
Genie,M,5
Roberts,M,8
Vala,F,5
Emmy,F,26
Fredy,M,5
Octaviano,M,8
Sylvania,F,10
Hannie,F,6
Georgette,F,143
Alvada,F,5
Geraline,F,7
Clessie,F,8
Coolidge,M,10
Giles,M,52
Bernice,F,6191
Jorene,F,5
Harryette,F,7
Callista,F,6
Ovie,M,7
Vincetta,F,7
Lillia,F,23
Fidella,F,5
Lavada,F,111
Carolin,F,8
Franklin,F,9
Carol,M,124
Marcel,F,15
Chris,M,147
Devoe,M,5
Luana,F,23
Lynden,M,8
Ulysses,M,199
Rosanna,F,85
Alverda,F,34
Waino,M,12
Loyed,M,8
Ramsey,M,11
Chloie,F,6
Frazer,M,6
Anona,F,16
Tempie,F,32
Arlyn,F,12
Wenzel,M,13
Ladean,F,9
Ysidra,F,11
Ewart,M,7
Luvinia,F,11
Sydell,F,8
Albin,M,137
Obrien,M,5
Phill,M,13
Alyne,F,33
Robin,F,15
Fransisca,F,7
Ruthford,M,6
Jarrett,M,15
Doreen,F,81
Sollie,M,11
Ferol,F,22
Pattie,F,94
Claudina,F,10
Wyona,F,16
Gregg,M,14
Artemis,F,10
Rembert,M,15
Chanie,F,6
Thais,F,30
Elzada,F,10
Konrad,M,5
Doran,M,19
Maryland,F,15
Beuna,F,15
Laberta,F,11
Hal,M,177
Earnie,M,12
Haruno,F,6
Lerline,F,6
Homer,F,17
Glendolyn,F,5
Adelaido,M,5
Fredericka,F,12
Wally,M,23
Nobie,F,14
Dossie,F,13
Lannie,M,7
Modell,F,11
Aura,F,18
Zara,F,14
Lelia,F,289
Cline,M,22
Valentine,F,35
Shinichi,M,8
Elzia,M,7
Bertine,F,6
Madeliene,F,14
Inez,F,2081
Marce,M,5
Rosser,M,5
Toshi,F,13
Alyene,F,9
Oris,F,11
Judy,F,205
Prentiss,M,18
Hjalmer,M,8
Rawlin,M,5
Icy,F,17
Rosalin,F,8
Benjamin,M,2413
Dalvin,M,7
Wretha,F,8
Merced,M,6
Sun,M,7
Hurbert,M,10
Zelphia,F,19
Irwin,M,328
Ruthmae,F,6
Renie,F,7
Iness,F,5
Bernise,F,6
Ellaree,F,7
Aretha,F,33
Blanch,F,163
Essex,M,6
Odell,F,170
Norvin,M,23
James,M,49748
Nolan,M,191
Lynette,F,36
Loman,M,8
Evlyn,F,25
Marsh,M,5
Lacie,F,8
Thurston,M,72
Ileta,F,12
Joana,F,5
Arrie,M,8
Sebastino,M,6
Carlyle,F,5
Elisa,M,6
Denver,M,192
Lex,M,12
Clover,F,16
True,F,6
Hughey,M,9
Clemente,M,16
Truitt,M,16
Maryan,F,24
Von,M,32
Clotile,F,6
Maggie,M,10
Olar,F,7
Willimena,F,5
Marzee,F,8
John,F,285
Hajime,M,14
Dortha,F,295
Johnsy,F,5
Chiyo,F,11
Drucilla,F,53
Kelton,M,7
Oretta,F,8
Meade,M,18
Jennie,F,2889
Lethia,F,18
Bettye,F,224
Ceasar,M,17
Laurene,F,54
Presley,M,25
Salomon,M,16
Vienna,F,12
Nora,F,1351
Christy,M,39
Merle,M,834
Hager,M,5
Anne,M,6
Sharlene,F,5
Eliot,M,23
Amil,M,16
Zelva,F,5
Helenmarie,F,7
Robert,M,52782
Eleazar,M,9
Fred,M,6492
Darthy,F,12
Cortland,M,8
Darcy,M,9
Eldo,M,23
Ruble,F,9
Evalena,F,41
Jerald,M,78
Nelly,F,20
Emmert,M,19
Hassel,M,17
Avon,F,7
Russ,M,13
Esker,M,11
Carrol,F,19
Correne,F,10
Derrel,M,11
Moira,F,8
Christie,F,15
Seldon,M,23
Fayette,M,8
Otha,F,44
Bernadette,F,356
Harding,M,235
Catherin,F,7
Annielou,F,5
Mayetta,F,6
Ynes,F,5
Daphne,F,104
Otelia,F,27
Trenton,M,7
Ott,M,5
Leandrew,M,5
Lorence,M,9
Rhodes,M,8
Guinevere,F,17
Rosalind,F,221
Romie,F,5
Lazelle,F,7
Filomena,F,182
Areta,F,6
Manuela,F,197
Holger,M,9
Leigh,M,32
Ruford,M,5
Aleida,F,5
Palestine,F,11
Elwanda,F,98
Earna,F,5
Vernadine,F,7
Raymund,M,8
Armina,F,6
Maryjane,F,164
Myrle,M,20
Forrest,M,781
Clayborn,M,12
Pearlie,F,346
Audrey,M,74
Neff,M,6
Lofton,M,12
Cleola,F,35
Darris,F,5
Zebulon,M,7
Hertis,M,5
Dellamae,F,8
Marthe,F,6
Glendale,M,7
Ad,M,5
Seichi,M,17
Cranford,M,6
Theadora,F,12
Lorma,F,7
Jesus,M,517
Phil,M,157
Dell,F,38
Mina,F,127
Omia,F,8
Draxie,F,5
Imogene,F,838
Perry,M,565
Evah,F,16
