name,gender,birth_count
Werner,M,40
Vickey,F,197
Valori,F,6
Jody,M,189
Lajoyce,F,8
Mervyn,M,13
Enoch,M,52
Selma,F,119
Kai,F,5
Derrick,M,358
Derek,M,335
Lila,F,338
Leverett,M,7
Allie,M,33
Carlos,M,1397
Rollen,M,7
Jonny,M,23
Bertie,F,45
Slyvia,F,8
Earl,M,3423
Hettie,F,29
Jannine,F,13
Tawana,F,34
Ernie,M,279
Lorita,F,30
Desi,M,47
Kevyn,F,8
Cherylyn,F,8
Deni,F,6
Cass,M,22
Delane,F,26
Karoline,F,6
Melquiades,M,10
Jannette,F,88
Theola,F,19
Caster,M,21
Amy,F,2303
Hernando,M,5
Kaaren,F,17
Waneta,F,19
Richie,M,55
Kym,F,17
Lacey,F,16
Denell,F,8
Kathleen,M,35
Lassie,F,7
Jae,M,9
Griselda,F,18
Onnie,F,10
Albertha,F,48
Aldon,M,13
Albertina,F,9
Lawyer,M,9
Gisele,F,29
Nona,F,267
Nathaniel,F,12
Cheril,F,5
Carol,F,22272
Carmelia,F,6
Rennard,M,6
Pasquale,M,72
Jacky,F,11
Eliasar,M,8
Owens,M,8
Rooney,M,9
Camelia,F,19
Ninfa,F,41
Flynn,M,8
Kelli,F,59
Kathi,F,437
Dovey,F,5
Colonel,M,14
Ricci,M,32
Nila,F,98
Shelby,M,120
Garnette,F,8
Lynnae,F,14
Taffie,F,5
Dominique,F,9
Verna,F,654
Ceceilia,F,7
Lia,F,24
Verlene,F,37
Glennie,M,9
Hannah,F,154
Vali,F,7
Ima,F,37
Olevia,F,17
Cherylene,F,6
Alisa,F,99
Kaye,F,361
Franky,F,7
Laverne,F,534
Suzanne,F,5471
Scott,F,19
Leeta,F,8
Talbert,M,14
Danice,F,21
Carlen,F,5
Carlis,F,7
Nathaniel,M,1265
Gerry,M,336
Bowman,M,7
Carolyn,F,12896
Spiro,M,7
Garth,M,159
Hubbard,M,12
Cherine,F,6
Leisa,F,30
Beauford,M,10
Omega,F,16
Phil,M,257
Julio,M,252
Marsa,F,11
Adriana,F,49
Charles,F,139
Sherene,F,5
Luciana,F,7
Denisa,F,18
Marea,F,8
Cynda,F,29
Hattie,F,506
Madeline,F,635
Jefferson,M,154
Willow,F,17
Marney,F,9
Maybelle,F,18
Carrington,M,8
Yvonnie,F,10
Merrily,F,13
Linder,F,23
Angelene,F,25
Braulio,M,5
Mario,M,991
Erling,M,8
Kathy,F,13390
Kathlee,F,5
Dock,M,35
Hector,M,629
Ronney,M,41
Kennis,M,5
Lezlee,F,7
Ian,M,160
Luwana,F,13
Dicky,M,37
Tracey,M,29
Saint,M,9
Orlyn,M,7
Chucky,M,11
Mikel,F,9
Bonney,F,13
Ivery,M,9
Ivie,F,5
Drayton,M,6
Orie,M,8
Gwen,M,9
Levin,M,6
Maryl,F,9
Nazario,M,10
Guy,M,1884
Lamar,F,10
Jalene,F,14
Glendal,M,9
Emilee,F,6
Tula,F,10
Lucile,F,85
Adah,F,6
Joel,M,2296
Carlon,F,11
Joani,F,8
Jenean,F,13
Pride,M,5
Althia,F,13
Eartha,F,66
Perfecto,M,15
Rory,M,213
Dwain,M,166
Philomena,F,64
Vandella,F,6
Nahum,M,6
Alben,M,7
Fritzie,F,5
Deborah,F,52183
Cosimo,M,8
Judine,F,7
Alyce,F,159
Mikle,M,7
Desiree,F,57
Vernell,F,140
Durand,M,11
Carl,F,24
Ola,M,6
Carl,M,7816
Filomena,F,19
Lennie,F,35
Danella,F,11
Deborra,F,53
Jordan,F,5
Jeryl,M,11
Luanna,F,33
Marvina,F,17
Izetta,F,15
Matthew,M,2374
Johnette,F,39
Evon,M,10
Betty,M,25
Danita,F,72
Adell,F,62
Eliberto,M,8
Vonetta,F,5
Cindra,F,35
Vincient,M,5
Arnetta,F,82
Creg,M,8
Marjo,F,5
Violeta,F,12
Janie,M,5
Denine,F,9
Garry,F,6
Robbye,F,8
Danny,F,27
Patrina,F,13
Theresa,M,13
Vann,M,24
Patrica,F,202
Jani,F,19
Lorenia,F,9
Javier,M,267
Hardie,M,9
Evelynn,F,8
Salvador,M,331
Fernand,M,13
Orren,M,6
Dorris,M,13
Drucilla,F,74
Lorelee,F,10
Ennis,F,5
Neila,F,13
Doroteo,M,12
Arner,M,5
Garrick,M,29
Jenine,F,35
Marvel,F,35
Carliss,F,9
Commodore,M,7
Charita,F,6
Kane,M,10
Lauree,F,23
Genice,F,15
Vicky,M,20
Rene,M,425
Kandyce,F,12
Marine,F,8
Tandy,M,10
Rickie,M,902
Stevie,F,5
Veneta,F,10
Brandy,F,21
Wright,M,8
Mendel,M,10
Deloris,F,734
Juliana,F,145
Georgie,M,7
Pecolia,F,12
Karleen,F,49
Alysia,F,13
Sande,M,6
Nickolas,M,88
Johnsie,F,14
Denard,M,7
Peer,M,5
Imogene,F,114
Lennis,F,10
Colleen,M,7
Priscillia,F,8
Jacalyn,F,437
Trinidad,F,34
Sunny,M,10
Terisa,F,19
Magda,F,32
Genevive,F,7
Melani,F,15
Barbara,M,72
Landa,F,19
Vernell,M,57
Levarn,F,6
London,M,11
Dixie,M,13
Angelyn,F,24
Lenice,F,7
Izell,M,7
Jerone,M,23
Avia,F,6
Nixon,M,10
Frances,M,37
Leonda,F,6
Cary,M,405
Bobbie,M,194
Melchior,M,5
Darlean,F,12
Myra,F,967
Arno,M,16
Shirlie,F,10
Lorin,M,83
Hansel,M,28
Yancy,M,8
Trude,F,11
Laurie,F,3689
Tollie,M,8
Selby,M,9
Giovanni,M,6
Charolett,F,10
Lessie,M,8
Spence,M,10
Lorri,F,109
San,M,5
Gerrard,M,5
Yogi,M,6
Oveta,F,14
Donnis,M,22
Zoe,F,96
Algernon,M,10
Lan,M,5
Darlena,F,25
Renie,F,20
Marigene,F,8
Donnia,F,9
Thurmond,M,21
Paralee,F,12
Dorianne,F,10
Colin,M,213
Emil,M,184
Lary,M,36
Starla,F,81
Layne,M,69
Donell,M,73
Bud,M,100
Faylene,F,10
Cristene,F,7
Idella,F,59
Blake,M,208
Miriam,M,7
Joesphine,F,12
Elridge,M,5
Franklin,F,5
Lucius,M,83
Royzell,M,8
Arretta,F,5
Marylou,F,174
Fermin,M,39
Judith,F,11957
Quinn,M,23
Minor,M,10
Gwendolyn,M,12
Esteban,M,68
Olympia,F,14
Dorsey,F,17
Thomasena,F,16
Ita,F,5
Derenda,F,14
Felix,F,6
Lavelle,M,11
Lane,F,38
Laurita,F,14
Vara,F,5
Maralee,F,25
Leni,F,8
Kathy,M,13
Richie,F,7
Powell,M,14
Marcel,M,109
Tommie,M,542
Prince,M,71
Worley,M,6
Jerra,F,9
Kipp,M,15
Madora,F,5
Tilmon,M,5
Myrtle,F,375
Ricke,M,24
Romaine,M,7
Linden,M,49
Marzella,F,12
Anner,F,11
Randey,M,6
Aria,F,5
Amos,F,6
Juston,M,5
Ferol,F,6
Emmanuel,M,68
Kathyrine,F,6
Valentina,F,60
Polly,F,517
Klaus,M,7
Kassandra,F,14
Eugene,F,20
Jeanine,F,452
Marcellus,M,42
Germaine,F,77
Vernal,M,17
Georgie,F,65
Oral,F,5
Geni,F,8
Horace,F,6
Wilbern,M,6
Conchetta,F,8
Mayetta,F,6
Meri,F,62
Annell,F,11
Jayson,M,24
Terris,M,9
Susy,F,15
Eddy,F,9
Odelia,F,29
Percilla,F,7
Arnita,F,57
Jay,F,47
Candia,F,12
Raymonde,F,5
Phyllis,F,5956
Georgena,F,9
Gertha,F,18
Trini,F,6
Philip,M,6272
Ivy,F,205
Rocco,M,212
Kerri,F,72
Isaac,M,549
Shawna,F,46
Jeannette,F,911
Lennell,M,7
Parnell,M,18
Myrtice,F,38
Lonald,M,5
Jetty,F,5
Catheline,F,5
Tonita,F,16
Clotee,F,5
Alfonse,M,16
Ena,F,16
Benjamen,M,17
Marylene,F,6
Julia,M,9
Alfrieda,F,5
Sherron,F,64
Wells,M,7
Mitchell,M,1889
Nathaneil,M,7
Louisa,F,162
Violette,F,7
Saundria,F,6
Jewel,F,261
Nell,F,137
Brien,M,34
Mortimer,M,7
Melvin,F,31
Luwanna,F,8
Max,F,5
Jams,M,5
Melbra,F,5
Bennie,M,769
Elinor,F,100
Clyde,F,12
Letcher,M,6
Reola,F,7
Eligio,M,13
Benny,F,8
Lauralee,F,23
Florence,F,1123
Nasario,M,6
Rachell,F,19
Avie,F,6
Woodruff,M,5
Ivonne,F,16
Timmothy,M,43
Rosalba,F,11
Murl,M,17
Myriam,F,32
Kittie,F,21
Venna,F,6
Guillermo,M,125
Jerry,M,13887
Nicoletta,F,7
Gaile,F,30
Idalia,F,27
Cain,M,5
Kimble,M,11
Marlinda,F,8
Alessandro,M,6
Dale,M,7331
Salvatore,M,623
Velma,F,740
Shalom,M,5
Rheta,F,19
Daryle,F,8
Lalla,F,5
Janene,F,77
Darryll,M,16
Dyana,F,8
Joli,F,15
Love,M,5
Jearlean,F,10
Laretha,F,5
Margueritte,F,7
Nathan,M,813
Fortino,M,7
Urban,M,18
Cassell,M,5
Blossom,F,15
Delores,M,6
Vinnie,F,31
Chesley,M,28
Ghislaine,F,5
Frederica,F,24
Sissy,F,7
Jacolyn,F,20
Marge,F,44
Omar,M,70
Daria,F,93
Lacy,F,20
Eliza,F,99
Jimmy,F,31
Carolina,F,127
Jerold,M,184
Deniese,F,11
Tenley,F,12
Coby,F,6
Margretta,F,11
Rue,F,8
Susane,F,5
Gerldine,F,5
Shauna,F,183
Ole,M,6
Kyna,F,5
Kyle,M,363
Daphene,F,9
Ricky,F,51
Clementine,F,101
Devorah,F,9
Abbie,M,10
Thadeus,M,5
Clementina,F,12
Elouise,F,113
Eric,M,3928
Claudie,F,17
Ellen,F,5537
Early,M,45
Les,M,39
Clarance,M,32
Isom,M,9
Jomarie,F,12
Rayne,F,8
Thurman,M,175
Florentina,F,10
Mahala,F,12
Avery,M,92
Natalia,F,26
Gwendlyn,F,17
Florine,F,106
Lillian,F,1657
Burnell,M,51
Carlisle,M,10
Marirose,F,5
Jimmie,M,1625
Sheril,F,17
Alain,M,22
Elvert,M,8
Lorry,F,26
Stephenson,M,13
Barrie,M,31
Servando,M,24
Maurene,F,12
Thalia,F,25
Janiene,F,7
Duan,M,9
Tessa,F,17
Eladio,M,11
Tammara,F,9
Deloras,F,19
Washington,M,18
Mackie,M,28
Juanita,M,10
Junette,F,6
Cari,F,21
Neils,M,5
Natha,F,8
Nonie,F,13
Wanda,M,17
Osby,M,8
Sallie,F,430
Karn,F,5
Truman,M,71
Colen,M,5
Curley,F,15
Jacquelin,F,93
Sherrill,M,29
Cleon,M,25
Jacquelyne,F,53
Candida,F,35
Wiley,M,191
Talitha,F,12
Ambrosio,M,15
Luereatha,F,5
Christofer,M,6
Donley,M,14
Forrest,F,14
Alaina,F,7
Silvana,F,13
Cyrena,F,8
Corliss,F,112
Beckie,F,70
Odetta,F,8
Robin,M,1724
Clayborn,M,7
Terrace,M,9
Stella,F,957
Jackalynn,F,6
Harlene,F,12
Isabel,F,480
Narda,F,14
Karol,M,8
Haley,M,6
Demetrio,M,21
Darelyn,F,6
Wyonna,F,6
Manuela,F,105
Joretha,F,5
Tressia,F,11
Lovena,F,5
Genine,F,5
Lizzie,F,179
Curly,M,6
Berdina,F,7
Patsy,F,2590
Billie,M,230
Calvert,M,22
Derald,M,44
Sandra,M,44
Lenny,M,71
Elvie,F,16
Rozlyn,F,7
Heather,F,427
Zola,F,36
Rosa,F,2031
Ludy,F,5
Marion,F,1280
Deliliah,F,5
Rocklyn,M,6
Carmichael,M,6
Phillis,F,79
Shirli,F,5
