name,gender,birth_count
Darnisha,F,5
Benedicto,M,6
Juli,F,235
Nyla,F,23
Jackolyn,F,5
Tawna,F,11
Greggory,M,100
Larra,F,7
Linna,F,7
Katheleen,F,12
Travis,F,26
Raychell,F,5
Natacha,F,12
Simon,M,225
Melaina,F,8
Delfino,M,14
Shirelle,F,23
Efrain,M,175
Jolanda,F,34
Alphonza,M,8
Madge,F,15
Mari,F,274
Nico,F,7
Sonni,F,6
Dougles,M,10
Eddy,M,143
Shewanda,F,6
Jennefer,F,12
Kimball,M,29
Devonna,F,23
Rico,M,47
Cally,F,8
Etienne,M,13
Janita,F,28
Dallas,F,20
Kimi,F,47
Carlena,F,16
Kendal,M,37
Julann,F,9
Tess,F,50
Keia,F,5
Raphael,F,6
Stan,M,147
Charleene,F,6
Garrett,M,336
Maria,F,8856
Lauraine,F,7
Elenor,F,5
Elroy,M,50
Victor,F,17
Eulonda,F,8
Carlyle,M,9
Jett,M,6
Cozette,F,21
Keysha,F,11
Ita,F,5
Luster,M,10
Ramon,M,838
Felecia,F,271
Kyung,F,6
Coralyn,F,6
Glenwood,M,26
Marquis,M,29
Twain,M,5
Mirta,F,25
Tassie,F,9
Marshelle,F,14
Gregory,M,15790
Nereida,F,48
Tobie,F,17
Annissa,F,13
Luella,F,40
Shirline,F,5
Dorice,F,10
Summer,F,45
Marney,F,10
Gerrie,F,15
Delone,M,5
Panfilo,M,6
Andreas,M,79
Juanita,M,14
Indi,F,6
Cherylyn,F,7
Francene,F,23
Lenneth,M,5
Perl,F,5
Mellinda,F,5
Rotunda,F,12
Gretchen,F,966
Dana,M,1032
Tiffiney,F,13
Marcianne,F,5
Fredrick,F,12
Rana,F,50
Maribell,F,9
Gery,M,10
Francetta,F,6
Oneal,M,23
Tarik,M,11
Jami,F,351
Sedric,M,19
Aundrea,F,52
Jody,M,1057
Floria,F,9
Darell,M,66
Tarji,F,5
Crissandra,F,5
Lorane,F,5
Deric,M,58
Media,F,9
Risa,F,76
Kinley,M,9
Maris,F,7
Verita,F,10
Marquitta,F,10
Marshall,M,675
Stephnie,F,16
Maryhelen,F,16
Konstantinos,M,10
Vinnie,M,5
Silvana,F,30
Gilberta,F,7
Zanetta,F,11
Earnie,M,14
Alise,F,21
Jethro,M,8
Tonda,F,92
Karman,F,7
Erminia,F,12
Job,M,17
Marna,F,49
Duwane,M,5
Janea,F,5
Stefania,F,10
Elicia,F,33
Devorah,F,17
Paulita,F,5
Della,F,326
Trissa,F,7
Adah,F,5
Felisia,F,12
Marshella,F,7
Link,M,7
Rajan,M,8
Wanetta,F,10
Lenton,M,7
Ronya,F,12
Rabecca,F,7
Joyann,F,5
Sha,F,6
Cole,M,53
Cyrene,F,6
Ragena,F,7
Concettina,F,8
Fritzi,F,5
Dick,M,74
George,M,9704
Aubrey,F,18
Bary,M,9
Marshall,F,19
Pebble,F,13
Kenna,M,5
Rexanna,F,5
Geraldo,M,32
Arthur,F,29
Tamika,F,36
Kristina,F,1786
Jayson,M,115
Tabitha,F,445
Margi,F,8
Syrena,F,6
Kristian,M,62
Amaryllis,F,5
Selene,F,28
Laressa,F,6
Dusti,F,7
Evelio,M,11
Karyn,F,436
Charmain,F,42
Maritza,F,241
Marcelline,F,5
Kristen,M,27
Domenico,M,45
Corri,F,12
Noella,F,5
Darryle,M,48
Kippi,F,5
Aracelia,F,12
Lorrain,F,5
Kreg,M,22
Jerilyn,F,83
Marye,F,8
Gwen,M,5
Hansel,M,14
Jade,M,38
Emmanuel,M,111
Sandor,M,10
Ignatius,M,14
Jack,M,2788
Judene,F,6
Seema,F,16
Von,M,74
Clarine,F,5
Rosia,F,7
Jalanda,F,6
Yavette,F,5
Phineas,M,8
Jetta,F,7
Kayce,F,5
Grace,F,896
Cregg,M,9
Katrin,F,12
Domingo,M,148
Kymberly,F,62
Lew,M,20
Letricia,F,11
Cynthis,F,6
Joette,F,33
Toyna,F,13
Marita,F,63
Elouise,F,30
Dannielle,F,37
Julee,F,40
Mary,M,127
Shenita,F,20
Rockie,M,8
Lauralyn,F,6
Omega,F,9
Damon,F,7
Marielle,F,15
Diedre,F,55
Tracie,F,1346
Deanette,F,8
Kristena,F,6
Farrel,M,8
Sharmon,F,38
Paul,M,22843
Craig,M,7313
Sandy,F,1415
Leilani,F,107
Anthony,F,156
Friedrich,M,11
Ilean,F,5
Yoland,F,12
Ester,M,6
Deronda,F,11
Laetitia,F,5
Ewell,M,14
Placido,M,17
Saul,M,160
Gabriel,M,643
Sherrilynn,F,9
Lajuan,F,20
Donell,M,64
Damian,M,173
Arnold,M,778
Colton,M,12
Cecily,F,40
Marcelene,F,6
Juanitta,F,5
Sonia,F,1497
Domenica,F,22
Griffin,M,17
Tristan,F,16
Tracylee,F,7
Dessie,F,24
Leigh,F,1344
Tiwana,F,17
Elimelech,M,5
Haven,M,8
Isaura,F,6
Krisi,F,6
Jeffary,M,8
Koleen,F,5
Corinda,F,8
Kurtis,M,234
Anastacio,M,22
Jamee,F,24
Lory,F,63
Gaetana,F,7
Laron,F,5
Gracie,F,142
Florentino,M,26
Mathew,M,595
Annick,F,9
Gayle,M,15
Dorathy,F,7
Spiro,M,15
Krysten,F,10
Aretha,F,385
Gordan,M,13
Bethany,F,475
Martrice,F,5
Marcelyn,F,6
Kam,F,9
Pati,F,5
Deb,F,12
Zondra,F,16
Laural,F,18
Steffen,M,18
Lianne,F,66
Reiko,F,10
Blondell,F,13
Zonia,F,12
Elmo,M,31
Leila,F,141
Melba,F,104
Eugenie,F,17
Milicent,F,5
Tandra,F,25
Leeana,F,5
Chevonne,F,8
Gerilynn,F,13
Ivon,F,6
Chee,M,5
Tyree,M,27
Champ,M,6
Grant,M,578
Dora,F,595
Tanga,F,19
Louvenia,F,16
Jose,F,41
Delos,M,7
Cameron,M,337
Vaughn,M,248
Waymond,M,17
Fitzhugh,M,7
Schuyler,M,20
Torrie,F,31
Jannetta,F,5
Jomarie,F,9
Allicia,F,6
Twana,F,62
Wilton,M,44
Tonyia,F,34
Lorilynn,F,5
Bonne,F,7
Lalonnie,F,9
Rosy,F,5
Suzann,F,80
Sharyn,F,107
Lanora,F,35
Sharene,F,15
Conway,M,8
Antiono,M,9
Deeana,F,8
Louis,F,21
Joel,M,3478
Eusebio,M,29
Lecia,F,41
Marylynn,F,27
Lesly,F,36
Luwana,F,9
Georgianna,F,73
Shawnia,F,6
Anthea,F,14
Margrett,F,5
Jesslyn,F,6
Minette,F,16
Lafayette,M,56
Vicki,F,2988
Kimbley,F,25
Porter,M,22
Johnie,M,62
Tauni,F,10
Jefrey,M,20
Stanislaus,M,5
Jan,M,175
Kaylene,F,43
Elgie,M,5
Jacquelyn,M,6
Elam,M,6
Sol,F,13
Eriberto,M,20
Grey,M,19
Arlene,M,5
Angelita,F,133
Dora,M,7
Mistie,F,32
Alfonse,M,6
Raynold,M,5
Renee,F,5562
Stefan,M,177
Zeb,M,10
Ilda,F,15
Jane,M,10
Reginal,M,67
Stewart,M,379
Bambi,F,65
Jairo,M,5
Sarah,M,15
Denica,F,5
Willette,F,57
Theran,M,7
Phillip,F,22
Zolton,M,13
Dahlia,F,28
Malissia,F,10
Eurika,F,6
Ronni,F,59
Kelton,M,32
Roselind,F,11
Ronia,F,5
Beverly,F,3006
Tosca,F,6
Kalyn,F,17
Luann,F,203
Dawna,F,227
Mare,M,13
Alvia,M,5
Chesley,F,7
Leala,F,8
Dondi,F,16
Su,F,14
Durrell,M,18
Rashell,F,12
Edwin,F,14
Patricia,M,64
Kahlil,M,12
Joanne,M,9
Mattew,M,8
Theodoro,M,5
Mathieu,M,8
Laurent,M,9
Vic,M,28
Lise,F,71
Tana,F,205
Andrew,F,49
Fina,F,7
Monti,F,9
Kathe,F,15
Vincent,M,4394
Shonna,F,51
Jerrell,M,40
Bernie,F,10
Adrianna,F,50
Tiffney,F,18
Malessa,F,5
Zula,F,5
Judson,M,70
Domonique,F,7
Deloris,F,180
Isiah,M,77
Tamantha,F,17
Lucious,M,31
Manfred,M,23
Lyna,F,7
Luke,M,347
Angelisa,F,9
Alycia,F,55
Marlow,M,12
Danielle,M,7
Jaqueline,F,60
Vincenza,F,21
Christin,F,82
Jonquil,F,5
Minnie,F,175
Jennings,M,13
Demetri,M,18
Akiko,F,6
Harriett,F,71
Marlia,F,5
Leandro,M,34
Jamia,F,11
