name,gender,birth_count
Earle,F,5
Roberta,F,91
Billie,M,8
Veta,F,8
Meddie,F,5
Tracy,M,16
Teckla,F,8
Essie,M,5
Evelina,F,11
Herschel,M,19
Manuela,F,13
Magnus,M,5
Raymond,M,546
Almus,M,5
Christine,F,220
Laurette,F,5
Sada,F,10
Orval,M,26
Annabelle,F,40
Vernie,F,29
Wm,M,21
Fleming,M,6
Lilie,F,11
Treva,F,6
Bonnie,F,98
Kate,F,352
Pearl,M,48
Caroline,F,455
Thornton,M,6
Nena,F,5
Dona,F,52
Edmund,M,54
Neil,M,29
Son,M,5
Clarice,F,22
Myrl,F,9
Elda,F,21
Logan,M,15
Delbert,M,28
Bryan,M,7
Nanie,F,11
Thekla,F,14
Octavia,F,32
Clarissa,F,25
Faith,F,10
Ole,M,24
Leroy,M,236
Florence,F,2745
Author,M,8
Mabel,F,2058
Rogers,M,9
Lala,F,7
Eduardo,M,10
Wilton,M,7
Willie,F,578
Arvid,M,8
Milly,F,5
Cal,M,13
Katherina,F,5
Trudie,F,9
French,M,10
Herma,F,5
Dulcie,F,10
Rettie,F,5
Lovey,F,5
Brice,M,6
Nora,F,835
Lamar,M,5
Maye,F,18
Joy,F,10
Eveline,F,16
Willian,M,12
Mai,F,5
Celesta,F,5
Ena,F,7
Anna,M,20
Velma,F,96
Georgina,F,14
Haley,F,6
Rosena,F,6
Alida,F,21
Dawn,F,7
Annice,F,5
Beatrix,F,5
Violet,F,183
May,F,751
Rudolph,M,92
Nellie,M,9
Dale,M,14
Jim,M,336
Glendora,F,5
Leander,M,20
Rex,M,30
Lorenzo,M,24
Isabel,F,160
Ruth,M,5
June,M,8
Tallie,F,5
Amasa,M,5
Will,M,613
Virginia,F,405
Enid,F,10
Belle,F,304
Rosalia,F,9
Gabrielle,F,5
Liddie,F,17
Dominic,M,7
Albina,F,37
Zora,F,60
Geraldine,F,27
Ivy,F,66
Schuyler,M,5
Basil,M,17
Bertie,M,8
Zelma,F,52
Ferol,F,5
Rosa,F,770
Press,M,8
Purl,M,5
Davis,M,20
Bess,F,154
Sylvester,M,93
Issac,M,11
Tiny,F,10
Colonel,M,6
Sam,M,489
Phil,M,21
Myrta,F,13
Elvin,M,10
Babe,F,5
Julie,F,29
Millicent,F,16
Lige,M,19
Colin,M,6
Luella,F,184
Elisabeth,F,23
Hermon,M,8
Verona,F,11
Annie,M,6
Gena,F,15
Selmer,M,9
Celena,F,5
Mila,F,7
Zula,F,65
Maria,F,247
Alphonsine,F,7
Jessica,F,18
Maynie,F,5
Juliette,F,14
Clem,F,6
Vonnie,F,10
Evans,M,14
Rowland,M,7
Bertram,M,18
Celina,F,18
Winfield,M,27
Addie,M,6
Frazier,M,6
Maxine,F,11
Hallie,F,121
Newt,M,8
Lulla,F,6
Ruby,F,540
Marian,M,5
Adella,F,29
Meda,F,18
Elenor,F,6
Lindsay,M,13
Roe,F,5
Kizzie,F,15
Malisa,F,5
Delilah,F,20
Berniece,F,8
Ninnie,F,10
Morton,M,31
Adolph,M,102
Marietta,F,33
Savannah,F,33
Sofia,F,8
Benton,M,14
Murl,F,5
Clem,M,25
Jack,F,5
Elenora,F,19
Coletta,F,6
Russell,M,182
Frances,F,1416
Nona,F,72
Allan,M,37
Adeline,F,150
Althea,F,19
Dorothea,F,52
Grace,F,2278
Nicholas,M,78
Bessie,F,2370
Aubrey,M,21
Freddie,M,9
Jens,M,7
Lenore,F,38
Claire,M,6
Glen,F,6
Malcolm,M,27
Camille,F,21
Vern,M,32
Arther,M,16
Harvey,M,296
Carolina,F,23
Bunie,F,5
Glenn,F,11
Lonnie,F,16
Carlota,F,6
Gerda,F,10
Roseanna,F,5
Zena,F,8
Lucius,M,30
Zeno,M,9
Brown,M,5
Lillard,M,8
Euna,F,7
Bertie,F,158
Mona,F,33
Dove,F,7
Shirley,F,40
Ellwood,M,5
Simon,M,73
Magdalene,F,17
Norma,F,134
Ethie,F,9
Miles,M,47
Gust,M,19
Jettie,F,17
Maurine,F,6
Shelly,M,5
Loraine,F,18
Inga,F,41
Rafael,M,9
Erna,F,71
Else,F,7
Justine,F,18
Sula,F,14
Mazie,F,41
Lavinia,F,27
Lelia,F,137
Ellis,M,71
Al,M,15
Gunda,F,8
Maranda,F,8
Georgia,F,512
Marcellus,M,7
Adelaida,F,6
Lee,M,410
Toy,M,5
Albertha,F,9
Greta,F,14
Mammie,F,18
Dora,F,883
Owens,M,6
Tabitha,F,5
King,M,21
Mac,M,6
Tressa,F,17
Katherine,F,900
Powell,M,5
Claude,M,347
Addison,M,14
Alvah,M,12
Besse,F,37
Malachi,M,8
Alvena,F,19
Tommie,F,28
Hollis,M,10
Sammie,M,9
Salvatore,M,6
Willia,F,8
Ford,M,17
Lowell,M,22
Cathryn,F,8
Dolph,M,6
Plummer,M,5
Etha,F,10
Mae,F,920
Richmond,M,5
Forrest,F,10
Medora,F,7
Dena,F,31
Eve,F,11
Antoine,M,9
Isla,F,10
Gertrude,M,9
Tula,F,8
Andre,M,5
Angelo,M,12
Frederick,M,410
Nat,M,14
Wilda,F,19
Thressa,F,6
Ellie,F,40
Myrtice,F,5
Oren,M,12
Genie,M,5
Louie,F,33
Leatha,F,29
Lucious,M,12
Darrell,M,5
Perry,M,108
Elva,F,160
Aline,F,30
Merle,M,26
Rosanna,F,15
Luisa,F,10
Ebba,F,13
Lossie,F,6
Azzie,F,7
Claudine,F,5
Pallie,F,7
Boyd,M,35
Icy,F,8
Antonia,F,37
Cora,F,1386
Joe,F,20
Clyda,F,6
Dana,M,7
Dottie,F,23
Buna,F,8
Pedro,M,32
Carrol,M,5
Lucie,F,31
Serena,F,15
Stella,F,924
Avery,F,6
Armond,M,5
Hazel,M,8
Elmer,F,9
Arnold,M,52
Eppie,F,6
Gus,M,109
Eulalia,F,13
Sylva,F,5
Naomi,F,122
Angus,M,21
Lydia,F,576
Carleton,M,7
Lyla,F,10
Katharine,F,119
Tilla,F,7
Baxter,M,9
Ned,M,49
Vernie,M,9
Henrietta,F,366
Georgene,F,5
Shellie,F,8
Kitty,F,27
Dellia,F,5
Ettie,F,44
Benjiman,M,34
Everette,M,7
Antonio,M,34
Hermine,F,14
Alene,F,10
Elwood,M,24
Lyman,M,27
Angela,F,45
Laurel,F,7
Camilla,F,22
Gregory,M,12
Cornelious,M,8
Francis,F,101
Idella,F,29
Cleo,F,81
Stewart,M,27
Elgin,M,10
Abraham,M,70
Zoa,F,7
Augustina,F,7
Charles,M,4061
Elfreda,F,7
Maxwell,M,15
Ann,F,328
Bernardine,F,10
Kittie,F,44
Lorraine,F,25
Dean,F,8
George,M,4458
Karl,M,47
Jemima,F,6
Don,M,61
Georgiana,F,36
Vanderbilt,M,5
Olin,M,15
Mackie,F,5
Neda,F,5
Minta,F,13
Linda,F,54
Dorthy,F,7
Steve,M,66
Bernie,F,6
Erma,F,135
Justin,M,13
Beth,F,15
Zadie,F,12
Patricia,F,11
Raleigh,M,18
Hosea,M,10
Marion,F,386
Emeline,F,15
Leaner,F,8
Gerald,M,44
Eloise,F,46
Shelby,M,11
Douglas,M,38
Emma,F,2980
Byron,M,52
Gloria,F,6
Henderson,M,14
Randle,M,5
Irvin,M,82
Bascom,M,6
Forest,M,37
Rosalie,F,57
Victor,M,138
Tishie,F,6
Hazel,F,1366
Salome,F,13
Luetta,F,5
Estelle,F,277
Truman,M,18
Gillie,F,13
Mollie,F,349
Oscar,M,628
Myrna,F,8
Eller,F,14
Lorene,F,26
Abby,F,6
Ragna,F,6
Harold,M,408
Fanny,F,84
Exie,F,20
Halsey,M,7
Frank,F,34
Doshia,F,5
Elzie,F,8
Edyth,F,16
Pina,F,5
Art,M,5
Major,M,27
Lafe,M,6
Marquerite,F,5
Lou,M,9
Eugenie,F,14
Harper,M,6
Selina,F,24
Ambrose,M,37
Edith,M,9
Mimie,F,5
Verena,F,11
Travis,M,9
Emory,M,29
Zada,F,9
Gurtrude,F,5
Sullivan,M,10
Polk,M,7
Nathan,M,110
Myrle,F,12
Spencer,M,30
Russel,M,15
Louie,M,39
Natalia,F,7
Natalie,F,34
Elzy,M,5
Nonnie,F,6
Texie,F,7
Beaulah,F,10
Anderson,M,59
Elmer,M,528
Marian,F,112
Ollie,F,392
Frankie,F,67
Everlena,F,7
Marjorie,F,181
Nannie,F,355
Emile,M,21
Omie,F,8
Freeman,M,28
Juliet,F,15
Perley,M,11
Verdie,F,20
Una,F,59
Charley,M,183
Cicero,M,13
Cecil,F,58
Roxy,F,6
Sanford,M,13
Chesley,M,7
Catherine,F,1232
Julious,M,5
Ona,F,56
Bird,M,6
Rosana,F,5
Orrie,M,7
Weldon,M,8
Earnest,M,122
Verne,M,25
Evalena,F,10
Malissia,F,7
Kid,M,5
Libbie,F,24
Hanna,F,33
Noah,M,74
Lyda,F,56
Blanch,F,62
Percy,M,140
Alejandro,M,5
Irl,M,9
Muriel,F,58
Arlie,M,21
Garnette,F,7
Bridget,F,42
Maudie,F,107
Opal,F,80
Silvia,F,7
Zilla,F,8
Axel,M,16
Howard,F,8
Gene,M,17
Ora,F,354
Arie,F,12
Bruno,M,10
Rubye,F,9
Josephine,F,1118
Maxie,F,18
Rosy,F,7
Lolita,F,5
Neoma,F,5
Easter,F,27
Martina,F,8
Onnie,F,5
Shedrick,M,5
Harvy,M,6
Ermine,F,6
Benito,M,10
Arizona,F,9
Bena,F,6
Marguerite,F,442
Ester,F,25
Carl,F,8
Wilhelmine,F,10
Ester,M,6
Berta,F,37
Sim,M,20
Emogene,F,5
Metta,F,18
Ione,F,36
Mattie,F,1256
Edward,F,13
Lucile,F,149
Levie,M,5
Edith,F,1493
Pluma,F,11
Luis,M,8
Nolie,F,7
Eleonore,F,7
Peyton,M,6
Masie,F,5
Corine,F,28
Loren,M,26
Rubie,F,18
Dolly,F,57
Olen,M,6
Gale,M,5
Petra,F,18
Guadalupe,F,17
Lella,F,5
Vella,F,7
Refugio,F,5
Claribel,F,8
Bartlett,M,5
Etta,F,452
Bennie,F,18
Estell,M,5
Zana,F,5
Hilma,F,42
Lou,F,132
Keturah,F,5
Enola,F,6
Charlie,M,797
Thelma,F,22
Howard,M,501
Payton,M,5
Ely,M,5
Saul,M,7
Izetta,F,7
Mathias,M,20
Jimmie,F,45
Gretchen,F,29
Harrison,M,156
Ola,F,239
Thora,F,15
Anton,M,73
Ernestine,F,68
Hiram,M,68
Elmina,F,12
William,M,7494
Joseph,M,2670
Abb,M,6
Nonie,F,12
Jennette,F,8
