name,gender,birth_count
Ridley,M,8
Sylvanus,M,9
Aundrea,F,13
Charlis,F,6
Fonda,F,38
Aleck,M,7
Gordon,F,11
Lynette,F,457
Aubry,M,14
Harlin,M,21
Tresa,F,25
Elwood,M,239
Carney,M,10
Fulton,M,28
Delsa,F,7
Tonie,F,25
Nemiah,M,6
Rodell,M,15
Rolen,M,5
Sherrell,M,18
Rosiland,F,8
Etheline,F,5
Lankford,M,6
Harla,F,5
Jarrel,M,6
Onnie,F,12
Barr,M,5
Natale,M,11
Sonya,F,164
Madelynn,F,11
Bella,F,23
Drexel,M,12
Emogene,F,41
Maretta,F,12
Doreatha,F,28
Ruffin,M,7
Artie,M,53
Halsey,M,6
Ethelyn,F,31
Arnette,F,17
Joesph,M,128
Bernell,M,15
Jean,M,151
Violetta,F,8
Hamp,M,10
Dory,F,9
Diedre,F,22
Londell,M,9
Hermann,M,6
Fran,M,10
Mollie,F,205
Ellwood,M,34
Earnstine,F,5
Asa,M,41
Dorette,F,7
Sabina,F,27
Alfred,F,8
Thea,F,53
Coreen,F,20
Clennon,M,8
Rabon,M,6
Dixie,M,13
Nancey,F,25
Ellen,F,5236
Verla,F,88
Glendal,M,6
Jarret,M,5
Missy,F,14
Terresa,F,7
Alfonso,M,298
Lavona,F,22
Tom,F,10
Lenwood,M,33
Willette,F,26
Arletha,F,22
Aram,M,5
Aida,F,62
Velvet,F,33
Berkley,M,17
Tilman,M,16
Ellice,F,5
Soloman,M,6
Simpson,M,8
Luis,F,5
Alexia,F,13
Auburn,M,11
Georgeana,F,6
Belton,M,13
Dowell,M,6
Sharlyne,F,11
Mammie,F,28
Craig,M,2470
Harvel,M,5
Diane,F,15830
Iona,F,95
Ettie,F,10
Wade,M,474
Gillermo,M,6
Evelyn,M,21
Wellington,M,24
Terrel,M,28
Davena,F,5
Percilla,F,10
Merrily,F,66
Josette,F,40
Gwen,F,482
Donnel,M,6
Geno,M,8
Almira,F,12
Donnis,M,8
Allean,F,18
Donovan,M,83
Manuel,M,1489
Blanchard,M,9
Elodie,F,6
Gina,F,109
Chet,M,34
Artis,M,80
Jeann,F,7
Jearldean,F,5
Enoch,M,75
Margert,F,12
Thaddeus,M,166
Vicky,F,594
Omer,M,49
Cathlene,F,15
Arthuree,F,6
Buren,M,11
Christ,M,17
Merianne,F,5
Gweneth,F,8
Linwood,M,233
Josephus,M,12
Salome,M,11
Delpha,F,25
Jennie,F,716
Laurelyn,F,5
Davine,F,7
Efrain,M,30
Maryalyce,F,8
Martha,F,9760
Burleigh,M,12
Senora,F,12
Carvin,M,11
Minnie,F,1074
Walda,F,9
Gayland,M,19
Carrie,M,11
Norah,F,21
Veneta,F,6
Babetta,F,8
Gale,F,566
Ramon,M,464
Tary,M,5
Rochelle,M,8
Charisse,F,5
Deberah,F,7
Leeanna,F,13
Leonce,M,7
Jacquelynne,F,16
Itha,F,5
Diamantina,F,14
Oris,M,18
Kandyce,F,5
Janetta,F,34
Verlaine,F,6
Ruthann,F,244
Elana,F,27
Dessie,M,5
Cassius,M,5
Valda,F,27
Mike,M,4851
Corbin,M,9
Scherrie,F,7
Jerlean,F,11
Guadalupe,F,562
Armond,M,26
Nolia,F,5
Georgenna,F,5
Eather,F,7
Adela,F,122
Johanne,F,23
Kathee,F,7
Junie,F,19
Lolly,F,8
Leandra,F,11
Alvera,F,21
Jennifer,F,1733
Tonie,M,5
Synovia,F,6
Micheal,F,12
Harley,M,319
Jock,M,9
Arlyne,F,27
Loyce,F,64
Leatrice,F,55
Robbin,M,30
Rand,M,41
Glenell,F,5
Woodard,M,6
Edd,M,74
Zoe,F,66
Malinda,F,158
Ely,M,6
Kenneth,F,54
Rosary,F,18
Hale,M,11
Tamra,F,27
Carlon,F,8
Alvey,M,5
Rickie,M,165
Maryfrances,F,8
Rosellen,F,15
Ludean,F,6
Nelson,M,741
Neta,F,60
Migel,M,5
Marshall,M,1074
Benuel,M,8
Ozie,F,7
Kirkland,M,13
Richey,M,6
Daisie,F,5
Constantino,M,7
Lazaro,M,20
Marcelino,M,35
Edgard,M,6
Belinda,F,187
Glennis,F,38
Lonnell,M,6
Priscilla,M,6
Gracia,F,9
Michale,F,5
Rommie,M,13
Arminta,F,6
Cecille,F,13
Elizabeth,F,11751
Cornelio,M,10
Louvina,F,6
Ronna,F,97
Drury,M,6
Alphonse,M,85
Mercie,F,8
Linelle,F,6
Hershall,M,6
Marion,M,946
Eudora,F,15
Elray,M,7
Kamal,M,5
Bradley,M,562
Merwyn,M,14
Lendora,F,8
Claretha,F,27
Irene,F,3114
Belvin,M,7
Shary,F,7
Joanann,F,7
Anastasio,M,6
Fredrick,M,844
Kip,M,57
Irby,M,9
Daris,M,7
Scot,M,13
Isham,M,6
Gracy,F,8
Rod,M,171
Ladena,F,5
Cresencio,M,12
Clementina,F,11
Isaih,M,7
Marrianne,F,5
Elenor,F,23
Juliette,F,104
Sherlynn,F,5
Rondel,M,5
Pinkey,F,7
Verleen,F,5
Cecile,M,5
Marion,F,1751
Lindel,M,7
Mozella,F,20
Gearleen,F,7
Eugenia,F,279
Rebecca,M,10
Derrick,M,28
Dorian,M,61
Eddy,M,199
Karol,F,216
Bunita,F,6
Wonnie,F,5
Mickey,F,116
Arizona,F,10
Zera,F,5
Osborn,M,6
Zell,F,5
Corrine,F,185
Hertha,F,5
Mairlyn,F,7
Nellene,F,5
Sheridan,F,62
Rosendo,M,58
Burdette,M,14
Allison,M,48
Elmer,F,11
Ysmael,M,10
Meg,F,8
Doria,F,9
Debrah,F,32
Callie,M,6
Jeani,F,10
Alecia,F,21
Herchel,M,10
Rafaela,F,19
Nelwyn,F,9
Odell,M,210
Gill,M,18
Abie,M,6
Genetta,F,7
Randee,F,55
Teddi,F,7
Arnie,M,32
Leanard,M,5
Rilda,F,6
Lindi,F,6
Reed,M,135
Spence,M,5
Winfield,M,59
Rojelio,M,25
Rudy,F,10
Norvell,M,20
Coni,F,6
Griselda,F,5
Max,M,839
Cecila,F,10
Shirlene,F,111
Susie,F,1078
Garie,F,5
Williard,M,9
Dorrine,F,6
Sharan,F,42
Lovely,F,5
Lova,F,6
Royann,F,8
Walden,M,7
Hughey,M,5
Jenny,M,9
Juanda,F,7
Lajuan,F,8
Ellon,F,5
Domenic,M,77
Lori,F,88
Myrene,F,5
Alene,F,97
Kathleen,M,33
Marry,F,23
Romie,M,19
Herb,M,59
Gladys,M,6
Blythe,F,12
Theadore,M,47
Verdine,F,8
Laverna,F,31
Andree,F,32
Denzil,M,62
Wylene,F,22
Ritamarie,F,7
Gerhart,M,5
Jarrett,M,21
Berneice,F,19
Dewayne,M,188
Zenon,M,7
Vernal,M,23
Collene,F,6
Casimer,M,7
Cheryl,M,23
Alma,F,1172
Gust,M,5
Corrie,F,23
Eileene,F,9
Delcie,F,17
Sue,F,5143
Marijo,F,25
Adeline,F,162
Orva,F,5
Rosita,F,82
Buzz,M,9
Jeni,F,10
Trixie,F,5
Pasquale,M,110
Caryl,M,5
Jenne,F,5
Candice,F,273
Laird,M,35
Dawson,M,22
Umberto,M,5
Marthe,F,6
Judine,F,8
Lanore,F,6
Martine,F,12
Flavia,F,10
Risa,F,14
Alpheus,M,8
Verlene,F,31
Nicanor,M,5
Arleta,F,26
Delos,M,22
Joeann,F,31
Mathilde,F,5
Gonzalo,M,44
Lanette,F,53
Adonna,F,10
Marvelyn,F,7
Alline,F,17
Lorri,F,6
Maile,F,9
Sydne,F,9
Obed,M,10
Harvie,F,5
Slade,M,6
Terril,F,5
Daron,M,5
Annemarie,F,74
Bernice,M,25
Saundria,F,5
Wylie,M,39
Rexall,M,5
Azell,M,8
Tressa,F,26
Elzy,M,5
Bertina,F,7
Bethel,F,40
Annamaria,F,9
Garner,M,11
Rupert,M,45
Renne,F,7
Gerhard,M,12
Harlie,M,13
Karmen,F,7
Lavelle,M,7
Dariel,F,5
Wynne,M,5
Nieves,F,9
Gibson,M,21
Kolleen,F,6
Lucile,F,107
Thurmond,M,19
Ali,M,5
Autumn,F,6
Feliciano,M,13
Rickey,M,483
Wilnette,F,5
Camellia,F,29
Aldine,F,5
Dixie,F,985
Dessa,F,12
Jonell,F,47
Laval,M,8
Cleopatra,F,13
Hester,F,86
Freddie,M,1589
Bessie,F,1022
Celestina,F,13
Lonnie,F,141
Vicky,M,9
Haven,F,7
Regis,M,91
Caroline,F,1090
Sharrell,F,6
Jule,F,23
Birdia,F,7
Corita,F,10
Grady,F,6
Karalee,F,13
Jerry,M,17562
Cleave,M,8
Jodie,M,35
Maebelle,F,9
Hudson,M,23
Adalberto,M,13
Corrinne,F,8
Betty,F,19711
Hill,M,5
Annis,F,43
Revis,M,10
Murdock,M,6
Dany,M,5
Nela,F,6
Rennie,M,11
Mallie,M,7
Donald,M,26255
Marilla,F,11
Tamsen,F,6
Harrell,M,54
Evelean,F,5
Mae,M,5
Zeb,M,17
Lotta,F,5
Denvil,M,6
Frankie,F,455
Evelene,F,15
Tyre,M,6
Oralee,F,8
Rosana,F,7
Deonna,F,6
Paula,M,12
Al,M,290
Kermit,M,243
Loise,F,12
Debra,F,419
Thomasine,F,51
Deane,M,41
Starlene,F,18
Rigoberto,M,15
Selinda,F,8
Allena,F,10
Reuben,M,228
Teddie,M,27
Arlester,M,5
Renard,M,12
Delfino,M,24
Meredith,F,332
Georjean,F,7
Claren,F,5
Hector,M,301
Babs,F,8
Barba,F,5
Ardel,M,5
Susann,F,96
Luke,M,130
Sheryle,F,52
Elson,M,9
Adina,F,10
Byron,M,786
Toney,M,72
Ramond,M,13
Minnie,M,5
Janace,F,9
Carleene,F,5
Lovel,M,5
Lanna,F,21
Bobbye,M,6
Alphonza,M,15
Mina,F,70
Neila,F,15
Amber,F,98
Mikel,M,55
Jeffrie,F,6
Eligah,M,21
Hughes,M,5
Merrick,M,18
Craven,M,7
Karine,F,5
Zack,M,44
Hadley,M,13
Brenda,M,34
Shearon,F,10
Genell,F,24
Kizzie,F,6
Wynn,F,12
Pernell,M,15
Josepha,F,6
Francies,F,8
Lesslie,M,6
Sharlet,F,17
Hazen,M,10
Jared,M,44
Verlena,F,5
Tommye,M,5
Judia,F,8
Rosilee,F,5
Zigmund,M,7
Powell,M,19
Hilary,F,38
Rosalie,F,1128
Daisey,F,16
Lawton,M,20
Hortense,F,44
Greig,M,12
Noreen,F,480
Myrna,F,620
Pam,F,546
Lorane,F,5
Joella,F,48
Laurice,F,18
Ashton,M,18
Arnita,F,16
Myrta,F,5
Christine,M,14
Jeffrie,M,5
Hazel,F,1520
Deane,F,27
Victoriana,F,6
Hellon,F,8
Cortland,M,8
Elmus,M,6
Willson,M,5
Tommie,M,588
Heriberto,M,16
Storm,F,6
Jerre,M,18
Slyvia,F,6
Tracy,F,96
Gerome,M,8
Elvenia,F,5
Florestine,F,9
Christi,F,24
Knox,M,7
Clydie,F,9
Alvin,F,9
Farrel,M,19
Guthrie,M,5
Lynnette,F,180
Domitila,F,6
Erasmo,M,29
Joaquim,M,5
Russel,M,182
Reubin,M,8
Sterlin,M,5
Mima,F,7
Corwin,M,19
Patsie,F,20
Hercules,M,14
Bruna,F,7
Guss,M,8
Karey,F,5
Vince,M,48
Alfreda,F,119
Dolton,M,7
Priscilla,F,1659
Darcie,F,6
Loretha,F,31
Teryl,M,7
Vernon,F,13
Kevin,F,16
Octavio,M,21
Shela,F,26
Jalene,F,6
Della,F,588
Caroleen,F,14
Arcenia,F,8
Ciro,M,22
Edra,F,16
Erroll,M,10
Ellsworth,M,70
Kathrene,F,7
Annice,F,23
Irvin,M,365
Morrie,M,10
Caryn,F,45
Hollace,F,43
Gwenn,F,28
Sherryl,F,203
Buster,M,82
Silvester,M,11
Paulette,M,9
Alanson,M,8
Eleanor,F,1933
Fabiola,F,8
Carlon,M,12
Griffin,M,23
Sisto,M,7
Leta,F,120
Bonetta,F,5
Lindley,M,12
Anise,F,9
Madolyn,F,9
Judeen,F,7
Charlot,F,5
Anette,F,5
Osmond,M,5
Hubert,M,682
Cleto,M,5
Ramie,M,7
Arminda,F,8
Lorie,F,43
Wilton,M,97
Carthel,M,5
Katharina,F,5
Berniece,F,56
Velora,F,6
Allana,F,18
Roney,M,23
John,M,79248
Joesphine,F,7
Kim,M,407
Nancyann,F,9
Berkeley,M,9
Randol,M,6
Wiley,M,186
Frankye,F,12
Ezequiel,M,24
Melven,M,6
Stewart,M,386
Kenyon,M,19
Brigitte,F,5
Willadean,F,14
Binnie,M,6
Aldena,F,8
Sophia,F,106
Aldo,M,22
Bryant,M,114
Tamera,F,15
Barabara,F,7
Deward,M,19
Mardi,F,10
Ismael,M,95
Grier,M,7
Dawn,F,1040
Gretel,F,5
Sandi,F,218
Mahalia,F,12
Rosina,F,33
Trenna,F,5
Patrecia,F,24
Kristy,F,24
Wilhemenia,F,5
Merlin,M,207
Charity,F,49
Landa,F,17
Heywood,M,6
Pandora,F,13
Donice,F,16
Idona,F,5
Collier,M,13
Romney,M,5
Chloe,F,57
Kandee,F,8
Amada,F,17
Mickle,M,5
Theodosia,F,14
Laurence,M,707
Dorathea,F,7
Gerda,F,7
Dexter,M,154
Rolan,M,8
Perrie,F,5
