name,gender,birth_count
Bretta,F,7
Lawanda,F,283
Dimitrius,M,12
Leon,F,13
Francis,M,972
Sherrika,F,10
Zeferino,M,5
Latanya,F,323
Angelique,F,446
Claudius,M,7
Umar,M,17
Cyrita,F,5
Suzzette,F,9
Jerrie,F,25
Janeane,F,12
Chancey,F,13
Katelin,F,29
Davine,F,5
Suzzanna,F,5
Garfield,M,23
Regory,M,5
Elanda,F,7
Amory,F,8
Jennah,F,10
Torrie,M,15
Tanyelle,F,5
Vicktoria,F,6
Krisha,F,48
Akram,M,10
Shekema,F,6
Deontay,M,8
Odin,M,10
Cherena,F,6
Janeece,F,5
Yasmine,F,51
Leobardo,M,26
Linnie,M,5
Adela,F,81
Nieves,F,10
Captain,M,6
Chrystle,F,10
Jermond,M,10
Hillari,F,10
Pasquale,M,61
Aryeh,M,19
Senia,F,11
Esteven,M,8
Jorden,M,16
Eliana,F,37
Daisy,F,722
Aubra,F,6
Pualani,F,5
Amandalyn,F,6
Dick,M,9
Shikita,F,10
Mortisha,F,5
Rosie,F,162
Maxi,F,10
Lateisha,F,40
Dishon,M,7
Diem,F,11
Mervyn,M,14
Esmeralda,M,6
Urica,F,5
Betheny,F,10
Jovani,M,22
Manny,M,42
Jovar,M,7
Rutilio,M,5
Jaqueline,F,112
Jeanette,M,5
Grace,M,5
Ryon,F,7
Kristey,F,5
Samtha,F,6
Linda,F,2729
Deliah,F,14
Taj,M,39
Rosaleen,F,8
Kodi,M,25
Haydn,M,6
Mria,F,5
Jaren,M,25
Edita,F,5
Krystl,F,11
Lanitra,F,13
Taylor,M,776
Elena,F,656
Ladawna,F,14
Javell,M,7
Krissa,F,27
Lawerence,M,15
Laquincy,M,10
Rosibel,F,5
Ginnifer,F,5
Syeda,F,8
Jaki,F,6
Fatima,F,221
Nguyet,F,5
Daryn,M,26
Philippe,M,53
Shaka,M,9
Davie,F,5
Kolby,M,20
Zetta,F,5
Crayton,M,9
Hattie,F,78
Elvis,M,208
Brookelynn,F,8
Tiron,M,5
Durrell,M,29
Drayton,M,5
Shraga,M,7
Korinne,F,24
Tressia,F,6
Haroon,M,6
Denisha,F,123
Vickie,F,231
Cecil,F,9
Cornelius,F,6
Latashia,F,89
Heidie,F,14
Shantal,F,14
Chasaty,F,5
Estela,F,105
Celica,F,9
Delores,F,156
Jeron,M,58
Tovah,F,31
Alexandria,F,555
Shandon,M,18
Richa,F,5
Araceli,M,11
Marcel,M,176
Nickcole,F,7
Vesenia,F,6
Sami,F,15
Mayer,M,26
Lashanna,F,38
Cookie,F,6
Dontae,M,92
Valarie,F,302
Kristee,F,13
Lajuanda,F,6
Ala,M,5
Noor,F,13
Teale,F,6
Tamela,F,82
Jancie,F,6
Kortni,F,22
Phung,F,9
Shanikka,F,6
Delina,F,16
Katie,M,23
Sandee,F,14
Faraz,M,8
Byron,M,995
Al,M,109
Bambi,F,203
Bethzaida,F,6
Jeri,M,9
Deserie,F,35
Shauntelle,F,6
Acacia,F,35
Barbi,F,24
Denean,F,7
Tyrone,F,12
Jeshua,M,16
Ilya,M,5
Shondra,F,32
Lorelei,F,56
Demia,F,8
Tashia,F,83
Merida,F,10
Decarlo,M,15
Suzzanne,F,12
Alireza,M,12
Jermaine,M,1680
Amand,F,12
Arian,M,30
Lawan,M,6
Jennette,F,80
Celedonio,M,6
Delbert,M,131
Kjersten,F,10
Leighann,F,103
Christipher,M,20
Trenisha,F,5
Devon,M,384
Nachman,M,10
Zora,F,7
Nitisha,F,6
Annice,F,7
Marney,F,6
Roselee,F,5
Jihan,F,30
Jamiel,F,8
Paul,F,75
Ilicia,F,5
Dannelle,F,8
Prescott,M,11
Wendell,M,299
Chanel,M,6
Jeromie,M,25
Waleed,M,16
Denton,M,49
Shemica,F,11
Alesa,F,8
Leshanda,F,8
Derrica,F,6
Blong,M,15
Tisa,F,43
Yara,F,38
Rosalina,F,46
Sharice,F,27
Sedric,M,45
Brittnie,F,21
Quantella,F,8
Ellicia,F,5
Ulonda,F,6
Grasiela,F,9
Laren,F,14
Shanina,F,12
Andreanna,F,13
Zerrick,M,5
Randle,M,34
Theodor,M,11
Kay,M,8
Cameka,F,10
Sherwanda,F,7
Barnaby,M,8
Meghanne,F,5
Nicky,M,73
Adem,M,6
Theodoro,M,5
Samson,M,85
Sang,M,25
Alex,F,32
Dalina,F,11
Amethyst,F,21
Deonna,F,55
Lavisha,F,7
Thurmond,M,8
Jenet,F,10
Warren,F,8
Nashanda,F,8
Brittney,F,518
Marquise,F,5
Eunice,F,145
Nyeisha,F,8
Azriel,M,6
Beena,F,8
Kenyata,F,36
Jacki,F,55
Andromeda,F,7
Lafreda,F,5
Jilliann,F,10
Kashonda,F,5
Tracey,M,70
Breon,M,16
Myka,F,20
Carnell,M,63
Joscelyne,F,6
Roseann,F,125
Hillary,M,14
Greyson,M,5
Laurissa,F,14
Ta,F,6
Marleni,F,5
Shaneika,F,33
Laya,F,13
Keyla,F,14
Lashai,F,6
Tamala,F,51
Kita,F,7
Natasa,F,6
Kelby,F,9
Vaness,F,9
Kerriann,F,25
Shandy,M,7
Rosalynda,F,6
Estelle,F,59
Shahna,F,5
Zak,M,9
Herman,M,330
Valene,F,32
Jarrod,F,6
Sherlonda,F,6
Maggie,F,487
Leri,M,5
Mindie,F,14
Coretta,F,43
Wesley,F,32
Broderick,M,113
Maranda,F,314
Rayanne,F,19
Quirino,M,8
Yohanna,F,18
Travas,M,16
Efrain,M,312
Leondra,F,11
Taneeka,F,12
Kenderick,M,11
Phenicia,F,6
Syreta,F,6
Lisandro,M,20
Gergory,M,10
Shundra,F,15
Irish,F,12
Modesto,M,31
Shymeka,F,5
Mercy,F,49
Ade,M,6
Dianah,F,7
Donavan,M,67
Ieshia,F,37
Nieka,F,6
Osmar,M,6
Lanett,F,6
Zoua,F,6
Tieara,F,8
Jeannetta,F,13
Christol,F,13
Eleftherios,M,5
Nishia,F,6
Alea,F,50
Teressa,F,70
Kerrick,M,9
Colt,M,20
Jonel,F,7
Secret,F,6
Deshawn,F,27
Malia,F,151
Dimitris,M,14
Solon,M,7
Benino,M,5
Jun,F,5
Latasha,F,2059
Damascus,M,8
Leann,M,7
Brittany,M,9
Angeligue,F,6
Gwyn,F,13
Tanieka,F,6
Keoki,M,8
Michel,M,103
Fallon,F,232
Adrian,F,317
Cristi,F,68
Raychel,F,20
Tequlia,F,8
Valisa,F,9
Estevan,M,90
Rondall,M,6
Chenita,F,21
Deonta,M,33
Nikolai,M,24
Nalina,F,6
Tasheika,F,11
Dany,M,9
Lianne,F,50
Karyn,F,214
Thayer,M,9
Kristen,M,52
Kadi,F,13
Jacobey,M,5
Johanthan,M,8
Sostenes,M,6
Fanchon,F,6
Tahesia,F,5
Chairty,F,5
