name,gender,birth_count
Malaika,F,36
Shania,F,14
Cassia,F,9
Ausha,F,5
Krislyn,F,7
Domonique,F,13
Maximiliano,M,19
Roshon,F,6
Vahe,M,7
Marisabel,F,6
Gareth,M,30
York,M,12
Natesha,F,12
Keenon,M,8
Sherisse,F,14
Tiffin,F,6
Detrich,M,7
Elton,M,285
Tellis,M,25
Teddie,F,5
Karis,F,19
Joelene,F,37
Geofrey,M,6
Rion,M,14
Caree,F,8
Margurite,F,8
Trek,M,5
Tema,F,6
Chip,M,29
Adolph,M,45
Jeniene,F,7
Latoya,F,1203
Kirstie,F,98
Christiann,F,6
Chantalle,F,6
Carmon,F,24
Peder,M,20
Stevenson,M,21
Myeshia,F,19
Devone,M,5
Jawanda,F,21
Park,M,8
Melany,F,52
Hernando,M,14
Iasia,F,8
Shuna,F,10
Thereasa,F,12
Lawona,F,6
Carnell,M,84
Lysa,F,9
Arjuna,M,7
Arturo,F,6
Jule,M,6
Telena,F,12
Niles,M,45
Marget,F,5
Jimmie,M,581
Yuka,F,5
Nikie,F,10
Shemika,F,45
Niko,M,6
Derek,M,3188
Avery,M,218
Damario,M,7
Jehu,M,7
Secilia,F,5
Jolean,F,10
Kenyotta,M,6
Duayne,M,6
Holleigh,F,5
Michaele,F,17
Deshun,F,5
Cinzia,F,7
Antawn,M,21
Leif,M,109
Oakley,M,9
Barbaraann,F,9
Refugio,F,10
Vince,M,83
Sheritta,F,7
Lavena,F,11
Laila,F,62
Hillary,F,323
Ami,F,334
Rj,M,5
Raheem,M,69
Cheryl,M,13
Kimi,F,27
Yulanda,F,53
Suraya,F,5
Renaye,F,5
Donnis,M,11
Konstantinos,M,36
Abbie,F,70
Pauletta,F,20
Ivan,F,10
Camden,F,5
Dedee,F,7
Daryn,M,29
Giorgio,M,11
Truman,M,38
Shepherd,M,9
Leshawn,M,22
Taryn,F,453
Maris,F,13
Tona,F,38
Kerisha,F,5
Bernie,F,8
Shellie,M,5
Givonna,F,5
Tana,F,158
Geralyn,F,17
Samanta,F,6
Rexford,M,19
Loraina,F,7
Jumar,M,6
Fabricio,M,5
Azizi,F,13
Shellyann,F,5
Geoffery,M,33
Hashim,M,26
Roselle,F,21
Colbert,M,6
Lamika,F,17
Marla,F,569
Oronde,M,27
Shawnell,F,15
Beverley,F,21
Franco,M,89
Kjersti,F,11
Yolandra,F,9
