name,gender,birth_count
Hilarie,F,26
Ken,M,117
Ashford,M,17
Cherrice,F,6
Kendric,M,44
Jannell,F,17
Felicity,F,44
Gerard,M,335
Guido,M,16
Apolonia,F,5
Rami,F,15
Kyle,M,5452
Cassidy,F,108
Darrow,M,7
Yolande,F,14
Kenitra,F,15
Aisha,F,662
Benedict,M,42
Winston,M,153
Miosoty,F,6
Joanthan,M,8
Lilibeth,F,7
Bronson,M,81
Analisa,F,30
Aaryn,M,5
Vishal,M,27
Saleena,F,10
Sol,F,19
Robinette,F,14
Araseli,F,36
Kodie,M,7
Rosaline,F,17
Tishawn,F,10
Warren,F,5
Steven,M,16329
Tywaun,M,5
Chadwin,M,6
Elidia,F,8
Laurabeth,F,6
Jacey,F,35
Timm,M,6
Lannette,F,8
Toya,F,122
Rudolf,M,22
Kreg,M,15
Darnel,M,22
Trevor,M,1700
Irena,F,17
Joshaua,M,6
Nyoka,F,20
Mone,F,9
Marshal,M,59
Tyrus,M,52
Deanna,F,1950
Lequita,F,21
Natasia,F,5
Nels,M,28
Demica,F,9
Erlinda,F,30
Duwane,M,5
Nehemiah,M,62
Chancey,M,24
Patrice,M,11
Terriel,M,7
Kashia,F,7
Darryl,M,759
Maeve,F,12
Lizzet,F,7
Cheniqua,F,8
Kiven,M,6
Concha,F,9
Liborio,M,7
Taffany,F,6
Ariadne,F,6
Genene,F,12
Brea,F,76
Sal,M,16
Donyelle,F,11
Ngela,F,8
Michon,F,12
Shonya,F,8
Mariatheresa,F,5
Twila,F,74
Eian,M,10
Arvil,M,6
Geno,M,38
Tamarcus,M,15
Francoise,F,13
Nicci,F,9
Henrietta,F,44
Alberto,F,12
Dimitra,F,24
Renald,M,5
Shaheem,M,6
Anna,F,4663
Nelly,F,62
Qasim,M,9
Devora,F,27
Onix,M,9
Pia,F,39
Evans,M,28
Troy,M,2961
Larron,M,5
Amos,M,280
Vanissa,F,7
Athea,F,8
Ryun,M,6
Alton,M,244
Gladis,F,18
Joeleen,F,6
Shiva,F,6
Latayna,F,6
Dodi,F,12
Makeba,F,14
Angelene,F,34
Shiree,F,30
Yaritza,F,24
Zana,F,11
Jonathon,M,1019
Spanky,M,6
Hoa,M,6
Ventura,M,19
Holden,M,6
Tacoma,M,5
Angeli,F,10
Shakena,F,12
Thadeus,M,17
Monikia,F,5
Tracye,F,15
Elora,F,8
Berniece,F,5
Keldrick,M,20
Blanche,F,30
Quyen,F,10
Aphrodite,F,5
Gwenda,F,9
Synithia,F,5
Unique,F,60
Leela,F,15
Evelio,M,8
Macon,F,6
Clarisse,F,16
Shuntay,F,7
Sharod,M,35
Dontay,M,43
Griselda,F,252
Mattea,F,12
Dietra,F,13
Gerrell,M,9
Ajah,F,6
Graciela,F,236
Regena,F,29
Daja,F,5
Tobi,M,10
Carolynne,F,13
Krisie,F,9
Demekia,F,10
Jesenia,F,69
Bernardina,F,6
Elin,F,15
Shevawn,F,5
Talmage,M,7
Donika,F,9
Dezra,F,8
Darik,M,17
Jamarr,M,29
Siobhan,F,278
Jemma,F,9
Kristilyn,F,5
Mandy,M,14
Alinda,F,7
Latisha,F,1175
Meena,F,17
Christeen,F,14
Vinh,M,23
Karly,F,62
Josedejesus,M,6
Kareen,F,16
Shaunell,F,6
Risha,F,56
Anavel,F,6
Richelle,F,208
Maudie,F,8
Ceddrick,M,6
Tansey,F,9
Siddhartha,M,6
Karina,M,9
Buddy,M,168
Gayle,M,9
Jermain,M,67
Sophie,F,74
Mychelle,F,8
Mandy,F,2722
Jere,F,5
Shericka,F,16
Tanina,F,8
Kevina,F,6
Lachic,F,7
Madia,F,8
Frankie,F,93
Nya,F,12
Merita,F,7
Aiyana,F,24
Shanetha,F,7
Fredrika,F,7
Consuella,F,9
Nickisha,F,5
Barbie,F,74
Larance,M,8
Shereen,F,34
Catrinia,F,7
Ahmad,F,6
Natalya,F,32
Juventino,M,17
Cheyanne,F,38
Mischelle,F,5
Nickolous,M,6
Fransisco,M,55
Emory,M,69
Danetta,F,7
Torian,M,13
Jori,F,29
Usman,M,6
Harlan,M,89
Genette,F,7
Sherrell,F,49
Esau,M,24
Salene,F,5
Kennan,M,6
Merry,F,53
Cj,M,7
Solomon,M,240
Cherlynn,F,10
Chelonda,F,5
Randy,M,3416
Khadijah,F,76
Garrick,M,84
Elke,F,26
Selah,F,9
Dyanne,F,6
Brandelyn,F,14
Leotis,M,11
Willis,M,233
Tavie,F,5
Angelo,F,13
Thamar,F,5
Elihu,M,8
Dekesha,F,6
Sultan,M,21
Yecenia,F,34
Camryn,F,7
Efstathios,M,6
Fontane,M,5
Kaylee,F,25
Tomika,F,156
Meggen,F,13
