name,gender,birth_count
Paityn,F,30
Davisha,F,9
Kobey,M,53
Quamere,M,8
Daelyn,M,7
Timoteo,M,23
Kearstin,F,39
Drayson,M,7
Lucy,F,699
Johnwesley,M,10
Hans,M,150
Nikky,F,6
Addyson,F,38
Kaytlin,F,181
Bartosz,M,10
Zakai,M,6
Markevius,M,8
Tawnie,F,13
Chett,M,6
Hailei,F,5
Kymon,M,5
Yochanan,M,9
Eon,M,10
Shamus,M,44
Quentarius,M,7
Demonta,M,21
Noah,M,13407
Rinnah,F,5
Mairin,F,15
Caelie,F,5
Zulma,F,24
Rajae,F,6
Micala,F,29
Lawanda,F,13
Nickita,F,5
Tobie,M,11
Dinora,F,18
Bertin,M,13
Kendric,M,57
Kitra,F,5
Keegan,F,80
Laquandra,F,9
Jarmal,M,9
Burt,M,7
Aodhan,M,11
Micaila,F,8
Kalika,F,10
Oscar,F,11
Courtlynn,F,11
Desirae,F,391
Tremont,M,18
Kayte,F,12
Lindzie,F,8
Marleny,F,31
Sayla,F,9
Cilicia,F,13
Shantice,F,5
Rayelle,F,8
Carolynn,F,42
Gurleen,F,16
Breeonna,F,7
Nicollette,F,24
Colston,M,5
Zori,F,10
Jovahn,M,7
Katryna,F,35
Princeton,M,25
Adonica,F,7
Elizabethmarie,F,9
Akira,F,183
Phylisha,F,8
Coty,M,88
Evin,M,53
Arriona,F,9
Donelle,M,6
Shantaja,F,5
Astrid,F,155
Dean,M,771
Tsianna,F,5
Cairo,M,17
Marilyn,F,517
Aaryn,M,23
Jaimon,M,7
Tamir,F,8
Ronney,M,6
Nikeya,F,8
Rafal,M,9
Taejon,M,8
Brittanee,F,29
Manish,M,5
Marciano,M,9
Coulton,M,11
Keandra,F,55
Mickie,M,6
Bobbie,M,17
Jovonna,F,12
Wilberto,M,13
Brooklen,F,8
Cristina,F,950
Tavares,M,50
Reveca,F,9
Dakoata,M,7
Margie,F,42
Aldrich,M,6
Janaiya,F,11
Alexandriah,F,6
Dontrell,M,79
Montana,F,496
Issam,M,7
Hernan,M,154
Noname,F,5
Bulmaro,M,8
Maddalena,F,11
Eanna,F,8
Sanora,F,7
Keashia,F,8
Maredith,F,5
Zenna,F,5
Catharine,F,43
Kaitlyn,F,7934
Jazz,F,17
Grant,M,3014
Rainbow,F,10
Ladale,M,10
Kaeli,F,105
Kimari,F,13
Chloe,M,6
Daleon,M,5
Quayvon,M,6
Joshuan,M,8
Archana,F,9
Madelena,F,5
Dominiqua,F,7
Brianna,M,12
Joshuwa,M,12
Angelyna,F,8
Makoa,M,13
Rylee,M,110
