name,gender,birth_count
Madeliene,F,11
Deborah,F,90
Thera,F,14
Frederick,M,3325
Evanell,F,5
Benjamin,F,5
Averil,F,11
Othel,F,18
Patty,M,7
Ludwina,F,5
Jacques,M,22
Duane,F,8
Willburn,M,5
Roberta,F,1313
Vergie,F,110
Girtrue,F,6
Fayette,M,15
Estelline,F,5
Augustus,M,148
Carey,M,64
Sarah,M,19
Australia,F,9
Marjory,F,179
Ned,M,227
Marena,F,5
Apolonia,F,14
Mammie,F,52
Beckie,F,15
Genevra,F,6
Evan,M,182
Virginia,M,21
Larayne,F,6
Zdenka,F,6
Hasel,F,21
Aldie,M,5
Obry,M,5
Corean,F,22
Jule,M,29
Myrlene,F,6
Eldean,M,5
Minnette,F,14
Vicky,F,6
Burton,F,5
Oskar,M,5
Alba,F,51
Robie,M,12
Alejandro,M,31
Chesley,M,32
Claudy,M,5
Jinnie,F,10
Ladislav,M,9
Jim,M,684
Eliot,M,23
Maddie,F,11
Hilma,F,99
Lydia,F,1148
Mae,F,2607
Elsa,F,201
Pruda,F,5
Stokes,M,11
Wilma,M,18
Walton,M,105
Colleen,F,65
Benedetto,M,14
Elfrieda,F,61
Rayborn,M,6
Felicitas,F,27
Winola,F,9
Amelie,F,8
Myrtice,F,128
Rosanne,F,10
Madelene,F,49
Clista,F,8
Marguriette,F,6
Marylois,F,6
Valerian,M,11
Kennie,M,7
Zoltan,M,10
Ovie,M,16
Shirly,F,5
Brainard,M,7
Naaman,M,10
Maryland,M,8
Brunette,F,9
Clio,F,10
Hannah,F,549
Shoichi,M,8
Rosia,F,64
Onnolee,F,8
Geraldene,F,12
Sandra,F,43
Maudella,F,8
Tessa,F,5
Mell,F,11
Rosendo,M,30
Halbert,M,24
Ephram,M,8
Celestine,M,5
Irean,F,16
Blasa,F,10
Liddie,F,33
Georgie,F,230
Damaris,F,6
Ignatz,M,9
Elphege,M,5
Eva,F,4337
Gretta,F,25
Docia,F,23
Valasta,F,6
Etoy,F,6
Sydney,M,204
Elgin,M,49
Milo,M,193
Elfriede,F,7
Starling,M,19
Obediah,M,6
Violetta,F,29
Christobel,F,7
India,F,29
Hassel,M,22
Orson,M,21
Neva,F,449
Nila,F,38
Ivia,F,7
Lenwood,M,23
Adora,F,7
Gordie,M,6
Rollo,M,27
Wallie,M,7
Elvin,M,265
Victoria,M,7
Dorothyann,F,5
Umeko,F,6
Loa,F,12
Ferd,M,11
Bertil,M,28
Elridge,M,7
Minnie,M,12
Vernon,M,2288
Missouri,F,31
Carole,F,67
Doreather,F,6
Adda,F,22
Rosie,M,5
Willella,F,7
Birdell,F,18
Clemencia,F,7
Claris,F,23
Loney,F,14
Emi,F,6
Georgia,M,11
Soledad,F,29
Brayton,M,5
Brunetta,F,6
Plumer,F,6
Americo,M,78
Wava,F,49
