name,gender,birth_count
Jarrel,M,13
Adlean,F,8
Wynema,F,14
Everlyn,F,5
Agustus,M,5
Lizzie,F,284
Laurel,F,352
Idolina,F,8
Nichols,M,5
Bernadene,F,11
Arlan,M,65
Linnette,F,5
Roye,M,6
Marylu,F,9
Elvin,M,231
Verlin,M,59
Layne,M,17
Marilene,F,6
Alana,F,5
Rama,F,8
Ernie,M,172
Barnett,M,15
Marvella,F,15
Delois,M,5
Rosser,M,8
Jeana,F,10
Darrell,F,14
Lei,F,12
Sharone,F,6
Arbutus,F,22
Trevor,M,17
Oney,F,7
Izola,F,12
Cesario,M,10
Loran,M,47
Mauricio,M,18
Lane,M,73
Reggie,M,47
Opel,F,11
Julious,M,25
Jann,F,6
Boyce,M,95
Ruther,F,11
Julion,M,5
Raymon,M,82
Sophronia,F,10
Robet,M,9
Deanne,F,169
Caroleen,F,6
Cruz,F,54
Theodor,M,11
Rollene,F,5
Jerauld,M,8
Clorinda,F,17
Nela,F,5
Shellie,M,10
Milfred,M,7
Vardell,M,6
Mateo,M,11
Cherrill,F,10
Felecia,F,8
Jearlean,F,11
Davey,M,16
Jeane,F,47
Janece,F,6
Ruthmary,F,8
Camelia,F,15
Mayre,F,5
Mira,F,10
Virgin,F,5
Kara,F,13
Joline,F,17
Valentine,M,44
Vermell,F,9
Carlson,M,7
Arno,M,14
Druscilla,F,7
Dewey,M,479
Ritha,F,6
Carol,F,20167
Genieve,F,5
Karolee,F,9
Biagio,M,8
Brooks,M,50
Marie,M,35
Fate,M,13
Jeannene,F,14
Freddrick,M,12
Carey,F,14
Conchita,F,20
Esperanza,F,115
Willard,F,8
Deane,M,32
Erskine,M,26
Carrolyn,F,9
Johnette,F,17
Lavon,M,47
Bethel,M,12
Weston,M,25
Rosamond,F,32
Eugenio,M,19
Ginger,F,165
Denise,F,260
Ramond,M,20
Kathern,F,47
Iwana,F,5
Ephriam,M,11
Clevie,M,7
Zelia,F,5
Judine,F,10
Nehemiah,M,16
Theopolis,M,6
Wauneta,F,11
Lorelle,F,6
Cicely,F,6
Evalene,F,8
Beatriz,F,35
Lidia,F,46
Georgena,F,12
Dell,F,37
Naola,F,5
Ginny,F,12
Teodoro,M,14
