name,gender,birth_count
Lannie,F,5
Elizandra,F,5
Davon,M,300
Lanna,F,36
Jackman,M,6
Kanijah,F,18
Jaymari,M,5
Rumaysa,F,6
Khira,F,10
Angelea,F,13
Lissandra,F,9
Gionni,M,24
Geraldyn,F,5
Zamon,M,5
Kristiana,F,76
Raihan,M,8
Eason,M,74
Laurie,F,56
Kellan,F,19
Alleyna,F,5
Mckenah,F,5
Conley,F,12
Keden,M,6
Hezekiah,M,241
Aniah,F,213
Yariel,M,113
Lacy,M,12
Dameir,M,6
Darleny,F,8
Anvika,F,6
Lovella,F,11
Tanayah,F,9
Yamillet,F,7
Merrin,F,9
Afomia,F,10
Yazleen,F,5
Jannay,F,5
Ewing,M,6
Gurjot,M,6
Blayton,M,15
Darikson,M,6
Tevan,M,5
Kyndal,M,5
Glendon,M,12
Soteria,F,5
Mariko,F,10
Ashlynne,F,59
Mordecai,M,24
Wyitt,M,12
Nishanth,M,14
Natividad,F,9
Tarvaris,M,5
Kaniel,M,13
Analyss,F,5
Lamon,M,13
Haniyyah,F,7
Gloriana,F,17
Teia,F,11
Navah,F,10
Rogue,F,29
Jamisha,F,5
Anuhea,F,12
Norris,M,17
Cyruss,M,5
Vijay,M,16
Zyaira,F,21
Darsh,M,28
Ixtzel,F,5
Amarea,F,9
Daimeon,M,6
Laykin,F,24
Francely,F,7
Shynia,F,7
Dereon,F,91
Kerby,M,9
Jimmie,M,104
Mckinzy,F,10
Jahmaad,M,5
Angelinne,F,7
Miya,F,275
Lara,F,286
Howard,M,215
Mishayla,F,9
Bobbi,F,61
Issaiah,M,23
Rayshun,M,10
Ichigo,M,5
Nyna,F,9
Charla,F,19
Markeese,M,16
Tahliya,F,6
Marquel,M,49
Valli,F,5
Ayush,M,123
Axyl,M,7
Linden,M,60
Korie,M,11
Nathen,M,210
Deangelo,M,272
Kailan,M,19
Ira,F,25
Ana,F,1819
Aradhana,F,5
Jairo,M,383
Tacoma,M,10
Zuleika,F,32
Pragya,F,5
Ariely,F,12
Deveon,M,33
Reuben,M,236
Emilly,F,59
Nichollas,M,6
Aaniyah,F,93
