name,gender,birth_count
Cathrine,F,55
Lavilla,F,7
Jackye,F,6
Carvel,M,13
Cheryl,F,7970
Jefferson,M,119
Lysbeth,F,6
Herlinda,F,75
Stasia,F,7
Rey,M,8
Vermon,M,5
Gaylene,F,37
Celina,F,24
Vesta,F,60
Laurine,F,25
Samuella,F,6
Patrisha,F,6
Wendie,F,19
Lanis,F,8
Mitchel,M,56
Neta,F,43
Rhoda,F,276
Elleen,F,8
Jereline,F,12
Laymond,M,7
Isadora,F,13
Rosa,F,1669
Astra,F,11
Jeff,M,472
Cheri,F,187
Arlie,F,9
Lauren,F,46
Adrian,F,40
Jaclyn,F,35
Monnie,M,8
Lauro,M,13
Louis,F,21
Maralene,F,5
Mansfield,M,8
Loron,M,5
Osborne,M,15
Jonna,F,22
Dellie,M,6
Janel,F,13
Floy,M,6
Chales,M,6
Howell,M,48
Tennessee,F,5
Delta,F,31
Rochelle,F,383
Hilmer,M,7
Jonah,M,20
Melvina,F,69
Morrie,M,8
Savino,M,8
Justina,F,19
Evola,F,6
Alfonso,M,274
Butch,M,59
Mignon,F,12
Wenda,F,8
Viviane,F,9
Clemencia,F,6
Rossie,F,12
Rubert,M,5
Macarthur,M,38
Gustavo,M,39
Leandra,F,17
Wendell,F,5
Delene,F,9
Alane,F,8
Tillman,M,44
Euna,F,16
Ivar,M,5
Fonda,F,36
Burnest,M,5
Loralee,F,22
Bell,F,6
Clifford,M,2396
Luanna,F,23
Jacklyn,F,117
Sheralyn,F,10
Yancy,M,5
Abbey,F,8
Lilburn,M,8
Adel,F,6
Doranne,F,7
Lear,F,5
Linell,M,7
Deloris,F,887
Elinore,F,17
Michelle,F,406
Lawrance,M,37
Corine,F,136
Huey,M,90
Norvella,F,5
Onofre,M,8
Betty,M,74
Buren,M,9
Vallery,F,6
Carter,F,5
Elfriede,F,5
Eldridge,M,67
Little,M,10
Maryellen,F,276
Jackalyn,F,5
Jerris,M,5
Hilde,F,7
Ellouise,F,23
Joelle,F,15
Pamalla,F,5
Attilio,M,6
Cass,M,7
Patti,F,373
Lynette,F,261
Marylou,F,315
Nicholas,M,1362
Angelina,F,187
Stacy,M,55
Shonnie,F,5
Milus,M,7
Desiderio,M,6
Mcdonald,M,12
Rand,M,34
Melbourne,M,13
Janeene,F,6
Donato,M,27
Geoff,M,8
Romeo,M,42
Ouida,F,66
Myron,M,542
Teddie,M,25
Geralene,F,9
Rojelio,M,20
Ermelinda,F,14
Colin,M,237
Rheba,F,24
Thomas,F,100
Kathi,F,59
Sundra,F,11
Hoyte,M,6
Madelene,F,13
Doroteo,M,11
Barri,F,7
Leoma,F,14
Lionel,M,303
Jearld,M,17
Emmajean,F,6
Emi,F,5
Lavaun,F,7
Powell,M,16
Normand,M,127
Floris,F,10
Georgie,M,18
Gwendalyn,F,8
Angelica,F,35
Bettyanne,F,7
Helenmarie,F,5
Larraine,F,35
Marliss,F,7
Layne,F,6
Brownie,F,8
Clarita,F,8
Malvin,M,27
Richetta,F,9
Carolene,F,16
Blanch,F,33
Whitt,M,5
Isidro,M,45
Sid,M,29
Delane,M,11
Rosina,F,42
Lundy,M,7
Burrell,M,28
April,F,165
Pola,F,5
Andria,F,38
Amado,M,31
Zoe,F,48
Bettejane,F,15
Retha,F,154
Victoria,M,6
Governor,M,7
Verita,F,5
Magdalene,F,77
Michaeleen,F,8
Patty,F,981
Cindi,F,6
Arther,M,74
Rickey,M,207
Madelyn,F,197
Garfield,M,66
Dionne,F,9
Jacquelyn,M,5
Dolline,F,6
Allie,F,103
Sidney,M,901
Avelina,F,15
Sheron,F,102
Jaunita,F,77
Pressley,M,7
Canary,F,6
Suzette,F,54
Merita,F,18
Mazzie,F,5
Mammie,F,39
Drucella,F,5
Linde,F,10
Ludia,F,5
Lubertha,F,10
Baldomero,M,12
Lonni,F,7
Michaeline,F,25
Alanson,M,5
Audrie,F,13
Berten,M,5
Dorian,F,5
Marice,F,5
James,F,237
Loris,F,23
Aleda,F,11
Lavon,F,79
Beatrice,M,8
Angela,F,1006
Erman,M,12
Alida,F,28
Elroy,M,106
Dieatra,F,5
Truitt,M,11
Barby,F,5
Una,F,61
Johna,F,11
Carlena,F,8
Murry,M,33
Vonda,F,105
Carolea,F,5
Beauford,M,12
Cleola,F,22
Marjo,F,9
Zelma,M,6
Theophilus,M,14
Corinda,F,7
Normal,F,6
Sammy,M,973
Prescilla,F,10
Jason,M,115
Idus,M,5
Lurlene,F,16
Laquetta,F,10
Margurette,F,5
Onie,F,15
Lorrine,F,11
Trino,M,5
Delbert,M,745
Lauri,F,9
Albert,F,25
Ronnye,F,7
Francess,F,5
Wilburt,M,15
Kristin,F,108
