name,gender,birth_count
Avon,M,17
Jeri,M,11
Merrit,M,9
Ace,M,19
Arloa,F,6
Freeman,M,126
Sigurd,M,6
Cindie,F,31
Sharleen,F,61
Jamesetta,F,13
Genevieve,F,294
Selma,M,8
Marcea,F,6
Dannis,M,7
Laurita,F,26
Shawne,F,9
Octaviano,M,15
Dorothey,F,12
Erma,F,413
Liese,F,5
Sarajane,F,6
Coralyn,F,6
Cecille,F,9
Lucindy,F,6
Corinna,F,8
Stacie,F,81
Pruitt,M,6
Glynes,F,6
Rela,F,5
Arlo,M,29
Dalene,F,44
Albion,M,6
Eusebio,M,38
Marjean,F,47
Lavon,F,64
Lane,F,33
Luvinia,F,6
Tara,F,260
Tess,F,9
Prentis,M,15
Huguette,F,5
Reinette,F,6
Marilou,F,74
Jeanie,F,406
Dennice,F,8
Pia,F,21
Hetty,F,6
Joyce,F,12086
Jenne,F,5
Ric,M,42
Maudie,F,42
Charlane,F,8
Timmothy,M,56
Nathanel,M,5
Myrta,F,7
Simuel,M,6
Maribeth,F,179
Dany,F,8
Isaac,M,581
Tex,M,30
Sherlon,F,5
Gwynetta,F,5
Darrel,F,8
Melinda,F,1952
Emma,M,7
Sharonann,F,5
Gloretta,F,7
Georgi,F,18
Elvera,F,32
Nickolas,M,108
Loran,F,6
Brunella,F,9
Verl,M,23
Donalyn,F,9
Dodi,F,9
Cheral,F,6
Scottie,M,70
Annie,F,2416
Helyn,F,9
Anetta,F,11
Zachariah,M,6
Allegra,F,6
Lani,M,9
Octavia,F,67
Adonica,F,7
Rozetta,F,7
Woodie,M,29
Clovia,F,5
Carolyn,M,29
Dillard,M,35
Valeen,F,5
Alan,F,13
Alaina,F,8
Rebecca,F,13210
Noranne,F,5
Arlynn,F,7
Aly,M,6
Odella,F,6
Corrie,M,9
Glennie,M,12
Jordan,M,108
Gabriella,F,18
Taffie,F,7
Lunette,F,5
Forest,M,102
Tawnie,F,5
Darral,M,11
Lajuan,F,17
Jennifer,M,10
Trey,M,10
Viola,F,573
Rosanna,F,160
Sedrick,M,9
Rickie,F,52
Cande,F,6
Guerry,M,8
Treacy,F,5
Belita,F,13
Lennard,M,11
Demetrius,M,69
Wesley,F,13
Perrie,F,6
Jewel,F,278
Oksana,F,13
Fayne,F,5
Glora,F,5
Edwardo,M,65
Vitas,M,5
Kandi,F,38
Spencer,M,293
Creta,F,6
Ely,M,8
Diahann,F,11
Suzannah,F,9
Arlene,F,2081
Joesphine,F,11
Thor,M,14
Elijah,M,255
Jane,F,8353
Duff,M,34
Mikie,M,5
Estell,F,20
Vittorio,M,11
Obediah,M,8
Izetta,F,20
Lender,F,7
Jacquline,F,153
Veto,M,5
Blaine,M,326
Virgil,F,7
Etrulia,F,5
Jensen,M,5
Warnell,M,5
Knox,M,11
Carlotta,F,123
Adren,M,7
Sharrie,F,15
Cori,F,14
Marti,F,78
Gaylin,M,7
Leslye,F,30
Salvatore,M,637
Cirilo,M,9
Juanette,F,6
Vernice,F,92
Denyce,F,24
Karolyn,F,73
Connell,M,33
Roney,M,14
Violet,F,450
Quince,M,8
Evangeline,F,150
Earle,M,101
Irby,M,14
Jannetta,F,7
Lorel,F,13
Montgomery,M,52
Marlon,F,7
Bertram,M,81
Connor,M,5
Daved,M,5
Marianne,M,6
Stanly,M,19
Roswell,M,17
Steffi,F,7
Jamey,F,27
Irena,F,10
Jannine,F,8
Vickey,M,5
Meredith,F,281
Averil,M,6
Cornelious,M,23
Edrie,F,8
Debralee,F,6
Suzanna,F,84
Tildon,M,6
Erby,M,8
Edson,M,14
Brendan,M,69
Marlyn,M,24
Tyra,F,38
Bobbe,F,14
Chenita,F,9
Melaney,F,6
Patria,F,6
Beecher,M,7
Lawrence,F,27
Loria,F,10
Neta,F,47
Ethelyn,F,18
Donis,F,7
Kimberley,M,26
Marjo,F,8
Mikal,M,5
Christain,M,10
Doristine,F,6
Meredith,M,60
Lou,M,52
Pamela,M,37
Honora,F,19
Ashby,M,10
Rockwell,M,11
Rody,M,8
Jannice,F,15
Laurinda,F,18
Verda,F,35
Bobette,F,56
Collie,F,5
Renald,M,9
Vidal,M,33
Pheobe,F,7
Rafeal,M,6
Bryon,M,96
Kira,F,7
Arleta,F,12
Raul,F,5
Micky,F,22
Johann,M,8
Annett,F,6
Alexandre,M,5
Deboria,F,5
Canda,F,7
Linder,F,15
Garnett,M,38
Lannie,M,61
Mitchell,F,9
Jennene,F,5
Lanora,F,26
Kaaren,F,7
Kay,M,36
Heywood,M,7
Augustin,M,27
Terri,F,4126
Jacky,M,161
Kennth,M,36
Udell,M,8
Stoney,M,17
Irene,F,2657
Jesusita,F,12
Kennard,M,55
Charlet,F,7
Roseanna,F,71
Beverly,M,68
