name,gender,birth_count
Azariel,M,6
Kix,M,9
Sanaaya,F,5
Sydnie,F,105
Sakari,F,17
Nalah,F,30
Rosette,F,6
Errick,M,13
Aaven,M,8
Nahia,F,7
Lilliah,F,13
Sakeena,F,7
Love,M,12
Anndrea,F,11
Taleya,F,13
Destin,M,196
Tennyson,F,18
Story,F,80
Morgyn,F,38
Vin,M,7
Yazmeen,F,15
Dafne,F,106
Isaiahs,M,11
Couri,F,5
Adarah,F,5
Kyro,M,9
Demarri,M,7
Makynna,F,34
Layton,F,37
Tomi,F,7
Ellah,F,73
Akeria,F,15
Denim,M,87
Vallon,M,5
Bexley,F,7
Macrina,F,5
Breeley,F,9
Jayko,M,18
Yassmin,F,10
Yulie,F,7
Dagmar,F,7
Gracen,F,66
Ayleena,F,5
Anthonia,F,5
Dorian,F,30
Adelee,F,5
Luxi,F,7
Layne,F,92
Cailan,M,10
Lyzette,F,5
Schylar,F,7
Hilda,F,47
Allory,F,5
Sutton,M,120
Takyla,F,17
Julianys,F,5
Niva,F,14
Kyaira,F,12
Mariapaula,F,9
Jasmijn,F,5
Malakye,M,30
Madelein,F,11
Izaria,F,5
Abhiraj,M,12
Ameenah,F,26
Brinley,M,9
Marshaun,M,35
Juandedios,M,14
Baileigh,F,128
Leighann,F,31
Kiron,M,6
Keir,M,5
Kalae,M,5
Roma,F,47
Jency,F,11
Laroy,M,6
Octavia,F,89
Charleston,M,47
Kenner,M,11
Juni,F,5
Tynleigh,F,11
Tavaris,M,51
Treyon,M,19
Avariella,F,7
Avrohom,M,82
Rudolph,M,32
Keimani,F,8
Ona,F,18
Isamar,F,49
Adja,F,8
Arleigh,F,25
Ethon,M,15
Kandra,F,7
Traelon,M,5
Valen,M,32
Cicily,F,8
Leonie,F,22
Liran,M,9
Coralyn,F,26
Traydon,M,6
Kamyra,F,43
Mahd,M,6
Jackelin,F,57
Dominique,M,247
Abbagale,F,9
Ming,F,7
Estelle,F,157
Montrell,M,82
Kyreese,M,5
Elijah,F,48
Armonee,F,9
Shalaya,F,15
Mehjabeen,F,7
Shloka,F,15
Rozella,F,6
Keisean,M,5
Amrita,F,23
Danial,M,25
Aayushi,F,14
Hartlee,F,10
Beau,F,23
Jataveon,M,6
Shail,M,9
Maribella,F,40
Espn,M,10
Frankie,F,113
Jazyia,F,5
Brenner,M,52
Daphnee,F,12
Rayner,M,12
Rohin,M,27
Corbin,F,12
Sandria,F,6
Veena,F,9
Oluwademilade,F,5
Corvon,M,5
Kaydince,F,22
Larisa,F,38
Anniemae,F,5
Quantez,M,10
Tyvon,M,26
Amarre,M,5
Koralyn,F,11
Anagabriela,F,6
Caed,M,5
Vishnu,M,33
Phoenixx,F,6
Ethen,M,183
Mak,M,6
Arvind,M,9
Quintavius,M,6
Robby,M,42
Shayon,M,7
Xyon,M,12
Jaki,M,15
Allianna,F,18
Jalil,M,82
Klaudia,F,30
Zain,F,14
Zala,F,7
Tanasia,F,26
Lakai,M,26
Mykhia,F,8
Jeshawn,M,6
Minda,F,7
Araseli,F,16
Kamrie,F,20
Braxston,M,20
Aimy,F,8
Teyton,M,7
Kherrington,F,11
Brennley,F,7
Ecrin,F,9
Jillian,F,1817
Rin,F,8
Daniah,F,23
Kylan,M,354
Derrika,F,5
Liliane,F,27
Hayvin,F,5
Quaid,M,29
Jalana,F,11
Addilyne,F,5
Kasey,F,344
Teigan,F,29
Avianna,F,192
Rashid,M,36
Isidora,F,9
Maliyani,F,7
Aaleyah,F,75
Yichen,M,8
Gor,M,7
Jocsan,M,16
Zamariah,F,16
Larnell,M,10
Sanay,F,6
Khadijah,F,81
Akela,F,7
Dillon,M,1052
Preslea,F,9
Eren,M,32
Carrington,M,24
Keiara,F,35
Makhayla,F,12
Raydel,M,11
Katana,F,44
Raegen,F,40
Daelin,F,8
Eme,F,6
Jaquelyn,F,86
Raffaella,F,11
Taqi,M,5
Xitlalic,F,9
Ysela,F,6
Tinya,F,5
Lavayah,F,7
Bianey,F,13
Eliese,F,5
Qiana,F,9
Norely,F,8
Nicholos,M,6
Kaidin,F,5
Adriyanna,F,19
Kensei,M,7
Mazey,F,6
Vy,F,34
Dynastee,F,10
Malakai,M,442
Kielee,F,6
Khloee,F,146
Efrain,M,265
Aalliyah,F,10
Julyana,F,9
Keagan,F,84
Dallen,M,30
Corissa,F,15
Ellason,F,9
Stiven,M,9
Sruthi,F,20
Rivka,F,247
Gazelle,F,7
Kharter,M,6
Trendyn,M,6
Mekaylah,F,5
Eula,F,6
Grace,M,7
Carlota,F,15
Daly,M,5
Ayline,F,16
Brentyn,M,10
Laiken,M,21
Antasia,F,10
Eryk,M,37
Laquinton,M,8
Adelicia,F,7
Deundre,M,6
Brylen,F,7
Zyquavious,M,10
Haliegh,F,16
Niel,M,7
Kelsee,F,26
Jennica,F,31
Payden,M,62
