name,gender,birth_count
Pennie,F,9
Russell,M,94
Dennie,M,6
Claude,F,7
Elnora,F,55
Annabell,F,9
Matt,M,41
Arthur,F,10
Thursa,F,6
Finley,M,8
Ned,M,26
Zeb,M,5
Odessa,F,17
Margret,F,39
Anice,F,5
Rubin,M,9
Rebecca,F,302
Sabina,F,10
Zaida,F,8
Nicy,F,6
Magnolia,F,6
Emmy,F,8
Nevada,F,5
Hattie,F,1008
Rafael,M,6
Cleo,F,32
Theresa,F,232
Emmie,F,13
Medora,F,10
Gene,F,5
Oren,M,14
Ica,F,6
Helena,F,86
Alois,M,7
Garner,M,7
Allen,M,184
Charlie,F,9
Atha,M,5
Pat,M,23
Mark,M,74
Leota,F,42
Bernadine,F,9
Everette,M,13
Annetta,F,20
Zona,F,14
Isom,M,17
Archibald,M,25
Newt,M,7
Hanna,F,14
Radford,M,5
Ada,F,876
Ivy,F,50
Clarissa,F,11
Mattie,F,1014
Theodore,M,199
Omer,M,18
Phebe,F,32
Rosanna,F,21
Coral,F,11
Grant,M,59
Frederick,M,466
Burr,M,8
Eula,F,158
Claus,M,5
Bernice,F,96
Judie,F,5
Glen,F,5
Valentine,M,16
Necie,F,5
Elisabeth,F,32
Bascom,M,7
Geraldine,F,19
Leora,F,21
Jessie,F,952
Angelina,F,18
Winona,F,14
Hamilton,M,8
Julian,M,49
Jose,M,111
Vallie,F,21
Agatha,F,19
Benjaman,M,15
Gustaf,M,5
Paul,F,6
Henderson,M,13
Elizebeth,F,22
Carrie,M,5
Delma,F,5
Oswald,M,5
Wayman,M,8
Elna,F,7
Hal,M,15
Ebb,M,5
Chauncey,M,25
Vesta,F,27
Cathrine,F,18
Carl,M,494
Reese,M,8
Leta,F,32
Lillard,M,6
Algie,M,6
Goldia,F,6
Verna,F,108
Melissa,F,45
Justus,M,6
Celestine,F,6
Alva,M,46
Eve,F,10
Lettie,F,70
Antoinette,F,41
Altha,F,16
Berta,F,35
Marcus,M,44
Miriam,F,42
Maude,F,1222
Laura,F,1325
Ilma,F,6
Katharine,F,78
Hope,F,20
Adela,F,13
Marcella,F,27
Nathan,M,103
Jesus,M,14
Dempsey,M,6
Tina,F,32
Lida,F,68
Leslie,M,122
Kirby,M,14
Alice,F,1681
Kitty,F,18
Jeffrey,M,5
Neta,F,15
Blanch,F,67
Stanley,M,97
Chase,M,5
Lotta,F,20
Louella,F,48
Sister,F,6
Flossie,F,73
Clotilde,F,13
Magdalena,F,32
Grayce,F,8
Allison,M,10
Watson,M,6
Olie,F,6
Sheldon,M,5
Olive,F,349
Ruby,M,5
Nita,F,6
Peter,M,516
Zoa,F,6
Cal,M,5
Ema,F,5
Mae,M,5
Emma,M,14
Delilah,F,12
Eleonora,F,8
Sumner,M,8
Allan,M,19
Fletcher,M,24
Ples,M,6
Veronica,F,34
Ellis,M,78
Sally,F,107
Rachael,F,8
Tony,M,33
Laurence,M,33
Eric,M,16
Bell,F,45
Rich,M,5
Octave,M,10
Ivey,M,6
Era,F,21
