name,gender,birth_count
Cleone,F,11
Lyda,F,46
Elsworth,M,6
Brownie,M,5
Henery,M,13
Lora,F,167
Henderson,M,19
Edrie,F,42
Agnes,F,1934
Luther,M,292
Rayford,M,6
Lear,F,11
Fern,F,364
Edna,M,17
Buddy,M,15
Belmont,M,5
Edison,M,10
Alf,M,9
Eldora,F,30
Berneice,F,26
Parilee,F,7
Dorsey,M,24
Ray,F,43
Elvia,F,9
Alvis,M,14
Johnny,M,107
Weston,M,10
Ressa,F,5
Maida,F,9
Adrain,M,5
Louise,M,14
Vinia,F,5
Mercy,F,6
Haywood,M,26
Lissie,F,21
Dorthea,F,14
Mable,F,566
Artelia,F,9
Avon,M,7
Verle,M,11
Fred,M,1381
Merry,F,6
Pia,F,5
Rolla,M,10
Clemens,M,6
Golda,F,98
Berthold,M,5
Ossie,M,11
Heloise,F,5
Sandy,M,28
Sadie,F,770
Jerry,F,20
Zelphia,F,6
Calla,F,9
Leoda,F,6
Phil,M,26
Raphael,M,24
Leamon,M,9
Blenda,F,6
Domenica,F,14
Clarice,F,141
Mammie,F,14
Adeline,F,346
Axel,M,6
Paralee,F,18
Bina,F,7
Francis,M,853
Peter,M,542
Azalea,F,11
Katye,F,7
Jayne,F,8
Dillie,F,5
Fae,F,28
Lula,F,892
Grayce,F,40
Toivo,M,13
Frona,F,14
Velna,F,5
Mathilde,F,18
Sylva,F,5
Lurline,F,11
Ardelia,F,20
Maie,F,6
Mathew,M,33
Clarie,F,5
Thea,F,10
Donie,F,14
Byrd,F,5
Lela,F,411
Aldo,M,7
Rosie,F,502
Paschal,M,6
Madelene,F,10
Catherine,F,2750
Erwin,M,59
Flo,F,16
Matilde,F,5
Rilla,F,29
Ventura,F,6
Clifford,M,515
Donna,F,98
Ova,F,21
Virginia,F,2195
Isador,M,7
Ansel,M,6
Wesley,M,185
Rubin,M,23
Mattie,F,1364
Willie,M,1964
Gennie,F,20
Eunice,F,676
Lorenza,F,9
Linzie,M,8
Gerhard,M,9
Alvie,F,7
Iris,F,131
Tommye,F,7
Vila,F,8
Eudora,F,11
Maryanna,F,14
Bettye,F,11
Dalton,M,16
Verla,F,25
Bailey,M,7
Maxie,M,9
Rene,M,20
Claribel,F,24
Odella,F,12
Theda,F,13
Byrdie,F,9
Unknown,M,8
Carmelo,M,5
Refugia,F,11
Nicolasa,F,5
Rosaline,F,10
Elva,M,8
Earlene,F,8
Etna,F,8
Homer,M,340
Vance,M,30
Rosevelt,M,27
Esperanza,F,12
Elroy,M,18
Berenice,F,35
Loella,F,5
Norbert,M,31
Plez,M,5
Payton,M,5
Hollie,M,13
Daisy,F,765
Carroll,F,14
Carmel,M,6
Hettie,F,90
Frankie,M,13
Bohumil,M,5
Samella,F,7
Lillyan,F,6
Blake,M,6
Chris,M,37
Corean,F,19
Jules,M,25
Delmas,M,11
Carra,F,7
Enrique,M,11
China,F,8
Margaret,M,24
Tressa,F,32
Esaw,M,5
Abe,M,57
Clarance,M,23
Myrle,F,34
Ernest,M,1000
Mickey,F,7
Cleophus,M,5
Luceil,F,6
Pete,M,131
Mimi,F,6
Merlyn,M,5
Clothilde,F,9
Bert,M,120
Alvin,F,5
Vinson,M,6
Zack,M,12
Nadine,F,68
Edward,M,2707
Vannie,F,10
Orvis,M,8
Saul,M,35
Evangeline,F,56
Liddie,F,13
Walden,M,5
Abraham,M,150
Delphia,F,44
Celestia,F,6
Sidonia,F,6
Genie,M,5
Georgiana,F,47
Fernando,M,12
Agustin,M,7
Kathryne,F,21
Irene,F,2732
Arvin,M,8
Garnette,F,13
Elmer,F,22
Everlyn,F,6
Bernardina,F,5
Octavio,M,6
Flavia,F,13
Illa,F,6
Lamar,M,19
Dezzie,F,8
Overton,M,5
Lynda,F,6
Wash,M,11
Reba,F,183
Robley,M,12
Dionicio,M,6
Elvena,F,5
Beulah,M,5
Antionette,F,8
Celeste,F,41
Lue,F,48
Samual,M,9
Simona,F,8
Cleona,F,7
Deforest,M,6
June,M,16
Dellar,F,11
Ira,M,196
Gilda,F,26
Gregoria,F,8
Bishop,M,10
Bob,M,77
Delfina,F,12
Loula,F,6
Cinda,F,12
Rose,M,23
Alcide,M,5
Pearle,F,53
Aletha,F,28
Barry,M,6
Marcus,M,51
Hessie,F,16
Elmira,F,54
Bethel,F,30
Rebecca,F,450
Climmie,F,8
Cleo,F,290
Caleb,M,8
Dicie,F,15
Estella,F,317
Merrill,M,34
Lucyle,F,6
Eligah,M,8
Vernia,F,9
Ruth,M,20
Josephine,M,8
Amador,M,8
Adella,F,45
Syd,F,9
Bernie,M,19
Garfield,M,29
Elton,M,48
Cathern,F,6
Maisie,F,8
Buel,M,7
Jonnie,F,21
