name,gender,birth_count
Eulah,F,26
Almon,M,8
Timothy,M,77
Capitola,F,11
Felicie,F,5
Bluford,M,5
Federico,M,6
Kattie,F,44
Omer,M,21
Eustace,M,5
Seymour,M,10
Celesta,F,15
Vernetta,F,5
Tempie,F,22
Eleonore,F,7
Felicitas,F,6
Carlos,M,37
Olean,F,6
Cecila,F,7
Zada,F,25
Lamar,M,16
Mckinley,M,133
Rosalie,F,121
Elwood,M,51
Aleda,F,8
Odessa,F,91
Doretta,F,8
Manuel,M,174
Edwin,M,350
Floyd,F,14
Gardner,M,6
Graham,M,15
Loa,F,5
Jesusa,F,14
Lilburn,M,6
Bernita,F,9
Samuel,M,877
Betsy,F,24
Elberta,F,21
Carol,M,6
Ara,F,25
Gladyce,F,9
Elmo,M,40
Felipe,M,14
Henderson,M,20
Orlean,F,5
Eston,M,10
Son,M,22
Elmer,F,18
Chester,M,364
Syble,F,15
Ursule,F,6
Laurence,F,5
Celina,F,14
Rich,M,8
Lida,F,55
Sylvester,M,131
Mahlon,M,6
Elgin,M,5
Birdella,F,7
Charlottie,F,8
Rodney,M,21
Pairlee,F,5
Clorinda,F,8
Helmer,M,10
Climmie,F,6
Estell,M,10
Gale,M,10
Floretta,F,7
Perley,M,6
Hobart,M,27
Zonie,F,5
Harlow,M,10
Jess,F,6
Israel,M,20
Walter,M,2298
Phillip,M,127
Burnice,F,11
Bena,F,5
Mahalia,F,5
Carlo,M,6
Almeda,F,30
Jewel,M,22
Dean,F,13
Jeannette,F,170
Adda,F,10
Ward,M,43
Ema,F,5
Claude,M,433
Annice,F,8
Ollie,M,109
Beatrice,F,1382
Clarissa,F,20
Azzie,F,9
Luigi,M,5
Marguerita,F,6
Estelle,F,555
Esau,M,7
Larue,F,7
Theckla,F,5
Evalena,F,12
Mariah,F,29
Deloris,F,8
Dola,F,12
Lynn,M,41
Minta,F,11
Connie,F,59
Cephas,M,6
Jodie,M,11
Nettie,F,711
Buddy,M,10
Madalyn,F,9
Ace,M,8
Lester,F,10
Ita,F,5
Atha,F,16
Zollie,F,5
Samantha,F,27
Muriel,F,224
Frances,F,2495
Justin,M,18
Lawyer,M,7
Clover,F,5
Genevive,F,5
Delores,F,19
Walton,M,14
Olin,M,25
Jetta,F,9
Christian,M,35
George,F,39
Merrill,M,23
Noma,F,13
Camilla,F,40
Owens,M,8
Dawson,M,5
Selmer,M,8
Frieda,F,300
Iza,F,8
Ferne,F,51
Arther,M,30
Freda,F,321
Rowland,M,16
Ester,M,7
Pinky,F,5
Lafayette,M,17
Kathrine,F,29
Phoebe,F,71
Leonora,F,40
Electa,F,16
Bernie,F,11
Canary,F,5
Hayes,M,15
Maple,F,6
Alma,F,1372
Magdalen,F,18
Evelyn,F,1116
Abel,M,15
Vinie,F,9
Josephine,F,1743
Alda,F,35
Bradley,M,15
Marine,F,7
Robert,F,24
Jeanette,F,233
Violetta,F,12
Eleanore,F,37
Vada,F,61
Ramon,M,46
Sidney,M,218
Earnest,M,223
Franklin,M,137
Clysta,F,5
Dona,F,46
Verla,F,22
Aletha,F,25
Melville,M,10
Henriette,F,18
Miguel,M,17
Coley,M,6
Elfa,F,6
Angeline,F,133
Lanie,F,7
Delsie,F,10
Hessie,F,22
Jarvis,M,8
Osie,F,31
Radford,M,5
Terry,M,21
Olympia,F,9
Phebie,F,6
Ollie,F,585
Cecile,F,175
Archibald,M,14
Nellie,F,1850
Lonie,F,37
Yetta,F,30
Rella,F,14
Freddie,M,63
Annette,F,113
Isidor,M,5
Vernie,M,19
Carmine,M,10
Mickey,F,6
Letitia,F,30
Ura,F,7
Augustin,M,5
Loree,F,7
Jefferson,M,24
Erin,F,9
Orval,M,36
Cleta,F,10
Lawson,M,17
Donnie,F,54
Roman,M,20
Hassie,F,26
Permelia,F,7
Lilla,F,57
Evertt,M,6
Vassie,F,16
Lucy,F,1246
Azel,M,6
Bonnie,M,19
Moses,M,117
Asa,M,30
Dena,F,53
Florence,F,3920
Montie,M,5
Alvina,F,115
Algie,M,6
Alberto,M,12
Arthur,M,1853
Luciel,F,14
Clydia,F,12
Lem,M,6
Matilde,F,6
Pedro,M,44
Vanessa,F,6
Elizebeth,F,24
Orris,M,5
Caroline,F,455
Lewie,M,5
Edith,M,9
Sandy,M,22
Danny,M,7
Doshia,F,8
Catarina,F,7
Julie,F,43
Dalton,M,16
Hobson,M,13
Dora,M,5
Hila,F,6
Leonia,F,18
Roland,M,133
Genieve,F,6
Nobie,F,6
Levy,M,17
Augusta,M,6
Rosemarie,F,7
Adolph,M,117
Hoyt,M,11
Doctor,M,8
Simon,M,75
Lenard,M,20
Dorothea,F,140
Ragnhild,F,5
Lovina,F,18
Margurite,F,7
Dorris,F,19
Heber,M,8
Savannah,F,53
Leitha,F,8
Toney,M,19
Norman,F,5
Clella,F,15
Grace,F,2942
Joan,F,57
Barnie,M,9
Nella,F,14
Gerda,F,7
Lonia,F,5
Lemar,M,6
Melva,F,23
Drusilla,F,10
Duane,M,6
Dellia,F,7
Murrell,M,6
Pauline,F,1104
Mat,M,6
Alverta,F,14
Clare,M,10
Odie,M,18
Clio,F,5
Edla,F,8
Vita,F,9
Lilia,F,7
Clemmie,F,38
Fronie,F,13
Euphemia,F,5
Fordyce,M,5
Cleveland,M,72
Arlington,M,7
Herbert,M,751
Yolanda,F,5
Lucious,M,26
Josiephine,F,20
Cleda,F,12
Adline,F,16
Bob,M,98
Colonel,M,9
Junnie,F,5
Dolores,F,91
Newt,M,9
Letta,F,6
Emerson,M,34
Benjaman,M,7
Harve,M,6
Myra,F,164
Olga,F,376
Wilbert,M,63
Whitney,M,7
Tina,F,53
Aretha,F,5
Meredith,F,5
Ebbie,M,6
Maceo,M,8
Reatha,F,19
Milburn,M,9
Violet,F,614
Carolyn,F,185
Enna,F,6
Bette,F,6
Justina,F,9
Lissie,F,12
Pleasant,M,9
Lloyd,M,337
Candace,F,9
Jones,M,6
Hobert,M,36
Modena,F,7
Garnette,F,9
Luda,F,10
Dannie,F,6
Byrd,F,5
Sallie,F,676
Ena,F,15
Lilie,F,14
Irving,M,115
Buddie,M,11
Anie,F,5
Vera,F,1024
Jose,M,161
Elnora,F,182
Rose,F,2845
Carrie,M,6
Chas,M,26
Enid,F,28
Denny,M,7
Alpha,M,6
Monica,F,39
Reta,F,33
Ozie,F,12
Berneice,F,19
Courtney,M,10
Thekla,F,9
Vela,F,11
Manuelita,F,7
Lily,F,126
Marion,F,1197
Tommie,F,57
Rosia,F,29
Guy,F,6
Collie,F,7
Gordon,M,137
Maude,F,1013
Webster,M,23
Christana,F,5
Lorenza,F,6
Craig,M,9
Bella,F,73
Elijah,M,86
Roe,M,7
Alfrieda,F,6
Elliott,M,33
Edgar,M,374
William,M,8578
Herschell,M,5
Clara,F,2826
Theola,F,6
Texie,F,12
Carrye,F,6
Hedda,F,5
Betha,F,8
Arilla,F,7
Rosevelt,M,20
Erastus,M,5
Carey,M,26
Lovella,F,8
Recie,F,5
Marylou,F,5
Arlie,F,22
Lucetta,F,7
Drew,M,8
Lethia,F,12
Irena,F,11
Odelia,F,17
Abe,M,56
Arletha,F,5
Granville,M,21
Olla,F,8
Burley,F,5
Oliver,M,256
Ary,F,10
Olie,F,10
Helene,F,138
Laura,M,7
Ardis,F,14
Josiah,M,7
Myrtle,F,2252
Rex,M,59
Wilma,F,285
Aura,F,10
Tomas,M,16
Duke,M,11
Linzy,M,5
Rosine,F,6
Maybelle,F,91
Kathleen,F,321
Auda,F,5
Talmadge,M,13
Ardena,F,10
Glenda,F,5
Parilee,F,6
Laurence,M,81
Rosanna,F,19
Georgie,F,86
Linna,F,5
Wilfrid,M,9
Hattie,M,7
Barbra,F,5
Emil,M,127
Hartley,M,6
Imogene,F,59
Girard,M,5
Neal,M,58
Cole,M,6
Lala,F,25
Bula,F,15
Harold,M,1246
Ivan,M,90
Ferol,F,9
Yvette,F,6
Welton,M,6
Kittie,F,34
Norris,M,18
Lempi,F,6
Zelphia,F,7
Emmer,F,25
Tom,M,469
Ivey,M,8
Elvira,F,135
Fletcher,M,53
Thad,M,14
Reba,F,116
Louise,F,2070
Zeta,F,11
Rexford,M,5
Sid,M,5
Lum,M,8
Madeline,F,389
Sadye,F,36
Helga,F,18
Bertrand,M,7
Bettye,F,9
Mackie,F,7
Lucia,F,42
Viney,F,11
Viola,M,5
Francine,F,8
Hosea,M,18
Manerva,F,5
Imelda,F,13
Eulalia,F,19
Dollie,M,6
Evangeline,F,68
Nora,F,919
Refugia,F,8
Doreen,F,6
Ned,M,46
Elverda,F,5
George,M,5403
Farris,M,11
Gina,F,6
Elna,F,45
Pamela,F,6
Norine,F,22
Manilla,F,10
Cornelia,F,200
Beulah,F,974
Calista,F,5
Clarine,F,5
Hector,M,19
Verena,F,13
Parthenia,F,10
Nancie,F,5
Sampson,M,20
Hildegard,F,23
Lillard,M,5
Wellington,M,9
Jerry,F,15
Honor,F,5
Vernita,F,7
Nick,M,49
Roberta,F,199
Manning,M,5
Emilia,F,38
Russel,M,46
Modie,F,5
Faye,F,194
Alton,M,43
Elisabeth,F,54
Ossie,M,15
Burley,M,14
Barney,M,83
Frank,M,3477
Josie,F,267
Leana,F,13
Donia,F,7
Silvester,M,6
Whit,M,5
Sabina,F,20
Ralph,M,896
Margert,F,5
Sophronia,F,33
Fannie,F,1236
Perle,F,7
Flavia,F,7
Fidelia,F,6
Alline,F,12
Herma,F,12
Lee,M,675
Kyle,M,7
Delila,F,10
Thera,F,8
Mattie,F,1834
Margaret,F,5306
Tilda,F,21
Sharon,F,5
Rube,M,12
Albina,F,49
General,M,33
Louis,F,14
Chaney,F,6
Julian,F,7
Ferrol,F,5
Susie,F,946
Dorsey,M,25
Madelene,F,12
Maryon,F,6
Addie,M,10
Else,F,7
Haley,F,5
Glen,M,134
Gillie,F,6
Vivienne,F,10
Harlan,M,19
Royce,M,11
Nila,F,11
Ella,F,1911
Nell,M,5
Treva,F,26
Ananias,M,7
Louise,M,15
Abbie,F,112
Grace,M,11
Pearl,F,2512
Angelina,F,115
Mac,M,12
Eben,M,6
Lillie,M,14
Berniece,F,36
Valentina,F,6
Crawford,M,23
Wayne,M,85
Josefa,F,19
Byrdie,F,10
Delphine,F,36
Evelyne,F,8
Isom,M,11
Leila,F,178
Micaela,F,5
Bobby,M,7
Joe,F,33
Elizabeth,M,16
Alma,M,13
Roselyn,F,6
Mannie,M,17
