name,gender,birth_count
Sue,F,112
Sheldon,M,6
Luvenia,F,28
Alicia,F,10
Karen,F,10
Alla,F,7
Idella,F,29
Morgan,M,24
Edward,M,2299
Jennette,F,6
Mariah,F,30
Sara,F,286
Lizzie,F,570
Bird,M,5
Eupha,F,5
Bobbie,M,5
Nadine,F,6
Omer,M,27
Riley,M,44
Mallie,F,27
Ola,M,10
Euna,F,8
Jimmie,F,37
Sarah,F,1730
Elfie,F,6
Theo,F,18
Miriam,F,80
Sally,F,123
Lula,F,1067
Mima,F,8
Elba,F,6
Philomene,F,8
Alta,M,5
Tennie,F,25
Winnie,F,162
Meta,F,85
Pernie,F,6
Gust,M,27
Avis,F,31
Clair,M,20
Byrd,F,12
Ibbie,F,5
Lily,F,84
Sibyl,F,8
Garnett,M,5
Eulalia,F,6
Effie,M,8
Neva,F,61
Harriette,F,25
Lindsay,M,10
Almeta,F,7
Sylvester,M,112
Grayce,F,21
Muriel,F,53
Bridget,F,30
Iva,F,321
Buster,M,15
Zeke,M,5
Myrle,F,7
Edna,F,1815
Netta,F,12
Reed,M,12
Emmaline,F,6
Laverna,F,7
Velma,F,72
Ethyl,F,24
Francisca,F,11
Hazel,F,1056
Medora,F,5
Zetta,F,19
Phyllis,F,25
Lita,F,5
Sebastian,M,6
Pollie,F,6
Ouida,F,7
Ethel,F,2463
Queenie,F,15
Jonathan,M,12
Rosie,F,239
Maude,F,1293
Nezzie,F,7
Berry,M,23
Angus,M,14
Fred,M,1554
Lattie,F,7
Florida,F,21
Nan,F,52
Hermina,F,6
Harrison,M,288
Ruthie,F,12
Thelma,F,24
Almeda,F,27
Young,M,10
Wade,M,42
Kitty,F,28
Junius,M,16
Pluma,F,7
Thomas,F,12
Jeff,M,70
Blandina,F,6
Goldia,F,14
Glen,M,58
Phoebe,F,67
Melva,F,10
Isadora,F,6
Mollie,F,402
Adelina,F,9
Jesse,F,14
Ingeborg,F,5
Lupe,F,6
Governor,M,7
Iris,F,20
Bush,M,7
Delmar,M,5
Orie,M,9
Adelaide,F,105
Elsia,F,7
Bennett,M,12
Carmelita,F,9
Elton,M,19
Lucious,M,13
August,M,171
Andres,M,8
Fleda,F,10
Floyd,F,12
Dwight,M,16
Mildred,M,5
Colin,M,6
Monnie,F,9
Melville,M,15
Lincoln,M,14
Warren,M,167
Delia,F,182
Napoleon,M,20
Ona,F,53
Roderick,M,9
Fay,M,19
Rupert,M,11
Alverta,F,9
Myrtis,F,15
Narcissus,F,7
Maxie,F,14
Parker,M,13
Dona,F,44
Dexter,M,7
Orilla,F,7
Gracie,F,68
Vergie,F,14
Macie,F,6
Ivah,F,13
Lonnie,F,24
Frederic,M,23
Levi,M,88
Jack,M,322
Daisie,F,9
Diana,F,20
Hulda,F,139
Elenor,F,10
Dewitt,M,34
Chester,M,275
Theodosia,F,9
Eric,M,21
Ollie,F,366
Olin,M,18
Obie,M,7
Angele,F,5
Lea,F,8
Emaline,F,8
Jimmie,M,30
Clark,M,51
Ivy,F,61
Lisle,M,5
Marge,F,6
Fredonia,F,5
Coral,F,14
Rebecca,F,337
Stella,F,891
Lorenza,M,6
Ed,M,270
Josefa,F,20
Roxana,F,11
Marjory,F,14
Bedford,M,6
Allie,M,12
Cecil,M,102
Capitola,F,9
Price,M,11
Edwin,M,306
Barbara,F,246
Drusilla,F,8
Eligah,M,5
Alene,F,6
Sammie,M,14
Earle,M,47
Reta,F,17
Fayette,M,6
Ella,F,1647
Lauretta,F,29
Oscar,M,572
Lorenz,M,6
Alvie,M,16
Lotta,F,12
Vernice,F,6
Emily,F,429
Rosabelle,F,6
Lillis,F,9
Beatrice,F,352
Dot,F,10
Guss,M,11
Burnie,F,5
Denny,M,5
Issac,M,8
Emilie,F,62
Courtney,M,11
Cordelia,F,57
Wilhelmina,F,95
Lee,M,415
Arminda,F,5
May,F,723
Clarence,M,984
Doc,M,13
Grace,F,2049
Chas,M,32
Janie,F,226
Henry,F,18
Frankie,F,64
Roma,F,12
Claire,F,62
Godfrey,M,6
Paris,M,7
Pinkie,F,27
Mercy,F,10
Noah,M,85
Bernice,M,7
Samual,M,5
Rozella,F,7
Clarissa,F,20
Anderson,M,42
Tempie,F,6
Beth,F,26
Merle,F,42
Acie,M,8
Ellsworth,M,17
Rubye,F,7
Sarrah,F,6
Myrtle,M,10
Mac,M,5
Lulie,F,5
Jewel,M,7
Ray,M,355
Terrence,M,5
Betsey,F,13
Dixie,M,6
Eleonore,F,7
Corine,F,33
Carrye,F,5
Donia,F,9
Mignon,F,6
Ernestine,F,42
Mayme,F,237
Lorraine,F,20
Franz,M,7
Clifford,F,13
Olive,F,464
Vada,F,38
Flonnie,F,5
Faye,F,55
Felicia,F,11
Jannie,F,34
Senie,F,5
Rene,F,7
Alma,F,819
Malcolm,M,27
Antoinette,F,69
Ettie,F,35
Maynard,M,11
Cleveland,M,60
Flossie,F,221
Timothy,M,82
Beaulah,F,10
Evalyn,F,10
Johnny,M,20
Alden,M,10
