name,gender,birth_count
Dessa,F,9
Howell,M,9
Clyde,F,45
Margrett,F,6
Merrill,M,11
Jodie,F,9
Augustina,F,5
Wilton,M,5
Tobitha,F,5
Frona,F,12
Willaim,M,7
Nonie,F,27
Abram,M,25
Zilla,F,6
Ether,F,7
Sabra,F,6
Tilda,F,16
Georgia,M,5
Orrin,M,11
Verta,F,8
Manuela,F,15
Suzanna,F,7
Priscilla,F,50
Ennis,M,11
Adelbert,M,8
Leoma,F,5
Meyer,M,7
Milburn,M,6
Wellington,M,6
Sudie,F,40
Electa,F,11
Rosalind,F,6
Sheldon,M,9
Alexina,F,8
Onie,F,28
Sherman,M,76
Essie,F,294
Ota,F,6
Marcelino,M,5
Turner,M,15
Rosalie,F,84
Marea,F,5
Ann,F,393
Zela,F,7
Clark,M,61
Odell,F,10
Mata,F,8
Samantha,F,20
Lou,M,9
Lela,F,353
Morton,M,27
Danial,M,7
Leander,M,16
Ethel,F,3035
Gregorio,M,6
Felix,M,96
Hamilton,M,7
Perley,M,20
Ellis,F,5
Willam,M,13
Harmon,M,16
Ebert,M,6
Roy,F,5
Ansel,M,5
Avie,F,7
Clare,M,10
Robie,M,5
Marvin,M,88
Richmond,M,9
Honor,F,5
Omer,M,23
Winfred,M,8
Jim,F,8
Knute,M,6
Eva,F,1611
Manly,M,5
Luther,M,295
Margarette,F,7
Rita,F,87
Hester,F,122
Perl,M,5
Bob,M,61
Katharine,F,123
Lanie,F,6
Waldo,M,22
Gillie,F,8
Litha,F,5
Maida,F,9
Wilford,M,15
Maryellen,F,6
Kizzie,F,17
Zoa,F,9
Silas,M,89
Elmira,F,31
Madaline,F,9
Clair,M,28
Fred,F,13
Aloysius,M,26
Corbett,M,23
Delmar,M,7
Hazle,F,15
Lonnie,F,12
Estell,F,18
Emogene,F,5
Jimmie,M,38
Pat,M,24
Alec,M,5
Annis,F,16
Sydney,F,6
Merle,M,38
Melton,M,6
Brady,M,8
Con,M,6
Heber,M,13
Ressie,F,16
Emil,M,157
Cam,M,5
Nita,F,28
Lilie,F,10
Okey,M,7
Willie,M,948
Tula,F,8
Otis,F,7
Genevieve,F,236
Alice,M,8
Neva,F,87
Mercy,F,7
Minor,M,17
Peggy,F,25
Ottis,M,10
Simpson,M,5
Prudence,F,16
Elida,F,8
