name,gender,birth_count
Anastasia,F,32
Onie,F,31
Fleeta,F,5
Dale,M,39
Enoch,M,24
Ada,M,10
Altha,F,30
Alfreda,F,24
Deborah,F,23
Berda,F,5
Lindsay,M,7
Willia,F,10
Johanna,F,123
Dominic,M,14
Jesse,F,10
Queen,F,47
Kay,M,5
Guadalupe,F,26
Vila,F,7
Leonie,F,9
Vertie,F,14
Bessie,M,6
Genie,F,12
Billie,F,28
Ozie,F,6
Norval,M,8
Alcide,M,5
Marion,F,994
Verena,F,8
Pearline,F,8
Manuel,M,86
Marguerite,F,728
Edwin,F,5
Elvina,F,20
Frances,F,1975
Vina,F,54
Evie,F,72
Hennie,F,6
Marye,F,8
Grant,M,72
Avie,F,7
Coy,M,17
Elizabeth,F,3442
Teddy,M,7
Authur,M,7
Lela,F,438
Elias,M,24
Icy,F,14
Charles,F,20
Minnie,F,2284
Gertude,F,7
Rhoda,M,7
Ludwig,M,16
Glenn,F,10
Emmy,F,5
Dana,M,7
Hellen,F,16
Ancel,M,5
Chris,M,35
Robert,F,18
Guthrie,F,5
Talmadge,M,9
Reid,M,8
Magdelena,F,6
Palmer,M,23
Davie,M,5
Emery,M,45
Beecher,M,5
Abigail,F,15
Angeline,F,89
Tracy,F,10
Dulcie,F,17
Bruno,M,12
Parker,M,10
Hilma,F,47
Minna,F,42
Huey,M,5
Mavis,F,9
Philena,F,5
Ellen,M,5
Elsye,F,7
Iola,F,53
Zilda,F,5
Alford,M,16
Edythe,F,98
Nelle,F,97
Vernetta,F,7
Wayman,M,8
Tula,F,11
Bert,F,8
Bette,F,5
Euphemia,F,6
Millie,F,204
Myrtle,F,1833
Vira,F,12
Berta,F,52
Arnett,M,11
Beuna,F,7
Mossie,F,8
Doris,F,349
Jane,F,396
Evans,M,8
Lee,F,97
June,F,91
Watson,M,15
Saul,M,11
Lovella,F,5
Marietta,F,34
Violetta,F,5
Zellie,F,5
George,F,26
Sid,M,7
Carl,F,12
Odile,F,15
Ferne,F,37
Curley,M,9
Raphael,M,13
Christ,M,17
Oneita,F,7
Barbara,F,299
Corinne,F,96
Yee,M,7
Glenn,M,171
Lealer,F,5
Cara,F,11
Malcolm,M,30
Orah,F,7
Buena,F,11
Wilbert,M,40
Zelia,F,6
Audra,F,15
Cena,F,5
Gussie,F,166
Alfredo,M,5
Ona,F,71
Nina,F,336
Evaline,F,5
Addie,F,461
Alpha,F,75
Theodosia,F,8
Hildegard,F,14
Lyman,M,35
Fenton,M,5
Cornelius,M,91
Santos,F,7
Kenneth,M,164
Crystal,F,18
Amanda,F,354
Weltha,F,6
Riley,M,44
Matt,M,20
Mona,F,59
Rolla,M,10
Emeline,F,16
Mammie,F,13
Wellington,M,8
Lelia,F,152
Billie,M,16
Allie,M,19
Dortha,F,12
Lovina,F,7
Zita,F,11
Guadalupe,M,7
Erline,F,9
Helen,M,16
Cinderella,F,5
Stewart,M,22
Dorothea,F,91
Darwin,M,7
Murl,M,5
Lynette,F,6
Donia,F,7
Julia,F,1380
Euna,F,11
Joe,M,798
Herman,F,6
Gwendolyn,F,27
Mathilde,F,22
Evah,F,7
Lorenzo,M,31
Ernie,M,7
Jones,M,7
Felicia,F,17
Helyn,F,8
Orrin,M,15
Rebecca,F,376
Ellwood,M,10
Mack,M,159
Marcellus,M,9
Cecelia,F,212
Mortimer,M,7
Callie,F,231
Mae,F,1144
Nelson,M,104
Hope,F,29
Delight,F,5
Ena,F,9
Vesta,F,92
Cuba,F,9
Heyward,M,6
Marian,F,309
Ilah,F,7
Delpha,F,15
Richard,F,7
Manuela,F,16
Gene,F,11
Glada,F,8
Axel,M,17
Geneva,F,183
Rodney,M,17
Doc,M,9
Morton,M,14
Bulah,F,18
Golda,F,82
Hal,M,20
Lauretta,F,56
Roe,M,6
Gloria,F,10
Nicie,F,6
Della,F,624
Trudie,F,16
Gary,M,13
Meta,F,109
Norma,F,200
Ingrid,F,6
Theresa,F,533
Virda,F,8
Cloyd,M,6
Clarice,F,66
Ed,M,198
Delila,F,11
Lilyan,F,8
Aline,F,57
Ola,F,266
Marshall,M,82
Leigh,M,8
Alicia,F,14
Tilda,F,22
Flossie,F,278
Nervie,F,5
Raymond,F,5
Evia,F,8
Willian,M,5
Preston,M,37
Alda,F,36
Loy,M,11
Libby,F,10
Sally,F,206
Aurora,F,16
Edmund,M,96
Nestor,M,5
Hazel,F,2339
Wallace,M,131
Bryon,M,7
Carnell,M,5
Amie,F,30
Goldie,M,5
Baxter,M,10
Versa,F,5
Oran,M,13
Emelia,F,22
Melda,F,6
Margaret,F,4146
Trixie,F,9
Joan,F,33
Martina,F,13
Annabelle,F,28
Dean,M,40
Fae,F,21
Orville,M,83
Elijah,M,65
Ester,F,51
Izetta,F,15
Tim,M,7
Montie,F,17
Powell,M,6
Burley,M,5
Lula,F,971
Cleta,F,10
Minette,F,5
Nathaniel,M,43
Ana,F,8
Mannie,M,5
Arla,F,8
Ninnie,F,5
Zeno,M,6
Basil,M,33
Calista,F,5
Jessica,F,9
Neita,F,8
Eva,F,1709
Rita,F,117
Elva,F,198
Onnie,F,5
Lavonia,F,6
Burney,M,8
Karl,M,57
Tomasa,F,10
Shirley,F,61
Donnie,F,40
Nellie,F,1693
Sarrah,F,8
King,M,32
Luevenia,F,5
Claud,M,84
Wheeler,M,5
Maddie,F,5
Melinda,F,15
Mattie,F,1181
Susana,F,8
Doctor,M,9
Oleta,F,6
Velda,F,6
Rubye,F,20
Hollis,M,18
Raoul,M,9
Irean,F,5
Lois,F,457
Francis,M,496
Rosina,F,23
Eva,M,7
Adrian,M,27
Marcia,F,26
Walker,M,34
Millard,M,47
Azilda,F,5
Ewell,M,8
Colette,F,5
Zera,F,6
Liller,F,6
Lawson,M,9
Arvilla,F,24
Elza,M,10
Grace,F,2458
Veva,F,20
Clare,M,7
Audrey,M,5
Sara,F,353
Everette,M,15
Pierre,M,18
Claudie,M,5
Dina,F,5
Seymour,M,9
Birt,M,6
Freeda,F,12
Jonathan,M,15
Belva,F,28
Pluma,F,10
Sophia,F,278
Paula,F,45
Maxie,F,16
Mose,M,43
Eunice,M,5
Thomas,F,16
Dee,F,6
Bernie,M,8
Sedonia,F,8
Gail,F,32
Rosco,M,7
Henderson,M,10
Sylvester,M,111
Trula,F,6
Lular,F,12
