name,gender,birth_count
Dee,M,120
Modine,F,5
Rae,F,215
Unknown,F,19
Ceclia,F,5
Ewald,M,54
Levie,M,14
Elleen,F,5
Vaughn,F,5
Dawson,M,30
Caesar,M,41
Denman,M,5
Hazele,F,5
Samie,M,17
Pietrina,F,6
Creasie,F,5
Hipolito,M,5
Dorothey,F,16
Lavergne,F,21
Bohumil,M,6
Cicero,M,32
Ophilia,F,8
Alice,F,10525
Clenton,M,6
Stonewall,M,14
Elo,M,7
Hermann,M,17
Willis,M,950
Arilla,F,11
Helon,F,23
Salomon,M,7
Orion,M,28
Jhon,M,15
Courtenay,M,6
Pietro,M,22
Ernesto,M,49
Lidia,F,10
Hiro,F,5
Lamont,M,16
Reeves,M,9
Verniece,F,6
Cash,M,7
Dewey,M,286
Noland,M,11
Osborne,M,47
Miles,M,186
Delpha,F,50
Tatiana,F,5
Reagan,M,5
Missie,F,13
Patria,F,6
Maryellen,F,48
Hermie,F,13
Bennett,M,93
Michele,M,13
Myer,M,46
Irja,F,17
Mont,M,14
India,F,33
Parish,M,6
Dayton,M,71
Idah,F,6
Marthe,F,8
Naida,F,19
Carene,F,5
Josphine,F,9
Lavar,M,5
Brack,M,6
Bernerd,M,12
Posie,M,8
Eleonore,F,23
Lauren,M,44
Camilla,F,130
Ona,M,12
Rosa,F,1793
Lionell,M,8
Kyle,M,65
Earle,F,11
Mack,M,434
Thomas,F,46
Florean,F,6
Frederica,F,25
Wahneta,F,7
Cuca,F,7
Mckinley,M,60
Adda,F,20
Welles,M,5
Maryetta,F,16
Aloise,M,5
Verma,F,20
Adra,F,10
Roderic,M,8
Murphy,M,61
Reedy,M,8
Alia,F,5
Elzia,M,8
Bertie,M,18
Simmie,M,15
Clytie,F,13
Rembert,M,5
Josiah,M,37
Rosezella,F,6
Gertrud,F,6
Guy,F,10
Auston,M,9
Williard,M,61
Colvin,M,8
Ermel,M,8
Verdell,F,19
Forbes,M,11
Larraine,F,6
Lilliebell,F,5
Kay,F,244
Belma,F,17
Phillip,M,628
Hassie,F,53
Shedrick,M,12
Otella,F,6
Lige,M,30
Antonino,M,12
Dwayne,M,28
Eveleen,F,12
Olin,M,152
Nerva,F,6
Mattie,F,2434
Don,F,11
Cornie,F,6
Twylah,F,8
Teodoro,M,17
Eligah,M,32
Solveig,F,12
Von,F,5
Onie,F,50
Ancle,M,7
Cellie,F,7
Comer,M,16
Onie,M,13
Lauri,M,10
Regis,F,5
Thelda,F,10
Felicitas,F,25
Euel,M,21
Arnulfo,M,7
Clarance,M,65
Alzie,F,5
Mikel,M,7
Lafe,M,9
Arnel,M,7
Ewalt,M,5
Pearl,M,97
Edda,F,6
Iverna,F,6
Gertrude,M,15
Pearly,F,18
Gifford,M,25
Kaoru,M,10
Lilah,F,28
Method,M,6
Benjamen,M,16
Zoa,F,15
Guiseppe,M,13
Dannie,F,20
Trula,F,37
Emitt,M,10
Newland,M,6
Harrie,M,9
Murrel,M,14
Hubert,M,1195
Elson,M,9
Lopez,M,6
Egan,M,6
Laura,F,3722
Abie,M,8
Othor,M,5
Delma,F,152
Verlie,M,11
Finis,M,41
Carnell,M,11
Evva,F,12
Toy,M,30
Flonnie,F,38
Burdelle,F,5
Armenta,F,7
Monte,F,5
Ules,M,6
Jetta,F,16
Bernis,M,6
Daisy,M,5
Eulala,F,15
Ephraim,M,40
Susie,M,8
Mearl,F,22
Adelaida,F,12
Bartley,M,19
Lodema,F,10
Vernor,M,8
Yetive,F,13
Clarabel,F,16
Mauro,M,20
Georgia,F,1853
Amil,M,13
Rosa,M,10
Geneva,M,11
Abert,M,5
Clemma,F,5
Margaurite,F,6
Avo,F,13
Ermina,F,15
Peder,M,6
Fines,M,10
Maud,F,182
Malissie,F,17
Burnice,M,32
Lundy,M,10
Delois,M,6
Elvena,F,17
Carmelina,F,26
Eather,F,16
Valeria,F,173
Errol,M,10
Chassie,F,5
Irby,M,22
Deward,M,41
Alfie,F,5
Mima,F,23
Vivienne,F,88
Lauraine,F,10
Joel,F,6
Allwin,M,9
Vara,F,17
Sargent,M,8
Billi,F,5
Michelle,F,5
Elgin,M,42
Mert,M,5
Feliciano,M,6
Arlyn,M,7
Cathryn,F,136
Sakae,F,6
Eithel,F,14
Alvey,M,6
Inger,F,6
Bartow,M,10
Merald,M,6
Carmello,M,20
William,F,129
Truett,M,16
Chiye,F,6
Lakie,F,11
Agatha,F,199
Audrie,F,22
Quinnie,F,8
Natalie,F,429
Emelda,F,22
Louvenia,F,53
Minnie,F,3270
Elanore,F,5
Washington,M,48
David,F,31
Kikuko,F,5
Diana,F,157
Layton,M,29
Clorinda,F,18
Hilman,M,10
Ellwood,M,55
Bronislawa,F,5
Rozelia,F,6
Leslie,F,88
Hector,M,108
Harvard,M,27
Claire,M,51
Ertha,F,7
Willett,M,5
Edley,M,5
Era,F,145
Earle,M,307
Hartley,M,28
Rosemary,F,820
Vivien,F,53
Flornce,F,11
Anson,M,33
Maura,F,6
Winfield,M,119
Lucyle,F,19
Mary,F,58187
Pancho,M,5
Ottie,M,20
Egon,M,5
Altagracia,F,6
Birtha,F,38
Yates,M,7
Asbury,M,14
Iantha,F,16
Tony,F,7
Bertran,M,6
Gracia,F,27
Arno,M,55
Gretel,F,7
Lassie,F,32
Ingram,M,6
Loney,M,20
Levada,F,20
Cary,F,12
Jacques,M,26
Jammie,F,6
Pinky,F,5
Mozel,F,14
Harrell,M,32
Earney,M,6
Oddie,F,8
Carlyn,F,15
Saichi,M,5
Alvina,F,268
Milton,M,2225
Wanda,F,1233
Arvin,M,33
Merilyn,F,7
Narcissus,F,8
Crist,M,6
Ercell,M,8
Christa,F,8
Cherrie,F,16
Providence,F,17
Iola,F,289
Grace,M,19
Elden,M,93
Dewitt,M,122
Michaline,F,8
Suzanna,F,13
Marvis,F,20
Bertille,F,5
Junita,F,8
Ila,F,451
Whitley,M,6
Joann,F,65
Coye,F,5
Prosper,M,10
Curlie,M,6
Gladyse,F,8
Otto,M,773
Rennie,M,9
Carmen,M,211
Burman,M,6
Garvin,M,33
Alvena,F,37
Quinn,M,8
Erville,M,6
Wesley,F,8
Wylma,F,21
Marynell,F,5
Alleen,F,24
Garcia,M,7
Griffith,M,14
Baird,M,6
Lily,F,343
Georganna,F,11
Mell,F,7
Doyle,F,11
Verner,F,6
Leroy,F,14
Ezra,M,135
Silva,F,9
Eltha,F,9
Rennie,F,8
Chanie,F,12
Lunnie,M,6
Gerhard,M,50
Zora,M,5
Nels,M,56
Eppie,F,10
Arnaldo,M,5
Mazy,F,5
Zula,F,102
Santa,M,5
Tanya,F,6
Adrain,M,19
Corrine,F,143
Manley,M,54
Gilberto,M,40
Abran,M,5
Erroll,M,7
Delphia,F,95
True,M,5
Elzy,M,10
Percival,M,11
Elmer,M,3802
Clarise,F,12
Theda,F,124
Catalina,F,28
Zaragoza,M,12
West,M,21
Waldon,M,10
Julie,F,173
Raynard,M,5
Adelard,M,22
Cyntha,F,8
Earl,F,27
Swen,M,9
Donal,M,23
Norvin,M,23
Kathlene,F,10
Edmund,M,961
Philena,F,8
Evadna,F,7
Alcus,M,5
Zilphia,F,8
Beatrix,F,12
Clarence,F,26
Rufina,F,12
Camillus,M,8
Fausto,M,6
Martha,F,7217
Leeanna,F,5
Val,M,28
Theodosia,F,15
Pam,F,5
Sennie,F,7
Eusebia,F,6
Murry,F,7
Zillie,F,6
Delfina,F,44
Alita,F,8
Marko,M,9
Eunice,F,1860
Vitold,M,5
Harlon,M,17
Rogelio,M,5
Dwain,M,17
Early,M,71
Otha,M,108
Clifford,M,2741
Rex,M,401
Louiese,F,5
Armstead,M,6
Philomena,F,284
Leotha,F,12
Radford,M,15
Balbina,F,18
Ane,F,5
Myrel,F,8
Dorris,F,143
Donat,M,15
Jay,M,537
Maurine,F,312
Jamie,F,59
Maris,M,5
Domenico,M,31
Isabel,M,13
Ingrid,F,41
Helia,F,6
Brooks,M,71
Osby,M,6
Gretna,F,12
Hazel,F,7091
Julia,F,4831
Audley,M,14
Sherrill,M,11
Annalee,F,23
Roosvelt,M,6
Frans,M,5
Johnsie,F,33
Irmgard,F,17
Evan,M,149
Champ,M,20
Murl,F,24
Gustave,M,152
Oather,M,17
Winston,M,197
Pamelia,F,5
Woodrow,M,1966
Nyla,F,5
Frenchie,F,7
Loreen,F,18
Hildred,F,84
Vollie,F,9
James,M,33776
Elmer,F,44
Burrel,M,14
Kathline,F,5
Lois,M,67
Edrie,F,25
Cleda,F,37
Stanislaw,M,13
Toney,F,5
Arpie,F,5
Vaneta,F,9
Dreama,F,5
Albert,F,33
Willmer,M,12
Frederico,M,7
Raymundo,M,13
Wilda,F,261
Lannie,F,19
Lehman,M,16
Avice,F,5
Larine,F,6
Whit,M,8
Italia,F,23
Elzie,F,22
Othar,M,5
Monnie,F,20
Daris,M,7
Gentry,M,17
Leaman,M,6
Ulysees,M,6
Lourena,F,8
Festus,M,11
Zeta,F,7
Methyl,F,5
Glendell,M,5
Corney,M,6
Gurnie,M,8
Meta,F,126
Vinetta,F,9
Casimiro,M,13
Valrie,F,6
Woodroe,M,48
Julius,M,1362
Andrea,F,69
Jane,F,3265
Nora,F,1293
Linton,M,22
Beula,F,40
Fedora,F,6
Grafton,M,21
Hasseltine,F,6
Abelardo,M,10
Myrl,F,51
Acel,M,8
Carita,F,15
Levi,M,218
Sidney,M,1615
Alvis,M,97
Everard,M,8
Myrtie,F,101
Isidra,F,8
Verne,F,33
Bruce,F,7
Audra,M,18
Haze,M,7
Sterling,M,209
Neal,F,5
Marlowe,M,15
Lelon,M,10
Agnus,F,5
Gregoria,F,38
Duffy,M,5
Mae,M,13
Mace,M,8
Ignazio,M,21
Welby,M,8
Loveta,F,8
Yvonne,F,379
Thomas,M,11490
Claton,M,7
Chatman,M,5
Willard,M,2889
Dollye,F,9
Juliann,F,7
Waylon,M,6
Chad,M,5
Rosemarie,F,88
Florentine,F,29
Emile,M,127
Cato,M,5
Sister,F,12
Dessel,F,5
Ema,F,22
Fletcher,M,139
Madalene,F,42
Temple,M,9
Alzora,F,12
Odelle,F,23
Rhea,F,172
Hayward,M,56
Birchie,F,5
Desiderio,M,11
Dewayne,M,26
June,M,46
Elon,F,7
Fortunata,F,13
Violet,M,8
Manilla,F,7
Patsy,M,240
Euell,M,14
Noe,M,12
Efton,M,7
Murle,M,9
Cloud,M,5
Loraine,F,296
Nigel,F,5
Berlin,M,29
Janeth,F,8
Lila,F,684
Gean,F,9
Estellene,F,5
Sim,M,32
Beatriz,F,25
Ordean,M,5
Kern,M,7
Alba,M,7
Ercel,F,9
Tinnie,F,20
Clem,F,5
Obert,M,20
Lilbern,M,7
Zoe,F,57
Dema,F,22
Elick,M,6
Elise,F,186
Isaias,M,6
Orpah,F,5
Masie,F,8
Clyda,F,9
Hatsuyo,F,6
Oley,M,9
Tilghman,M,8
Clairmont,M,5
Ethan,M,27
Gerold,M,13
Fanny,F,211
Bill,M,746
Babette,F,17
Nilda,F,8
Edward,F,53
Naoma,F,62
Orvall,M,5
Bell,F,47
Shinichi,M,6
Agustin,M,23
Leathie,F,6
Musette,F,9
Alto,M,18
Mila,F,14
Arnet,M,7
Orvel,M,30
Malissa,F,23
Eddie,F,280
Luetta,F,40
Bubber,M,6
Barnet,M,14
Rubin,M,141
Collie,M,35
Mozetta,F,5
Ferris,F,10
Damon,M,41
Elisha,M,58
Arbutus,F,24
Truman,M,202
Jared,M,15
Mervin,M,163
Levis,M,9
Sumner,M,41
Arletta,F,34
Bert,F,22
Harless,M,9
Karlene,F,7
Arlis,M,20
Murle,F,10
Brenton,M,7
Orus,M,5
Kazuko,F,5
Wavie,M,5
Gladiola,F,6
Daisie,F,18
Orlando,M,146
Cumi,F,7
Maryelizabeth,F,15
Elnora,F,467
Lenord,M,29
Berna,F,13
Valeta,F,13
Heston,M,5
Selena,F,40
Bessie,M,15
Laurina,F,10
Tommye,F,16
Rosemond,F,7
Elodia,F,11
Cleo,M,349
Bernice,M,93
Ivis,F,6
Ivar,M,15
Clive,M,34
Coleta,F,8
Algird,M,5
Duard,M,17
Ludie,F,65
Rhonda,F,5
Rubye,F,210
Patrice,F,7
Wreatha,F,13
Jimmye,F,8
Sarina,F,6
Theophil,M,20
Derwood,M,19
Winferd,M,10
Dahlia,F,15
Francesca,F,32
Orvil,M,53
Price,M,41
Nobie,F,21
Elenora,F,88
Christ,M,39
Beulah,F,2268
Genora,F,5
Leitha,F,10
Clide,F,5
Pierce,M,48
Jud,M,5
Rubylee,F,8
Minette,F,12
Gaspare,M,11
Rene,M,105
Gaye,F,7
Alicia,F,75
Irvine,M,30
Ura,M,8
Barton,M,46
Duke,M,35
Meda,F,55
Marley,M,8
London,M,10
Ausby,M,5
Normon,M,7
Andree,F,5
Vinita,F,16
Sophie,F,2112
Dorene,F,24
Audra,F,89
Misao,F,16
Elfrieda,F,52
Mable,M,12
Ferdie,M,6
Nancye,F,7
Clester,M,5
Pinkie,F,73
Mourine,F,5
Greta,F,103
Sherrell,M,8
Purcell,M,8
Lonzo,M,60
Stacey,F,5
Ottis,M,96
Burnelle,F,5
Marvene,F,7
Vena,F,53
Almus,M,6
Elston,M,11
Rayman,M,7
Matthews,M,7
Alven,M,12
Clotee,F,5
Dayle,M,9
Jd,M,8
Yoshiko,F,39
Etta,F,766
Bud,M,130
Waldron,M,13
Truxton,M,5
Wallace,M,1079
Enola,F,59
Roxy,F,14
Giles,M,65
Garold,M,47
Erland,M,6
Phoebe,F,198
Simpson,M,21
Ferne,F,213
Ellouise,F,22
Senia,F,5
Evonne,F,7
Lecil,M,5
Carmino,M,13
Debra,F,9
Florette,F,7
Payne,M,5
Marian,M,25
Davie,F,7
Harlen,M,38
Harve,M,8
Deloss,M,8
Eleanora,F,153
Elam,M,17
Lucio,M,19
Stefanie,F,14
Garnett,M,74
Sampson,M,23
Genevive,F,26
Anastasio,M,5
Webster,M,101
Maxie,F,90
Veryl,M,16
Allegra,F,29
Orland,M,57
Alonzo,M,267
Steffie,F,35
Melinda,F,25
Mandie,F,13
Manfred,M,16
Alfa,F,11
Kaiser,M,8
Yoshio,M,44
Aden,M,14
Felicita,F,15
Faustino,M,15
Shiro,M,5
Catherina,F,9
Girtrude,F,8
Amelio,M,16
Onita,F,15
Orva,M,6
Chess,M,5
Willetta,F,27
Ermelinda,F,11
Blair,M,69
Eldin,M,10
Clifford,F,30
Ozell,F,31
Orvie,M,5
Bryon,M,8
Sylvanus,M,15
Nadia,F,14
Candis,F,10
Eilert,M,7
Evon,F,11
Ezekial,M,9
Rolf,M,23
Paige,F,9
Haney,M,7
Blase,M,7
Deanna,F,5
Herndon,M,12
Opel,F,6
Rowe,M,13
Aurele,M,6
Alva,M,262
Myril,F,5
Bartlett,M,10
Jerlene,F,5
Levia,F,16
Gillie,F,9
Esta,F,96
Helmi,F,27
Wilmar,M,12
Suella,F,6
Barbara,F,2706
Sydna,F,6
Rosamond,F,104
Lytle,M,5
Celestine,F,118
Armen,M,6
Regena,F,13
Merline,F,8
Mariam,F,54
Gerry,F,14
Cristobal,M,16
Willmetta,F,6
Averill,M,5
Anella,F,5
Melven,M,8
Romaine,M,12
Corbet,M,8
Cordell,F,8
Pauline,M,11
Vincie,F,10
Sally,F,1121
Myra,F,390
Vince,M,14
Media,F,12
Donavon,M,7
Otelia,F,22
Getrude,F,9
Devota,F,6
Jannette,F,11
Sydney,M,173
Lavere,M,8
Fenton,M,39
Arnell,F,9
Charlene,F,133
Isreal,M,20
Jens,M,17
Arvilla,F,88
Welton,M,34
Venna,F,16
Carman,M,28
Santiago,M,61
Lennard,M,6
Arnita,F,10
Alois,M,86
Alberta,M,7
Evalyne,F,11
Lottie,F,1238
Read,M,7
Tom,F,14
Willodean,F,7
Iowa,F,6
Herman,M,2983
Orell,M,5
Edward,M,15889
Orlean,M,5
Carlena,F,5
Coral,F,27
Ercel,M,6
Verneda,F,11
Mathilda,F,146
Samantha,F,20
Melvia,F,6
Marabelle,F,5
Louie,M,360
Flona,F,5
Etheline,F,10
Elaine,F,1212
Hamlet,M,5
Jan,F,11
Oscar,F,14
Octave,M,16
Jensie,F,5
Wylene,F,6
Lebert,M,5
Rosalyn,F,108
Lorina,F,11
Ebert,M,10
Dale,F,53
Cora,M,8
Loris,M,18
Jeanne,F,828
Christobel,F,5
Finley,M,44
Jacqueline,F,183
Jeff,M,183
Ludwell,M,5
Maxyne,F,7
Enoch,M,89
Una,F,164
Roberts,M,8
Dillie,F,7
Antonio,F,5
Myron,M,484
Iris,M,13
Babe,M,8
Arch,M,39
