name,gender,birth_count
Pleasant,M,12
Rose,F,1261
Tommie,M,33
Wiley,M,49
Ermina,F,8
Jasper,M,88
Adline,F,11
Zena,F,8
Bernadette,F,10
Zoa,F,13
Dorothy,F,230
Noel,M,6
Exie,F,9
Grafton,M,5
Linna,F,7
Vince,M,6
Charity,F,38
Loney,M,6
Edna,M,7
Amey,F,5
Hermon,M,10
Jonas,M,20
Dana,M,8
Lethia,F,7
Tessie,F,24
Roscoe,M,88
Jane,F,306
Lowell,M,11
Marvin,M,90
Arminta,F,9
Susana,F,9
Grace,M,12
Lewis,M,431
Minerva,F,65
Neppie,F,5
Arvid,M,7
Lars,M,5
Esther,F,396
Bruno,M,5
June,M,11
Lenore,F,20
Hermina,F,6
Ed,M,303
Emanuel,M,46
Maude,F,1189
Bee,F,5
Bryan,M,5
Colin,M,7
Hallie,F,80
Margret,F,25
Wallace,M,104
Anabel,F,6
Justina,F,9
Nora,F,708
Evert,M,6
Trannie,F,5
Sanders,M,6
Yvonne,F,6
Omar,M,14
Eulalie,F,11
Juliette,F,10
Amos,M,121
Sophronia,F,17
Jeptha,M,5
Lee,M,399
Carson,M,8
Archibald,M,30
Dillie,F,7
Edythe,F,46
Otie,F,5
Maggie,F,756
Ada,F,915
Elias,M,41
Lulu,F,376
Thomas,F,8
Edgar,M,309
Inez,F,197
Wayland,M,6
Alma,M,5
Thea,F,10
Aurelia,F,29
Tobe,M,9
Octa,F,6
Zora,F,52
Willie,F,388
Alyce,F,10
Naomi,F,55
Bennett,M,6
Clytie,F,8
Bernadine,F,12
Albert,F,6
Osa,F,11
Linda,F,49
Tonie,F,5
Opal,F,28
Hope,F,15
Judie,F,7
Ernst,M,8
Verna,F,134
Cleo,F,42
Roseanna,F,7
Regina,F,69
Rae,F,34
Alton,M,16
Catharine,F,50
Betsy,F,20
Euphemia,F,5
Knute,M,6
Bird,F,8
Alec,M,5
Abraham,M,77
Easter,F,15
Andres,M,10
Silas,M,77
Chester,M,287
Frances,M,12
Philomene,F,5
Malachi,M,8
Mollie,F,421
Berta,F,30
Manuelita,F,10
Ebb,M,8
Forest,M,44
Louis,M,846
Jack,M,299
Mossie,F,11
Rossie,F,15
Montie,F,6
Vincent,M,50
Camilla,F,14
Nell,F,175
Pricilla,F,8
Elfie,F,5
Adam,M,103
Lucie,F,22
Pinkney,M,6
Libby,F,8
Alice,M,10
Freda,F,66
Pauline,F,276
Murl,M,5
Rosy,F,9
Margarett,F,5
Myrtis,F,7
Elton,M,12
Clarissa,F,15
Altie,F,7
Juan,M,69
