name,gender,birth_count
Owen,M,83
Gene,F,32
Harvie,M,5
Armond,M,5
Rella,F,7
Lear,F,7
Hervey,M,5
Dutch,M,5
Honora,F,8
Sidney,F,19
Janie,F,260
Daniel,M,432
Dorathea,F,9
Hayden,M,7
Malinda,F,58
Susie,F,680
Alfonso,M,22
Finis,M,5
Norma,F,311
Alida,F,21
Cruz,M,5
Bessye,F,5
Ford,M,9
Lupe,M,7
Joan,M,5
Velma,F,589
Pattie,F,29
Medie,F,5
Rosaria,F,8
Burl,M,21
Olin,M,34
Elna,F,29
Azelie,F,5
Tomasa,F,11
Tola,F,5
Wilford,M,18
Locie,F,6
Altie,F,9
Syble,F,13
Rogers,M,9
Veva,F,9
Rosalind,F,26
Luella,F,286
Audrey,M,5
Rosalee,F,19
Frances,F,2365
Alvie,M,13
Savannah,F,35
Faye,F,190
Katherine,M,5
Willa,F,79
Cathrine,F,22
Ossie,F,28
Zena,F,8
Audrey,F,276
Orlena,F,5
Myrtice,F,17
Roger,M,86
Nealie,F,7
Evertt,M,5
Miller,M,16
Florrie,F,22
Vona,F,9
Charlie,M,739
Donnie,F,36
Susannah,F,6
Mariana,F,8
Milford,M,13
Madelene,F,7
Lester,M,400
Marina,F,11
Doris,F,629
Lenord,M,7
Peggie,F,7
Dominic,M,21
Oral,M,7
Roosevelt,M,196
Veda,F,52
Bertha,M,10
Madalyn,F,5
Rosabelle,F,10
Mozella,F,7
Leila,F,138
Delfina,F,8
Delpha,F,14
Beda,F,5
Ingeborg,F,5
Alfaretta,F,5
Walter,F,13
Retha,F,27
Toby,F,7
Lessie,M,8
Leander,M,12
Wong,M,6
Delilah,F,18
Trinidad,F,10
Esther,M,6
Clarence,M,1261
Dorothy,M,7
Gabriela,F,5
Retta,F,29
Aurelia,F,46
Sam,M,552
Lucious,M,13
Major,M,36
Freeda,F,16
Maurine,F,53
Ivy,M,9
Hobart,M,11
Marye,F,5
Geoffrey,M,5
Ottie,F,16
Jake,M,93
Duncan,M,16
Collie,M,9
Joy,M,9
Otto,M,166
Lissie,F,15
Enoch,M,26
Landon,M,9
Ermine,F,9
Trula,F,11
Romie,M,6
Glen,M,121
Sigurd,M,6
Rosalyn,F,14
Augustine,M,14
Marianne,F,12
Leamon,M,6
Wayman,M,5
Lalla,F,6
Laverne,M,10
Zettie,F,21
Reuben,M,65
Rayford,M,5
Barney,M,50
Madolyn,F,6
Natividad,F,5
Clara,F,2342
Bennie,M,144
Ora,F,399
Veatrice,F,5
Christeen,F,5
Durward,M,8
Aldonia,F,6
Elvin,M,22
Al,M,38
Ray,F,34
Theola,F,11
Bernadine,F,50
Sid,M,8
Signe,F,29
Charity,F,32
Lillian,F,2972
Smith,M,15
Rosebud,F,8
Louis,M,889
Pasquale,M,8
Vester,M,10
Orilla,F,7
Liza,F,20
Clora,F,22
John,M,7608
Lonnie,F,30
Crawford,M,8
Gary,M,8
Eline,F,5
Evelina,F,19
Edythe,F,90
Dorothea,F,136
Unknown,F,6
Dallas,M,39
Florida,F,44
Sebastian,M,11
Marty,M,8
Kathryn,F,729
Bettina,F,5
Connie,M,20
Lucien,M,16
Sylvia,F,464
Einar,M,7
Son,M,13
Waldo,M,22
Darrell,M,8
Lulu,F,122
Hobert,M,16
Reed,M,21
Audie,F,29
Girtha,F,13
Jimmy,M,26
Millard,M,57
Justin,M,12
Joesph,M,8
Robena,F,7
Cordia,F,19
Shizuyo,F,5
Fritz,M,13
Consuelo,F,23
Maura,F,5
Stuart,M,26
Rose,M,15
Kittie,F,17
Moselle,F,5
Annis,F,28
Jefferson,M,20
Ferol,F,7
Pearl,F,2046
Rosella,F,84
Cleda,F,15
Belle,F,200
Davis,M,22
Almeda,F,37
Venna,F,10
Verdie,F,36
Arie,F,17
Alfreda,F,12
Adelina,F,18
Erna,F,99
Hans,M,16
Genevia,F,5
Abraham,M,95
Roxy,F,11
Evia,F,17
Earnestine,F,12
Loma,F,20
Christina,F,90
Mariano,M,5
Senia,F,5
Bonnie,F,200
Isabella,F,96
Ella,F,1419
Valentine,F,9
Marrie,F,7
Nella,F,20
Lawson,M,12
Natalie,F,53
Vennie,F,14
Oline,F,5
Manford,M,5
Benton,M,7
Lorene,F,116
Ardelle,F,7
Meyer,M,20
Arlene,F,67
Ezra,M,33
Laverna,F,14
Gertha,F,14
Aleda,F,10
Tressa,F,22
Prince,M,23
Odelle,F,5
Ronnie,M,5
Katie,F,512
Rollin,M,23
Valerie,F,17
Berniece,F,61
Siddie,F,6
Dorothy,F,3078
Travis,M,10
Nathalie,F,13
Mable,F,461
Wenonah,F,5
Fleeta,F,10
Webster,M,15
Eda,F,27
Iris,F,65
Curry,M,5
Rowena,F,27
Elmira,F,39
Cyrus,M,22
Arlie,M,17
Laverne,F,41
Lenna,F,14
Lionel,M,30
Deward,M,6
Elizabeth,M,11
Carlota,F,9
Rollo,M,5
Ivie,F,7
Margeret,F,8
Cressie,F,8
Dan,M,155
Ruby,M,19
Rochelle,F,6
Gladys,M,12
Elvia,F,8
Cornelious,M,5
Russell,M,390
Parlee,F,6
Angella,F,10
Amelia,F,347
Arna,F,6
Ellen,F,773
Rosy,F,10
Lillis,F,5
Shellie,F,9
Cannie,F,8
Eulala,F,5
Loring,M,6
Celesta,F,12
Sina,F,11
Madolin,F,5
Vernia,F,10
Burley,M,7
Lova,F,7
Cedric,M,7
Geo,M,13
Imo,F,9
Climmie,F,5
Coy,M,38
Cecile,F,159
Joanna,F,45
Marcelino,M,5
Lyda,F,41
Faith,F,32
Doc,M,10
Berenice,F,36
Lucetta,F,10
Hertha,F,27
Ema,F,5
Percy,M,124
Zada,F,21
Stacia,F,5
Iza,F,7
Oliva,F,8
Leda,F,19
Chester,M,327
Conrad,M,30
Marlin,M,7
Margreat,F,5
Lillian,M,12
Alfonzo,M,10
Hampton,M,15
Alvina,F,109
Daisy,M,7
Vaughn,M,14
Artie,F,65
Lacy,F,9
Leota,F,82
Linwood,M,21
Forrest,M,76
Antonio,M,72
Mose,M,58
Eva,F,1783
Frieda,F,294
Lovina,F,16
Elvie,M,9
Soledad,F,9
Rolland,M,19
Elton,M,38
Zora,F,83
Celestine,F,31
Marshall,M,94
Bailey,M,5
Larue,F,14
Nolie,F,5
Ruie,F,7
Melvin,M,230
Oliver,M,210
Lucindia,F,5
Emile,M,23
Haywood,M,23
Elnora,F,132
Vern,M,28
Arleen,F,9
Dwight,M,28
Alec,M,7
Margrette,F,9
Loyal,M,14
Corean,F,11
Garnett,F,19
Zelia,F,5
Sol,M,32
Kathlyn,F,8
Lawerence,M,6
Gregoria,F,18
Armand,M,14
Gloria,F,25
Eddie,M,314
Palmer,M,22
Filomena,F,41
Jame,M,6
Ada,F,843
Heber,M,10
Mary,M,63
Aletha,F,21
Hattie,M,7
Wylma,F,7
Zilla,F,7
Gabriella,F,10
Jeanne,F,87
Mont,M,5
Mada,F,6
Adeline,F,212
Jacob,M,189
Arley,F,5
Virgle,M,8
Easter,F,38
Worthy,M,5
Nova,F,21
Adrienne,F,17
Vadie,F,8
Billie,F,83
Buna,F,10
Merton,M,8
Villa,F,6
Lillie,M,7
Hallie,M,6
Orin,M,12
Jeremiah,M,24
Ollie,M,79
Floyd,F,12
Joeseph,M,5
Hubert,M,170
Dorris,F,17
Lillia,F,8
Mervin,M,8
Nolah,F,5
Cleo,M,40
Leona,F,881
Hildegard,F,17
Philena,F,5
Julius,M,173
Samuel,M,741
Ica,F,5
Essie,F,396
Adele,F,164
Dominick,M,34
Doris,M,5
Wilmer,M,36
Marjorie,F,511
Tresa,F,5
Williams,M,9
Emmy,F,8
Jesse,M,388
Trixie,F,6
Ward,M,40
Arlie,F,19
Teddie,M,8
Lonie,M,7
Sydney,M,23
Lula,M,8
Noah,M,48
Wanita,F,7
Bertha,F,2309
Acie,M,7
Lilla,F,40
Pauline,F,1042
Patsy,F,20
Gustav,M,15
Venus,F,7
Roma,F,26
Porter,M,22
Axel,M,10
Rosa,F,911
Nevada,F,9
Salvador,M,9
Kay,F,37
Oletha,F,5
Adolphus,M,13
Jodie,F,11
Flossie,F,297
Elmire,F,5
Ricardo,M,8
Tressie,F,49
Claude,F,8
Leo,F,11
Alyce,F,53
Joella,F,6
Addison,M,15
Ursula,F,46
Marceline,F,12
Lovell,M,7
Ardis,F,13
Elba,F,11
Cecelia,F,242
Rhoda,F,122
Almena,F,6
Nola,F,131
Revella,F,5
Rosa,M,6
Robina,F,5
Patty,F,6
Linnie,M,5
Marta,F,8
Nena,F,11
Leoma,F,8
Garnet,M,8
Olivia,F,130
Seymour,M,7
Eunice,F,469
Julie,F,39
Peter,M,372
Felicita,F,9
Eula,F,449
Greta,F,19
Cathryn,F,19
Enrique,M,7
Persis,F,6
Anson,M,6
Dora,F,778
Howell,M,7
Williard,M,12
Doshia,F,16
Nora,M,6
Pearle,F,43
Creola,F,13
Gertrude,F,2253
Loney,F,12
Ela,F,14
Blossom,F,13
Curtis,F,8
Wanda,F,134
Maebelle,F,9
Belinda,F,6
Thaddeus,M,11
Ozie,M,9
Marcella,F,149
Talmadge,M,6
Katheryn,F,27
Kay,M,5
Corda,F,9
Tannie,F,5
Anabel,F,7
Margaretta,F,21
Vivienne,F,8
Vera,F,899
Ophelia,F,122
Idell,F,32
Chrystal,F,16
Rich,M,5
Nila,F,6
Adela,F,28
Bernice,M,11
Mathilde,F,15
George,M,3961
Cleta,F,16
Pearlie,F,112
Theodora,F,24
Everett,M,204
Adell,F,39
Amy,F,242
Pat,M,33
Dana,M,9
Edwin,M,347
Margaret,M,23
Sadye,F,20
Gladyce,F,8
Lucille,F,1193
Vlasta,F,6
Clella,F,5
Hal,M,23
Hattie,F,1106
Elizabeth,F,3723
Helyn,F,8
Margarete,F,20
Ardella,F,14
Oma,F,126
Alexina,F,5
Talitha,F,9
Coletta,F,14
Benjamine,M,8
Joseph,F,13
Iola,F,68
Esther,F,1883
Theresa,F,553
Dock,M,39
Stephania,F,7
Jessie,M,280
Ivan,M,70
Ruthe,F,5
Charline,F,9
Lulie,F,6
Doss,M,6
Trudy,F,5
Josephine,M,12
Theadore,M,11
Mona,F,59
Venie,F,7
Ivy,F,66
Fay,M,36
Yula,F,7
Hilliard,M,8
Johnnie,M,237
Eleonore,F,9
Queenie,F,29
Maybelle,F,69
Clelia,F,7
Early,M,23
Bert,M,132
Bee,F,9
Lockie,F,6
Thedore,M,10
Verla,F,15
Lorne,M,5
Avie,F,9
Bertrand,M,9
Herbert,M,668
Callie,M,6
Alverta,F,31
Lois,F,664
Letha,F,165
Lora,F,145
Steve,M,127
Hamilton,M,17
Vernice,F,14
Elenor,F,8
Vincent,M,170
Hassie,F,23
Helene,F,123
Adelard,M,5
Kitty,F,29
Roxanna,F,14
Richmond,M,16
Marguerite,F,667
Robert,F,13
Lea,F,16
Dellar,F,7
Loyd,M,70
Harmon,M,17
Allyne,F,6
Freeman,M,26
Eldon,M,27
Clare,M,12
Idelle,F,10
Authur,M,5
Luisa,F,11
Elisa,F,16
Joe,M,895
Cleona,F,7
Ismael,M,5
Lita,F,7
Lily,F,95
Lavada,F,18
Leva,F,7
Sammie,F,18
Carmela,F,69
Don,M,64
Edris,F,5
Rosita,F,6
Emily,F,558
Berdie,F,12
Gabrielle,F,5
Lubertha,F,6
Josie,F,210
Philomene,F,5
Daisey,F,11
Gregory,M,10
Trudie,F,22
William,M,6311
Hortense,F,72
Wiley,M,52
Lanie,F,7
Cornelius,M,92
Grayce,F,25
Newton,M,27
Paula,F,57
Cliff,M,19
Portia,F,7
Lavonne,F,5
Eddy,M,6
Sylvan,M,8
Veronica,F,175
Mettie,F,17
Asa,M,26
Judith,F,33
Philomena,F,66
Alder,F,5
Harry,F,9
Patsy,M,16
Aida,F,13
Morton,M,12
Melina,F,7
Pluma,F,8
West,M,9
Chalmer,M,6
Delta,F,14
Dina,F,9
Argie,F,6
Melba,F,45
Judson,M,10
Versa,F,9
Alean,F,7
Luda,F,11
Lorin,M,5
Norene,F,16
Etha,F,21
Elta,F,9
Estell,F,37
Willard,F,8
Hedwig,F,29
Nathaniel,M,105
Lurena,F,7
Sabina,F,12
Dagmar,F,12
Rodger,M,5
Indiana,F,7
Darrel,M,6
Pinkie,F,46
Cardelia,F,5
Wilbert,M,59
Logan,M,12
Ingrid,F,9
Rosemary,F,48
Ferne,F,46
Edwina,F,20
Garnett,M,17
Novella,F,32
Lucie,F,20
Gilberto,M,6
Noreen,F,7
Benson,M,6
Lynda,F,6
Marianna,F,5
Perlie,F,7
Beatrice,M,6
Verna,F,424
Lettie,F,79
Forest,F,5
Vertie,F,22
Juliet,F,15
Vernie,F,42
Heyward,M,8
Myrtle,M,14
Romeo,M,16
Moe,M,6
Carol,F,67
Emery,M,35
Ronald,M,52
Cleora,F,18
Zeffie,F,5
Allie,F,247
Diana,F,26
June,M,12
Orlando,M,8
Fay,F,190
Curtis,M,138
Adel,F,11
Berry,M,26
Lou,F,133
Glennie,F,17
Mila,F,9
Mannie,M,5
Bartley,M,6
Thelma,M,9
Stewart,M,32
Kelly,M,21
Emmitt,M,22
Gena,F,14
Virgie,F,214
Marcel,M,8
Pansy,F,89
Myra,F,128
Clem,M,18
Paris,M,11
Fayette,M,7
Kathryne,F,19
Jaunita,F,13
Estelle,F,402
Judy,F,11
Maceo,M,5
Jorden,M,5
Less,M,10
Alice,F,2996
Clemmie,F,33
Barton,M,6
Nannie,F,325
Laurena,F,6
Warner,M,24
Dona,F,37
Emerson,M,26
Evert,M,7
Eston,M,6
Cloie,F,5
Boone,M,5
Precious,F,6
Maizie,F,5
Estie,F,7
Mallie,M,5
Corrie,F,18
Bobbie,M,9
Hardy,M,18
Toy,F,6
Wellington,M,7
Ivey,F,10
Gina,F,6
Lew,M,5
Josiah,M,13
Shirley,M,17
Livingston,M,6
Mamie,M,6
Alena,F,6
Wilma,F,293
Sidney,M,162
Dennie,M,7
Dillard,M,7
Birtha,F,23
Lorenzo,M,26
Cleopatra,F,7
Francine,F,5
Quinnie,F,5
Almon,M,8
Bert,F,13
Elzie,M,22
Levy,M,8
Douglas,M,100
Joe,F,25
Maurita,F,5
