name,gender,birth_count
Manning,M,6
Edna,F,823
Oswald,M,10
Issac,M,13
Cecilia,F,39
Asa,M,61
Lemon,M,5
Icy,F,7
Carolina,F,20
Rex,M,15
Harmon,M,17
Paralee,F,10
Creed,M,7
Ema,F,8
Hilma,F,27
Mahala,F,20
Winnifred,F,16
Mariah,F,15
Emery,M,43
Barton,M,8
Christopher,M,89
Richard,M,649
Aubrey,M,20
Vina,F,23
Emett,M,5
Bridget,F,28
Andres,M,9
Deetta,F,5
Len,M,10
Daniel,M,615
Chris,M,47
Ray,M,202
Hallie,M,7
Lauretta,F,13
Liza,F,20
Wilmer,M,15
Bud,M,42
Lilian,F,17
Mame,F,17
Bertie,M,10
Dow,M,8
Crockett,M,5
Octavie,F,5
Olga,F,81
Mell,M,6
Eileen,F,5
Lou,F,142
Mida,F,5
Larry,M,12
Herman,M,359
Percy,M,87
Hoyt,M,6
Georgianna,F,28
Fredericka,F,12
Zora,F,35
Esta,F,10
Harlie,M,5
Alvis,M,6
Bishop,M,10
Ben,M,306
Ashley,M,9
Sol,M,16
Dellar,F,8
Dewitt,M,21
Douglass,M,6
Eugenia,F,48
Felipe,M,6
Felicie,F,5
Glendora,F,6
Robbie,F,9
Timothy,M,62
Rosetta,F,39
America,F,14
Graham,M,7
Milas,M,7
Harriett,F,91
Isadore,M,9
Alphonsus,M,5
Elvie,F,5
Rube,M,10
Dina,F,8
Wilda,F,11
Thea,F,6
Edmund,M,63
John,M,8894
Mat,M,7
Gena,F,5
Manuel,M,74
Dennie,M,6
Dana,M,6
Randolph,M,16
Zeke,M,6
Colonel,M,10
Merle,M,23
Margret,F,30
Claude,M,315
Zola,F,10
Hector,M,10
Pearla,F,6
Lee,M,388
Arminta,F,11
Atha,F,5
Claudie,F,9
Melvin,M,96
Emmitt,M,7
Aloysius,M,13
Louetta,F,7
Wess,M,7
Charlie,M,643
Ivy,M,7
Virgie,F,60
Marian,F,48
Birdie,F,93
Laurence,M,28
Charley,M,254
Cicero,M,11
Mahlon,M,13
Willie,F,264
Valeria,F,6
Clarissa,F,17
Duncan,M,18
Avery,M,14
Antone,M,9
Chalmers,M,5
Ernest,M,641
Emile,M,23
Opal,F,16
Irene,F,260
Delmer,M,7
Joyce,F,6
Joseph,F,17
Lawson,M,18
Dorsey,M,15
Minta,F,12
Nezzie,F,5
Clarance,M,16
Lovie,M,5
Gabe,M,6
Pinkie,F,17
Elwin,M,5
Henrietta,F,203
Basil,M,8
Johnson,M,12
Media,F,6
Laura,F,1183
Corrine,F,10
French,M,7
Ottilie,F,9
Jeanette,F,63
Bessie,F,1241
Denis,M,7
Carey,M,19
Rebekah,F,7
Ole,M,35
Bernard,M,141
Judge,M,24
Benjaman,M,11
Fate,M,9
Elwood,M,24
Missouri,F,20
Eula,F,93
Kathrine,F,22
Lucas,M,5
Augusta,F,213
Percival,M,5
Ada,F,778
Wilbur,M,73
Caleb,M,16
Augustine,F,6
Hollie,M,10
Seth,M,26
Savannah,F,27
Ceasar,M,5
Mima,F,5
Edith,F,881
Leva,F,6
Attie,F,7
Isom,M,18
Nannie,F,305
Tennie,F,32
Theresa,F,241
Burr,M,7
Herbert,M,422
Edyth,F,9
Francis,M,285
David,M,735
Frederick,M,438
