name,gender,birth_count
Morris,M,87
Emerson,M,20
Adrien,M,5
Fredrick,M,65
Obie,M,6
Benjamine,M,17
Stonewall,M,6
Anita,F,23
Lota,F,7
Benton,M,11
George,F,30
Lon,M,27
Cora,M,7
Jordan,M,18
Belton,M,5
Moses,M,93
Justin,M,7
Adda,F,20
Isabella,F,50
Dolly,F,33
Estella,F,163
Lincoln,M,5
Vina,F,26
Nella,F,19
Theo,M,8
Nick,M,39
Billie,M,8
Milo,M,19
Grant,M,33
Beryl,F,8
Harvey,M,282
Lemuel,M,58
Flem,M,5
Della,F,428
Zetta,F,7
Lona,F,27
Eugenie,F,16
Lige,M,25
York,M,7
Sena,F,11
Mertie,F,29
Albina,F,15
Jules,M,16
Libby,F,5
Sabina,F,5
Manuel,M,57
Elmore,M,5
Lester,M,87
Dorothy,F,109
Harriette,F,22
Ambrose,M,43
Edward,M,2177
Asbury,M,11
Letitia,F,19
Art,M,17
Clyde,M,232
Elise,F,22
Sandy,M,14
Josh,M,22
Robert,M,2140
Lucile,F,36
Betsy,F,13
Jeanette,F,36
Camille,F,12
Gail,F,5
Alphonse,M,12
Birdie,F,84
Ocie,M,9
Merle,F,6
Lella,F,6
Howell,M,6
Lea,F,7
Elva,F,51
Johnson,M,11
Marius,M,5
Angela,F,9
Bruno,M,6
Mark,M,94
Charles,F,17
Ashton,M,6
Jeanne,F,11
Vallie,F,10
Ezra,M,44
Furman,M,7
Godfrey,M,9
Angelina,F,8
Isom,M,20
Sheldon,M,7
Israel,M,23
Randall,M,9
Manuela,F,7
Norma,F,26
Roberta,F,41
Sylvester,M,76
Lulu,F,313
Jack,M,197
Gussie,F,50
Lucille,F,48
Margaret,M,9
Sara,F,147
Georgine,F,5
Osie,F,6
Artie,M,10
Sophia,F,122
Earl,M,314
Elmer,M,388
Lila,F,42
Chesley,M,7
Conrad,M,32
Felicia,F,8
Ramon,M,9
Alida,F,16
Isabell,F,22
Danial,M,10
Huey,M,6
Ann,F,130
General,M,24
Vera,F,48
Lilla,F,32
Sudie,F,27
Queen,F,15
Wyatt,M,14
Hosea,M,16
Ernst,M,12
Leanna,F,8
Orpha,F,24
Alfonso,M,6
Weldon,M,5
Napoleon,M,25
Gabe,M,5
Hassie,F,6
Nettie,F,419
Leo,M,122
Christie,F,5
Chin,M,11
Nona,F,38
Alberta,F,64
Ione,F,10
Lem,M,19
Angie,F,44
Dixon,M,6
May,F,451
Casper,M,15
Phyllis,F,5
Lorenzo,M,32
Lewis,M,439
Arvilla,F,15
Johnnie,F,27
Rolla,M,16
James,M,5442
Agnes,F,424
Evie,F,18
Emmett,M,65
Miriam,F,27
Ivey,M,6
Forrest,M,28
Esta,F,8
Francisco,M,21
Caleb,M,18
Eugene,M,314
Cliff,M,5
Oswald,M,6
Loma,F,5
Levi,M,104
Claud,M,80
Pleasant,M,12
Zora,F,21
Bruce,M,34
Lambert,M,9
Rettie,F,6
Odie,M,8
Austin,M,66
Merle,M,13
Liza,F,23
Emil,M,145
Champ,M,5
Fredric,M,7
Oma,F,19
Nels,M,18
Adella,F,16
Harold,M,120
Dollie,F,90
Marcella,F,10
Mora,F,6
Corinne,F,25
Charlie,F,5
Madison,M,28
Silas,M,73
Omer,M,24
Lotta,F,16
Muriel,F,11
Jerry,M,97
Percival,M,7
Jose,M,76
Rosina,F,7
Cecil,M,35
Park,M,9
Rosa,F,500
Claribel,F,8
Thornton,M,10
Vena,F,6
Adelbert,M,14
Eva,F,661
Eulah,F,5
Winnie,F,84
Leroy,M,129
Noel,M,13
Uriah,M,6
Thomas,F,11
Clementine,F,6
Helene,F,20
Dona,F,24
Henrietta,F,181
Lorenza,M,6
Cleveland,M,12
Albert,M,1319
Madie,F,7
Monte,M,5
Burley,M,7
Flo,F,7
Tommie,M,11
Melvin,M,76
Nancy,F,429
Leonie,F,8
Kattie,F,11
Rosanna,F,8
Neal,M,33
Harmon,M,18
Ella,F,1148
Bart,M,11
Morgan,M,23
Rowena,F,6
Cicero,M,18
Gracie,F,24
Philo,M,5
Rena,F,88
Gerrit,M,6
Presley,M,7
Teresa,F,46
Hallie,F,36
Gustave,M,39
Egbert,M,7
Jennie,F,784
Ezekiel,M,22
Maud,M,6
Lyle,M,6
Mazie,F,14
Weaver,M,6
Jeannette,F,43
Duke,M,5
