name,gender,birth_count
Mischele,F,5
Charlotta,F,20
Tinia,F,12
Ellaine,F,5
Rydell,M,5
Sophie,F,91
Garey,M,17
Lyndall,F,5
Mathis,M,7
Asia,F,6
Rodriguez,M,7
Stephanee,F,7
Colman,M,6
Dewana,F,24
Ora,M,21
Neysa,F,20
Thoms,M,8
Anthon,M,9
Teresa,F,13019
Tiki,F,7
Otoniel,M,5
Larson,M,6
Joellyn,F,21
Dodd,M,28
Rachel,F,2279
Zada,F,5
Deven,M,16
Elden,M,29
Treven,M,6
Ellie,M,7
Desi,F,5
Aloma,F,11
Victoria,M,19
Cliffton,M,13
Sherlene,F,19
Diron,M,8
Elina,F,5
Jaylene,F,21
Darcel,F,29
Latrena,F,8
Ena,F,30
Christne,F,6
Lionell,M,27
Sharnell,F,6
Traciann,F,7
Neshell,F,5
Tregg,M,5
Forrest,M,300
Dayna,F,213
Valisa,F,17
Kimberly,F,32229
Racine,F,10
Marlyn,F,41
Toney,M,148
Charmon,F,5
Lealand,M,7
Shirl,F,60
Edgardo,M,77
Chanda,F,42
Teresha,F,5
Nicole,M,8
Odelia,F,9
Marten,M,7
Rock,M,32
Earlie,M,14
Anand,M,5
Guillermina,F,40
Kandee,F,9
Sammye,F,6
Alondo,M,6
Mora,F,9
Cosandra,F,9
Delane,M,20
Janalee,F,24
Ivar,M,5
Marvell,M,9
Jacquel,F,10
Adrien,M,12
Cam,M,15
Andora,F,19
Nori,F,6
Gustav,M,19
Clair,M,41
Lary,M,21
Dimitria,F,5
Therisa,F,10
Carmen,M,135
Roxanne,F,1185
Mackie,M,9
Devita,F,11
Jimmey,M,17
Chiara,F,8
Frederika,F,8
Ronda,M,6
Danie,M,6
Jemima,F,5
Gabriele,F,21
Coy,F,6
Chrles,M,5
Deva,F,8
Macheal,F,6
Yvonne,F,2823
Winona,F,73
Shera,F,14
Adonia,F,5
Burtis,M,5
Astrid,F,32
Shanan,F,11
Subrena,F,16
Taunia,F,9
Odetta,F,9
Jerlene,F,13
Rebeccah,F,8
Lamona,F,5
Teasha,F,5
Tonjua,F,8
Tywana,F,6
Johnette,F,46
Guy,M,1278
Belma,F,7
Gwendoly,F,8
Valesia,F,5
Tonnette,F,17
Larisa,F,28
Joette,F,42
Pamelia,F,35
Danniel,M,25
Katrenia,F,7
Darrlyn,M,5
Santos,F,18
Mable,F,80
Jenny,F,858
Sabrina,F,940
Wylie,M,44
Taura,F,7
Kevin,M,25600
Karmel,F,10
Wayland,M,29
Melenie,F,6
Santos,M,143
Robbe,M,5
Tyra,F,103
Wardell,M,42
Jude,F,11
Roosevelt,M,304
Benigno,M,22
Boyd,M,265
Roshonda,F,8
Terre,F,12
Berton,M,11
Arno,M,9
Adeline,F,52
Marvina,F,8
Davilyn,F,5
Loreena,F,9
Katina,F,65
Miroslava,F,5
Johnpaul,M,10
Kellye,F,76
Piero,M,6
Sueellen,F,15
Marci,F,389
Veronda,F,17
Mazie,F,12
Aishah,F,13
Denise,F,11798
Gareld,M,5
Ericka,F,82
Humbert,M,7
Stephon,M,42
Betina,F,46
Shelonda,F,5
Stevie,F,7
Jinjer,F,5
Dieter,M,34
Darcey,F,56
Jennelle,F,8
Ellsworth,M,11
Jarret,M,19
Lavonna,F,45
Davied,M,12
Farley,M,13
Andrell,F,6
Dennine,F,7
Camie,F,28
Suella,F,7
Deshawn,F,21
Maryfrances,F,18
Coby,M,25
Willy,M,32
Ron,M,939
Kai,F,10
Almeta,F,6
Lief,M,5
Deloria,F,10
Kora,F,7
Shelda,F,10
Mira,F,34
Mirta,F,21
Claribel,F,16
Valdemar,M,11
Inga,F,56
Kerrie,F,159
Pervis,M,18
Elijah,M,140
Gwenna,F,5
Daniele,F,36
Anetta,F,13
Lagina,F,17
Donnice,F,6
Sunya,F,5
Cassondra,F,19
Coletta,F,12
Eulogio,M,9
Jaime,M,728
Marialena,F,8
Maximillian,M,6
Janiene,F,7
Davi,M,6
Leah,F,1379
Susy,F,19
Demitra,F,9
Tifany,F,5
Jordan,F,9
Chriselda,F,6
Lennard,M,17
Kenya,M,8
Calvert,M,17
Idalia,F,28
Conell,M,5
Felice,M,8
Margarito,M,26
Vandi,F,6
Rommel,M,5
Armando,M,643
Matteo,M,5
Deane,F,22
Asher,M,14
Jock,M,32
Daylon,M,5
Annmarie,F,401
Martin,M,4208
Vaughan,M,16
Damaris,F,74
Evelina,F,25
Davanna,F,5
