name,gender,birth_count
Khaled,M,32
Harout,M,10
Shady,M,9
Dameka,F,12
Mariana,F,473
Filemon,M,7
Omeshia,F,6
Elier,M,5
Vernie,M,5
Bobbiejo,F,7
Caprisha,F,15
Jerramy,M,6
Nyles,M,13
Christyne,F,11
Rickie,F,21
Juaquin,M,22
Adrain,F,7
Marisa,F,1110
Lakeithia,F,11
Ericson,M,11
Skyelar,F,6
Karmina,F,8
Marita,F,35
Alaine,F,24
Thaddaeus,M,17
Aamer,M,5
Dick,M,10
Garen,M,22
Maclovio,M,5
Shenice,F,11
Fredericka,F,25
Tosh,M,12
Jasamine,F,24
Martrell,M,15
Asma,F,28
Tyrell,M,485
Micael,M,13
Fredrico,M,6
Lissette,F,214
Darion,M,141
Shanta,F,132
Carsten,M,18
Alma,F,683
Zion,M,9
Bijan,M,43
Rochell,F,26
Alichia,F,6
Demarquez,M,9
Viren,M,5
Jacy,F,83
Kendre,M,10
Asif,M,23
Thu,M,5
Dynasty,F,30
Britani,F,105
Marque,M,26
Sahar,F,62
Derius,M,28
Solana,F,20
Blayze,M,14
Michellee,F,7
Andree,M,14
Haywood,M,17
Angleica,F,5
Izak,M,10
Dejohn,M,13
Rakeen,M,9
Sameul,M,13
Delta,M,5
Chavonne,F,15
Burt,M,13
Terina,F,17
Ranell,M,6
Lizete,F,6
Jonte,M,24
Precilla,F,13
Stamatia,F,5
Ravon,M,33
Jonathon,M,2667
Jamario,M,65
Teeya,F,6
Melissaann,F,9
Jyllian,F,5
Areli,F,64
Kamilah,F,78
Taha,M,11
Miosha,F,6
Quandre,M,6
August,M,146
Laquenta,F,6
Kaliym,M,6
Baron,M,82
Clyde,M,250
Austun,M,5
Branna,F,5
Tempsett,F,5
Lizmarie,F,7
Jourdain,F,8
Lydiann,F,5
Anai,F,38
Chelise,F,6
Kaylene,F,93
Shanei,F,6
Aarti,F,9
Teagan,M,18
Shaela,F,36
Sukhdeep,M,7
Scotland,M,7
Carolin,F,14
Ishan,M,7
Kiamesha,F,5
Cathryn,F,157
Terrice,F,5
Jerricka,F,17
Patrice,F,521
Jacklin,F,15
Dejane,F,8
Tanielle,F,11
Hector,M,1986
Haile,F,9
Ifeanyichukwu,M,5
Nathaneil,M,7
Kaytlin,F,116
Kimisha,F,14
Daven,M,30
Jozlynn,F,5
Kara,M,5
Kamilla,F,17
Linzy,M,10
Ranesha,F,32
Domineke,M,7
