name,gender,birth_count
Hetty,F,9
Olie,F,5
Helene,F,20
Wilson,M,82
Eller,F,9
Hugo,M,19
Lester,M,134
Ara,F,10
America,F,13
Ezra,M,41
Reginald,M,7
Wanda,F,10
Young,M,9
Mima,F,7
Adeline,F,70
Hannah,F,214
Merrill,M,10
Norris,M,10
Tilda,F,15
Rex,M,13
Samuel,M,1003
Anabel,F,5
Annetta,F,11
Leslie,M,122
Martha,F,1229
Sherman,M,50
Maybell,F,7
Fernando,M,6
Gaylord,M,5
Arminda,F,6
Gustave,M,57
Marcellus,M,6
Titus,M,7
Rance,M,5
Patsy,F,17
Josh,M,14
Margeret,F,5
Eveline,F,8
Mitchell,M,36
Marcella,F,21
Wilburn,M,21
Magdalen,F,7
Lou,M,10
Jemima,F,5
Rollin,M,7
Randle,M,6
Estell,F,8
Linnie,F,41
Lucia,F,20
Julie,F,22
Hanna,F,24
Doctor,M,8
Evan,M,12
Minta,F,16
Asa,M,62
Phoebe,F,62
Wood,M,6
Herbert,M,431
Julius,M,168
Lane,M,6
Gena,F,12
Florencio,M,5
Maudie,F,20
Roger,M,32
Cathrine,F,13
Sue,F,84
Heber,M,6
Ann,F,150
Hilary,M,7
Leta,F,15
Cammie,F,7
Lon,M,52
Bertha,M,8
Rosa,F,542
Florance,F,9
Malcolm,M,20
Louise,M,7
Mathew,M,47
Sam,M,555
Thurman,M,8
Ivory,M,7
Olaf,M,13
Rhea,F,7
Justina,F,6
Casper,M,25
Finis,M,11
Julia,M,5
Wilda,F,6
Wilber,M,29
Greene,M,5
Zaidee,F,5
Isaac,M,278
Alphonsine,F,7
Fronie,F,6
Ocie,M,5
Stewart,M,19
Franklin,M,112
Hampton,M,9
Ernestine,F,34
Lem,M,25
Henriette,F,9
Lora,F,55
William,M,9298
Arnold,M,42
Angela,F,24
Perry,M,133
Marion,F,141
Irvin,M,66
Sammie,F,5
Doris,F,16
Alvina,F,53
Eda,F,31
Colin,M,5
Ewing,M,7
Alf,M,6
Lavinia,F,18
Enrique,M,5
Michael,M,321
Sid,M,11
Hedwig,F,12
Georgiana,F,20
Lionel,M,5
Letha,F,40
Nannie,F,299
Omer,M,30
Nevada,F,18
Minnie,M,10
Bernie,M,11
Jule,M,9
Loma,F,10
Alex,M,172
Essex,M,5
Joel,M,54
Edna,F,783
Will,F,7
Alec,M,8
Meda,F,18
Cathryn,F,5
Victoria,F,132
Rolla,M,17
Lea,F,6
Butler,M,12
Booker,M,5
Bird,M,7
Herman,M,348
Vivian,F,27
Zoa,F,8
Robert,M,2500
Juliet,F,7
Worley,M,5
Harlow,M,5
Thea,F,7
Leonia,F,6
Jinnie,F,7
Fredrick,M,76
Evert,M,10
Mintie,F,13
Harley,M,75
Orville,M,46
Millicent,F,6
Napoleon,M,29
Callie,F,129
Adolph,M,94
Leda,F,5
Tillie,F,104
Frank,M,3176
Tomas,M,17
Ramon,M,20
Johnny,M,16
Lindsey,M,8
Wallace,M,103
Harmon,M,20
Tennessee,F,10
Kattie,F,8
Carroll,M,32
Clare,M,8
Lue,F,27
Essie,M,7
Linus,M,10
Cooper,M,6
Irwin,M,20
Sol,M,20
Dee,M,23
Elvina,F,9
Lenore,F,19
Jesse,F,5
Gerald,M,15
Shelly,M,7
Martina,F,6
Maurice,M,102
Lavina,F,26
Blanch,F,27
Thad,M,13
Thaddeus,M,8
Lawson,M,21
Claribel,F,6
Lorenzo,M,41
Isreal,M,7
Pansy,F,11
Vallie,F,9
Ike,M,67
Seldon,M,5
Dessie,F,47
Tracy,M,9
Flossie,F,33
Florence,M,8
Larry,M,8
Dorothy,F,115
Easter,F,12
Cecilia,F,37
Augusta,F,183
Emilio,M,6
Biddie,F,5
Laurence,M,24
Green,M,27
Lorenza,F,5
Emeline,F,13
Lorena,F,34
Maybelle,F,29
Cornelious,M,11
Pearle,F,28
Bishop,M,11
Savilla,F,5
Floy,F,26
Judge,M,20
Sena,F,19
Helen,F,838
Randolph,M,15
Brice,M,8
Roxie,F,72
Nanna,F,5
Roy,M,521
Shelby,M,13
Vester,M,6
Phyllis,F,8
Emile,M,37
Oather,M,5
Joshua,M,50
Hosie,M,7
Jodie,F,8
Williams,M,7
Pennie,F,9
Alanzo,M,7
Leo,M,146
Burley,M,9
Omar,M,11
Paulina,F,9
Myrtis,F,8
Lyda,F,38
Zada,F,9
Merle,F,11
Edwin,M,305
Altie,F,5
Loren,M,35
Carlotta,F,8
Francis,M,327
Donald,M,48
Dana,F,6
Erwin,M,12
Solon,M,5
Wilford,M,25
Evelyn,F,125
Eulah,F,5
Wilfred,M,22
Max,M,74
Rafael,M,6
Dolores,F,10
Elizabeth,M,7
Sydney,M,10
Ott,M,6
Murray,M,19
Drucilla,F,6
Delila,F,6
Mittie,F,63
Guadalupe,F,7
Ira,F,8
Ava,F,21
Chris,M,39
Emmet,M,22
Louis,M,852
Solomon,M,51
Orrie,M,5
Nels,M,26
Hector,M,6
Tiny,F,8
Lonnie,F,13
Hennie,F,6
Arvilla,F,14
Alfonso,M,6
Ezekiel,M,11
Frederic,M,25
Adele,F,64
Eloise,F,12
Pearl,F,824
Leila,F,83
Elinor,F,10
Bessie,M,9
Verna,F,76
Ebbie,M,7
Beatrice,F,123
Henry,F,17
Miles,M,44
Hervey,M,6
Shirley,M,11
Virgil,M,80
Sabina,F,5
Bartholomew,M,7
Noah,M,108
Ellie,F,37
Adolphus,M,14
Emory,M,38
Dewitt,M,17
Beulah,F,190
Floyd,M,231
Emery,M,53
Connie,F,13
Byrdie,F,6
Kitty,F,19
Ell,M,5
Juliette,F,9
Lemon,M,7
Erasmus,M,5
Hiram,M,104
Jason,M,20
Octavia,F,21
Fleming,M,5
Charlotte,F,257
Nellie,F,1138
Vernon,M,53
Arrie,F,11
Nanie,F,9
Edyth,F,10
Audie,F,8
Ervin,M,44
Rose,F,886
Alberta,F,90
Texanna,F,6
Modena,F,5
Affie,F,5
Cecelia,F,55
Millie,F,122
Netta,F,6
Queen,F,11
Loyal,M,5
Annabel,F,10
Norah,F,13
Otho,M,25
Eileen,F,6
Elnora,F,60
Shellie,F,5
Bryant,M,13
Mikel,M,5
Felipe,M,7
Dorothea,F,15
Steward,M,6
Armstead,M,8
Irven,M,5
Jonas,M,26
Terry,M,7
Allie,M,27
Issac,M,11
David,M,838
Sumner,M,5
Leonora,F,19
Sadye,F,5
Whit,M,5
Carolina,F,10
Iola,F,16
Olga,F,64
Basil,M,12
Jeannette,F,60
Earle,M,22
Rosena,F,7
Patricio,M,5
Estelle,F,133
Matthews,M,5
Myrtie,F,64
Foster,M,34
Amalia,F,11
Elisha,M,35
Mollie,F,305
Isaiah,M,37
Betty,F,123
Alden,M,8
Lone,M,6
Evaline,F,8
Albina,F,7
Hardie,M,5
Emilie,F,45
Jeremiah,M,33
Clarance,M,20
Annie,M,8
Emma,M,7
Viva,F,9
Genevra,F,5
Catherine,F,726
Benjamin,M,478
Ludwig,M,6
Auguste,M,6
Verne,F,6
Darwin,M,5
Auther,M,6
Missouri,F,21
Alby,M,5
Dolph,M,6
Addie,M,6
Lenora,F,70
Amos,M,134
Meyer,M,5
Lorraine,F,6
Abbie,F,80
Elva,F,75
Camille,F,7
Vienna,F,5
Leon,M,131
Mary,M,30
Parley,M,5
Teresa,F,50
Jasper,M,88
Gus,M,120
Rosie,F,140
Roxana,F,5
Inez,F,106
Albin,M,11
Mattie,M,6
Ulysses,M,15
Buster,M,9
Delpha,F,7
Josiephine,F,11
Verdie,F,6
Wiley,M,92
