name,gender,birth_count
Braidyn,F,10
Kobe,M,443
Nashari,F,5
Khevin,M,6
Crimson,M,9
Gerren,M,6
Giannah,F,11
Georgi,F,5
Daiyana,F,6
Lesleigh,F,11
Chesky,M,9
Empress,F,15
Azelia,F,5
Elsey,F,5
Asusena,F,24
Hailei,F,17
Allisen,F,10
Arieh,M,5
Lataysha,F,8
Vontae,M,6
Irena,F,21
Preet,M,8
Kiele,F,41
Aliyyah,F,8
Libni,F,15
Corrin,M,5
Nykole,F,8
Ankit,M,18
Payden,F,23
Shirah,F,7
Patrick,M,4040
Stoney,M,23
Anyia,F,67
Eligio,M,19
Maddison,F,679
Jayliah,F,6
Saul,M,1112
Milo,M,282
Shacora,F,9
Donyae,F,16
Zakariya,F,6
Terius,M,6
Mykal,F,6
Lissa,F,21
Nayan,M,15
Lyndy,F,6
Ngan,F,6
Lizzi,F,7
Shaw,M,14
Destiny,M,16
Jorgeluis,M,9
Archana,F,11
Tiauna,F,16
Townes,M,8
Sandie,F,6
Kaleah,F,111
Lenya,F,7
Shabria,F,9
Mykaella,F,6
Hansel,M,28
Zaia,F,5
Leandro,M,211
Yaser,M,10
Kiira,F,5
Keeyana,F,5
Tyhir,M,7
Hadas,F,7
Tyquell,M,6
Jemel,M,10
Kristoffer,M,37
Chen,F,5
Artem,M,24
Madissen,F,6
Mariely,F,47
Madicella,F,5
Erik,M,2226
Trevelle,M,5
Clint,M,112
Lisett,F,18
Merik,M,24
Jazlene,F,5
Raegan,M,6
Arriana,F,57
Latesha,F,7
Abbott,F,5
Kellan,F,11
Ronte,M,5
Adalina,F,21
Kamree,F,20
Harlee,M,16
Darina,F,8
Jenalyn,F,9
Ginobili,M,7
Miami,F,12
Alexah,F,28
Sila,F,9
Mija,F,6
Susanah,F,6
Danayja,F,6
Amalee,F,5
Rajon,M,10
Nalu,M,6
Franz,M,13
Akela,F,17
Dacey,F,22
Donita,F,6
Cheikh,M,17
Caelen,M,25
Kolin,M,66
Keilany,F,10
Hunner,M,16
Evy,F,20
Hikeem,M,5
Reagen,M,10
Amylee,F,7
Lakita,F,5
Zuliana,F,7
Clayden,M,6
Parsa,M,35
Chapin,M,5
Blimie,F,11
Daksh,M,10
Charisma,F,140
Garit,M,6
Rashon,M,30
Jerikah,F,5
Jon,M,619
Kennidee,F,8
Reice,M,7
Mayson,F,62
Kamayah,F,14
Iron,M,7
Vladimir,M,156
Malec,M,5
Vitaly,M,7
Amram,M,5
Garner,M,31
Passion,F,84
Sophiarose,F,6
Yama,M,6
Daina,F,15
Chiamaka,F,28
Elmir,M,5
Yousra,F,10
Laniyah,F,140
Hailey,F,8586
Isabella,F,15172
Ahmya,F,36
Vedant,M,48
Skye,M,77
