name,gender,birth_count
Jakub,M,125
Catia,F,14
Canyen,M,5
Jamy,F,7
Antonia,F,399
Adis,M,14
Shayn,M,13
Morganne,F,40
Azaan,M,16
Jessica,F,11912
Jaquise,M,8
Cydni,F,25
Nasean,M,12
Paije,F,9
Jamillah,F,10
Yewande,F,6
Nazeem,M,5
Annalyce,F,12
Dietrick,M,8
Totiana,F,8
Izeah,M,8
Johnwesley,M,6
Jovin,M,9
Shontell,F,5
Nuala,F,8
Zaine,M,50
Alayziah,F,6
Presley,M,132
Grey,F,6
Mccormick,M,13
Deirdre,F,59
Zaiden,M,18
Lielle,F,5
Demetra,F,24
Taleaha,F,7
Sohil,M,8
Fatumata,F,12
Valen,M,15
Sienna,F,385
Maclaren,F,5
Mariane,F,7
Aleida,F,34
Billy,M,582
Shaniya,F,332
Asiya,F,29
Jenavee,F,10
Rayvon,M,58
Arno,M,5
Jilliann,F,13
Shamara,F,37
Hays,M,7
Danny,M,1157
Nye,M,5
Ambry,F,5
Jessejames,M,15
Kambry,F,11
Alis,F,7
Jaelee,F,16
Kamariah,F,6
Christion,M,65
Amen,M,12
Lanae,F,41
Cobi,F,7
Alishah,F,7
Sergey,M,20
Hasmik,F,9
Benzion,M,21
Auralia,F,6
Deontre,M,20
Kapono,M,7
Aira,F,5
Tayte,M,14
Jakobi,F,9
Aryah,F,25
Travon,M,224
Richmond,M,24
Zakia,F,46
Nathen,M,194
Jovita,F,13
Brogan,F,15
Brystal,F,11
Dayan,M,10
Lydian,F,7
Arianny,F,7
Melonie,F,42
Lonnie,F,6
Ruel,M,9
Shantai,F,7
Kadedra,F,5
Mayle,F,9
Icesis,F,6
Karman,F,7
Vianni,F,6
Jazzlyne,F,7
Kylee,M,13
Nickolas,M,891
Kiera,F,583
Ruchi,F,12
Saron,F,14
Monta,M,9
Leia,F,152
Shyheim,M,39
Melis,F,10
Chayson,M,5
Makinzi,F,9
Eddy,F,5
Phyllip,M,6
Trentyn,M,16
Joyah,F,5
Waverly,F,30
Aubriel,F,8
Jlan,M,6
Shawna,F,250
Tory,M,75
Tyana,F,137
Marijane,F,15
Annaly,F,10
Austynn,F,9
Briyonna,F,10
Jhonathan,M,21
Breeley,F,6
Kensey,F,30
Keaton,M,670
Chrysten,F,7
Zayde,M,5
Zarria,F,42
Edita,F,9
Aaminah,F,12
Shandon,M,15
Tinley,F,21
Patsy,F,30
September,F,42
Chandlar,F,5
Marilu,F,36
Jennica,F,53
Caziah,F,5
Sequoia,M,12
Jackeline,F,222
Paetyn,F,14
Khadeeja,F,8
Pollyanna,F,5
Dax,M,100
Keion,M,94
Blakely,M,18
Aahil,M,12
Kaitlynn,F,731
Aastha,F,6
Sarai,F,528
Daejanae,F,6
Marica,F,8
Elvis,M,314
Quince,M,5
Mandie,F,21
Dustina,F,5
Rafay,M,10
Kelen,F,5
Porter,M,265
Karmin,F,7
Melinna,F,12
Amethyst,F,97
Dwaine,M,9
Augustino,M,6
Adya,F,6
Zophia,F,6
Garin,M,24
Stafford,M,5
Emmalea,F,13
Rogel,M,5
Shanelle,F,68
Malee,F,15
Aquala,F,5
Garrick,M,72
Elliott,M,417
Kenet,M,6
Tashay,F,12
Kajsa,F,8
Drayk,M,5
Kylen,M,69
Taaj,M,5
Monique,F,709
Arlyne,F,10
Shanik,F,5
Josef,M,195
Levana,F,5
Linnea,F,126
Myriah,F,32
Tiona,F,37
Bethan,F,6
Shalim,M,9
Jyllian,F,13
Jamaris,M,11
Angely,F,57
Donya,M,12
Cliffton,M,7
Jamyah,F,26
Evyn,M,22
Andreanna,F,19
Sunita,F,7
Nycole,F,11
Teran,M,10
Ijanae,F,6
Kevonna,F,12
Hal,M,22
Payson,F,8
Analiz,F,12
Zackrey,M,8
Shiva,F,6
Akhil,M,76
Zuleidy,F,7
Mina,F,236
Victormanuel,M,9
Janelyn,F,5
Rivky,F,29
Brexton,M,14
Oumou,F,23
Granville,M,8
Janesha,F,14
Saveon,M,32
Kamarie,F,15
Aadam,M,11
Christinamarie,F,6
Reginae,F,11
Advika,F,8
Jerold,M,12
Justus,M,297
Frantz,M,16
Karar,M,5
Jendaya,F,9
Randall,F,5
Delynn,F,8
Oracio,M,10
Anika,F,538
Neya,F,9
Nalani,F,84
Trystyn,M,10
Jalayia,F,7
Hebert,M,10
Gustavo,M,1176
Marlyn,F,55
Bryona,F,15
Audrina,F,10
Jahne,F,6
Treyana,F,6
Zeus,M,30
Dsean,M,22
Tristan,M,3723
Decklin,M,6
Idiris,M,6
Jayvan,M,8
Juwann,M,6
