name,gender,birth_count
Alfonso,M,30
Drusilla,F,7
Alan,M,28
Lorinda,F,5
Bette,F,11
Reatha,F,9
Catharine,F,114
Justin,M,14
Cara,F,11
Ardath,F,13
Corrinne,F,7
Henri,M,7
Elmer,F,10
Rose,M,19
Hope,M,5
Barry,M,11
Alger,M,5
Ramon,M,44
Elmyra,F,6
Herminia,F,12
Reola,F,5
Thursa,F,10
Hardy,M,17
Judge,M,22
Nanie,F,14
Isabel,F,317
Josefita,F,10
Lyndon,M,8
Delos,M,6
Beula,F,13
Florena,F,7
Joseph,M,3527
Ivory,F,15
Helmer,M,8
Goldie,F,482
Isma,F,5
Coy,M,21
Clarice,F,136
Vivien,F,10
Okey,M,10
Sonia,F,8
Evelyne,F,19
Jennings,M,10
Acie,M,6
Junie,F,8
Zora,F,64
Tracy,M,16
Fannie,F,955
Gustaf,M,6
Enos,M,10
Cyrus,M,33
Adam,M,105
Dessa,F,8
Royal,M,39
Dale,M,66
Catherine,M,7
Tishie,F,7
George,F,30
Emery,M,34
Myrtle,M,7
Roxie,F,165
Melville,M,13
Vaughn,M,20
Melanie,F,8
Elton,M,35
Rosaria,F,7
Otelia,F,12
Eber,M,6
Gaynell,F,6
Ezma,F,5
Gerald,M,191
Leonore,F,26
Newton,M,33
Glover,M,6
Naomi,F,372
Arabella,F,5
Princella,F,5
Verta,F,7
Livia,F,7
Ezekiel,M,8
Margarett,F,10
Wing,M,6
Aura,F,9
Margaretta,F,15
Waneta,F,7
Byrdie,F,9
Emery,F,5
Vincent,M,193
Eleanor,F,1088
Melissa,F,22
Bennett,M,20
Savannah,F,37
Joyce,F,78
Marylou,F,6
Mamye,F,5
Milo,M,30
Clover,F,7
Golden,F,28
Lois,F,799
Cassandra,F,5
Nellda,F,6
Sonny,M,7
Bertrand,M,10
Veatrice,F,7
Gaston,M,12
Warner,M,17
Florance,F,12
Dudley,M,32
Merry,F,5
Thyra,F,10
Delores,F,28
Sammie,M,32
Carey,M,15
Jake,M,83
Blair,M,13
Vivian,M,13
Katheryne,F,10
Augustine,M,22
Tim,M,15
Wallace,M,162
Madaline,F,34
Clydie,F,9
Hazle,F,19
Oliva,F,12
Venus,F,9
Linna,F,6
Victor,M,249
Celeste,F,50
Ernestine,F,120
Phil,M,18
Kyle,M,10
Francesca,F,8
Westley,M,6
Wade,M,57
Dean,M,38
Esteller,F,5
Romie,M,8
Alden,M,14
Lutie,F,8
Hildreth,F,10
Valerie,F,25
Maybelle,F,90
Craig,M,16
Phillip,M,122
Rodger,M,6
Rilda,F,7
Bayard,M,5
Howell,M,8
Stanton,M,6
Elinore,F,10
Arrie,F,19
Axel,M,12
Harry,M,1631
Veta,F,12
Jeffie,F,13
Ines,F,22
Alvie,M,15
Cloyd,M,11
Felix,M,112
Arthur,F,8
Romeo,M,13
Flossie,F,296
Lon,M,15
Aldo,M,6
Alverta,F,31
Burt,M,18
Myrtie,F,61
Macie,F,25
Inez,M,5
Lavonne,F,8
Berneice,F,21
Creola,F,15
Cathleen,F,17
Olie,F,8
Rene,F,11
Carra,F,6
Nola,F,125
Almond,M,5
Rubie,F,44
