name,gender,birth_count
Roxanna,F,6
Pat,M,28
Isidor,M,6
Loretto,F,15
Lorraine,F,36
Alfrieda,F,6
Toney,M,13
Dossie,F,7
Clyda,F,5
Juanita,F,111
Wesley,M,149
Inga,F,40
Waverly,M,5
Lesta,F,5
Leita,F,5
Shedrick,M,5
Maudie,F,128
Bea,F,7
Patsy,F,31
Wylie,M,14
Elvera,F,9
Leonore,F,13
Alvena,F,15
Claudine,F,10
John,F,60
Gertha,F,5
Larkin,M,6
Maxie,F,12
Beckie,F,8
Elizabeth,F,3425
Rosalia,F,23
Eileen,F,36
Lucetta,F,9
Venus,F,8
Omega,F,7
Bert,F,10
Wilburn,M,11
Ethel,M,11
Carie,F,7
Grace,F,2361
Dillard,M,5
Eliza,F,297
Hattie,M,6
Terry,M,12
Theresa,F,484
Bertie,M,7
Amos,M,108
Nan,F,52
Basil,M,27
Katheryn,F,21
Dean,M,28
Trixie,F,5
Lala,F,16
Gretchen,F,24
Cleo,F,118
Perry,M,78
Harlie,M,5
Florentine,F,8
Gussie,M,5
Harold,M,690
Carlyle,M,10
Cora,M,7
Erma,F,211
Warner,M,16
Wyatt,M,18
Beaulah,F,19
Coley,M,5
Charline,F,5
Hughie,M,7
Dallas,F,6
Tiny,F,7
Johanna,F,127
Amalie,F,8
Felix,M,78
Cleotilde,F,6
Sidney,F,11
Sid,M,14
Martha,M,7
Gerda,F,8
Evalena,F,10
Malcom,M,8
Mattie,M,7
Sampson,M,7
Velma,F,196
Nona,F,70
Rollie,M,16
Hildegard,F,10
Crawford,M,11
Marjorie,F,269
Doc,M,9
Mariah,F,32
Minerva,F,82
Tim,M,8
Peggy,F,33
Lola,F,407
Benjaman,M,10
Wm,M,19
Alf,M,6
Genie,F,17
Leone,F,36
Rhea,F,48
Roy,M,1018
Carey,M,12
Glen,F,6
Merrill,M,16
Gottlieb,M,5
Russell,M,278
Nevin,M,5
Rachael,F,21
Orla,M,8
Austin,M,55
Vester,F,5
Lellie,F,6
Neita,F,5
Juliette,F,14
Fedora,F,5
Nettie,F,630
Candace,F,13
Harriett,F,118
Sylvania,F,6
Edith,F,1820
Rosebud,F,6
Major,M,37
Dollie,F,166
Colon,M,5
Matt,M,23
Zora,F,66
Lucien,M,12
Abraham,M,73
Gregoria,F,7
Chlora,F,6
Oral,F,6
Jennings,M,5
Vara,F,10
Delbert,M,30
Eldora,F,16
Annah,F,6
Albin,M,16
Hyman,M,12
Alec,M,6
Lillie,M,5
Andrew,M,594
Sabina,F,18
Freda,F,227
Freddie,F,26
Gwendolyn,F,16
Gustie,F,7
Kelly,M,12
Iona,F,48
Addie,F,481
Ronald,M,21
Kathryne,F,13
Effie,F,712
Nonie,F,18
Katharine,F,140
Emmie,F,23
Rolland,M,8
Okey,M,11
Emmer,F,15
Leonora,F,46
Eugenia,F,85
Ross,M,110
Violette,F,6
Seymour,M,12
Luisa,F,12
Marcelina,F,7
Virgie,F,177
Boss,M,13
Josie,F,241
Betty,F,298
Girlie,F,5
Lina,F,57
Medie,F,7
Elmer,F,12
Butler,M,9
Jaunita,F,5
Rosabel,F,5
Audra,F,22
Harvey,M,293
Mittie,F,85
Carmela,F,31
Elliot,M,7
Littie,F,12
Ona,F,64
Finley,M,5
Agnes,F,1470
Alethia,F,5
Esley,M,6
Rosena,F,10
Kay,M,6
Jeanne,F,43
Author,M,10
Erich,M,6
Evelena,F,7
Duncan,M,10
Alfonso,M,7
Fleming,M,9
Ocia,F,5
Irl,M,12
Sarrah,F,8
Carry,M,5
Tera,F,7
Hanna,F,20
Burr,M,9
Charlie,F,17
Mark,F,5
Eddie,F,49
Roman,M,10
Robbie,F,28
Cletus,M,10
Hazel,M,10
Bertha,F,2496
Mandie,F,7
Cora,F,1319
Arlie,F,11
Dewitt,M,34
Mozelle,F,15
France,F,5
Dot,F,5
Lilia,F,6
Pleasant,F,5
Festus,M,5
Hollis,M,12
Ary,F,5
Corean,F,7
Leah,F,182
Fidelia,F,5
Dalton,M,13
Carmella,F,13
Harlow,M,5
Verda,F,54
Hjalmer,M,5
Missouri,F,30
Edwin,M,366
Isham,M,7
Vadie,F,10
Minetta,F,5
Sudie,F,51
Everett,M,226
Dell,M,13
Elfrieda,F,18
Yetta,F,14
Armand,M,5
Perlina,F,5
Oneida,F,5
Camille,F,37
Kattie,F,17
Luvenia,F,28
Martine,F,5
Elmire,F,7
Marcia,F,24
Annie,M,10
Vina,F,41
Billie,M,13
Louie,M,42
Myrna,F,14
Warren,M,141
Margarite,F,7
Roland,M,88
Eleanora,F,30
Earnest,M,131
Melva,F,12
Pennie,F,16
Allan,M,31
Fannie,M,5
Harlan,M,17
Amy,F,329
Steve,M,80
Tena,F,38
Addie,M,8
Miller,M,9
Inez,F,357
Coy,M,11
Franklin,M,84
Otha,M,19
Fernando,M,8
Obie,M,14
Hector,M,8
Rosa,F,780
Arlean,F,7
Chas,M,23
Simeon,M,7
Lannie,F,6
Emelie,F,8
Clarance,M,9
Isaac,M,170
Sam,M,507
Emmeline,F,6
Melba,F,15
Irena,F,5
Tela,F,5
Trudie,F,14
Melissa,F,52
Odile,F,10
Arvid,M,7
Andrea,F,15
Ozella,F,6
Marvin,M,92
Rae,M,6
Catalina,F,6
Elenor,F,10
Fletcher,M,27
Lavada,F,17
Paulina,F,13
Horace,M,196
Wilson,M,43
Leroy,M,239
Delsie,F,8
Elbert,M,97
Pattie,F,41
Jimmie,M,44
Melton,M,9
Carmelita,F,8
Winfred,M,10
Alta,M,5
Etna,F,15
Edson,M,5
Jonas,M,13
Carolina,F,34
Sylva,F,8
Denis,M,6
Abbie,F,118
Herschel,M,24
Elvira,F,84
Doris,F,187
Mannie,F,7
Aubrey,M,39
Dale,M,28
Lulia,F,5
Glen,M,108
Elin,F,5
Vallie,F,36
Malissa,F,18
Odelia,F,12
Oswell,M,5
Altie,F,12
Oran,M,9
Luberta,F,8
Icy,F,20
Gaston,M,7
Leanna,F,13
Ota,F,8
Lempi,F,5
Irwin,M,21
Lorine,F,5
Mada,F,6
Malissia,F,5
Muriel,F,89
Arena,F,6
Verlie,F,13
Presley,M,6
Margaretta,F,20
Launa,F,6
Toy,M,7
Thompson,M,5
Era,F,46
Franklyn,M,5
Dola,F,6
Pansy,F,76
Orval,M,19
Prudie,F,7
Anner,F,9
Jesus,M,13
Rinda,F,5
Lillar,F,7
Neola,F,7
Bettye,F,6
Abe,M,50
Salvatore,M,6
Mona,F,54
Gerhard,M,7
Fay,F,124
Doshie,F,8
Francis,F,108
Melville,M,19
Alida,F,32
Leo,F,10
Sarah,M,10
Veola,F,7
Eppie,F,5
Exilda,F,8
Elmina,F,8
Helma,F,16
Vernal,M,5
Christ,M,24
Linwood,M,12
Beryl,M,5
Bernadine,F,16
Rueben,M,7
Joshua,M,24
Garnett,M,7
Onnie,F,5
Elma,F,127
Dessa,F,10
Leland,M,55
Gennie,F,9
Tishie,F,6
Ida,F,2195
Rube,M,6
Chester,F,5
Marjory,F,15
Myrtie,F,71
Verne,M,15
Fanny,F,90
Margarita,F,24
Wallace,M,99
Leonor,F,5
Yancy,M,5
Lona,F,61
Gay,F,17
Isabelle,F,184
Atha,F,6
Tabitha,F,7
Vere,M,6
Clive,M,5
Earle,M,55
Ansel,M,7
Thomas,M,2170
Joel,M,44
Dominick,M,18
Wilber,M,15
Arabell,F,5
Permelia,F,9
Anita,F,107
Max,M,99
Ignatius,M,9
Verena,F,7
Evie,F,74
Alton,M,28
Marguerite,F,624
Paul,M,824
Son,M,16
Nadine,F,20
Lou,M,12
Fleta,F,13
Llewellyn,M,12
Tucker,M,5
Emmy,F,8
Russel,M,26
Neely,F,5
Obed,M,5
Pasquale,M,6
Hattie,F,1325
Richmond,M,9
Ollie,M,80
Lana,F,8
Ottis,M,11
Newton,M,32
May,F,763
Antonia,F,55
Fannye,F,5
Lafayette,M,19
Savanah,F,8
Lucindy,F,5
Verla,F,13
Celesta,F,10
Phebe,F,8
Vernice,F,9
Clifford,F,7
Winston,M,7
Alice,F,2414
Fae,F,9
Alberta,F,227
Birtha,F,9
Ilah,F,9
Graham,M,12
Magnus,M,6
Antonio,M,24
Maybell,F,22
Bernice,M,6
Roe,M,7
Squire,M,9
Murray,M,27
Olen,M,10
Zena,F,14
Oscar,M,601
Merton,M,15
Mae,F,1134
Orah,F,6
Mac,M,6
Liddie,F,25
Leta,F,65
Abigail,F,13
Buck,M,12
Olena,F,5
Dorothy,F,1052
Reuben,M,87
Vesta,F,100
Jeremiah,M,28
Mahlon,M,7
Helen,F,3676
Lucia,F,32
Sam,F,8
Donald,M,169
Reva,F,13
Elaine,F,20
Lethia,F,6
Isaih,M,5
Samantha,F,16
Malinda,F,62
Winnifred,F,31
Henrietta,F,400
Cleda,F,7
Rupert,M,19
Selma,F,212
Elenora,F,23
Gorden,M,6
Maurice,M,125
Lyle,F,8
Virginia,F,583
Romeo,M,7
Andy,M,44
Guy,M,261
Winfield,M,20
Nellie,F,1767
Ezra,M,44
Cameron,M,5
West,M,9
Enid,F,22
Estelle,F,326
Elberta,F,6
Doretta,F,5
Levy,M,15
Eola,F,9
Hayward,M,10
Wash,M,8
Burl,M,12
Clemon,M,7
Elza,M,15
Francisco,M,24
Leonie,F,21
Wheeler,M,5
Birt,M,7
Odie,F,11
Almira,F,12
Mearl,M,7
Lollie,F,13
Marietta,F,43
Joan,F,21
Dura,F,5
Santiago,M,6
Cyril,M,28
Julious,M,5
Prosper,M,5
Alvin,M,167
Hilda,F,470
Alla,F,6
Milford,M,17
Harve,M,8
Hermon,M,7
Glenn,M,142
Gustave,M,44
Enos,M,11
Valerie,F,17
Blake,M,7
Matilda,F,295
Laurie,F,5
Eulalie,F,7
Ida,M,9
Essie,F,311
Biddie,F,7
Gerald,M,76
Leila,F,152
Madison,M,12
Norris,M,13
Jerome,M,43
Pheobe,F,5
Elzie,F,6
Morgan,M,32
Claud,M,97
Creasie,F,5
Elvie,F,11
Oma,M,6
Joanna,F,44
Alda,F,31
Thornton,M,11
Lloyd,M,253
Avie,F,15
Faith,F,23
Bess,M,5
Karen,F,11
Adelaide,F,136
Brown,M,8
Egbert,M,9
Jean,M,19
Junius,M,28
Louis,F,8
Adelene,F,5
Minor,M,12
Abram,M,19
India,F,11
Pluma,F,10
Barton,M,6
Manley,M,6
Texanna,F,6
Rachel,F,317
Ruthie,F,15
Linton,M,8
Jason,M,24
Anson,M,9
Gustaf,M,6
Gayle,F,8
Dovie,F,104
Bonnie,M,9
Durward,M,7
Melanie,F,10
Virgil,F,10
Violetta,F,6
Lucy,M,6
Delta,F,12
Elza,F,7
Apolonia,F,7
Manuel,M,99
Adelina,F,13
Margot,F,5
Opha,F,7
Leeroy,M,5
Lyda,F,52
Albertine,F,16
Cecilia,F,144
Wilfred,M,44
Emma,F,2937
Mintie,F,14
Lyle,M,48
Melita,F,6
Barnett,M,5
Stella,F,1035
Einar,M,7
Arvilla,F,13
Delphia,F,27
Abelina,F,5
Narcissus,F,6
Charles,F,26
Humphrey,M,9
Larry,M,36
Clare,F,56
Martin,M,299
Ophelia,F,77
Bella,F,35
Lea,F,27
Theodora,F,20
Valeria,F,32
Elisa,F,12
Eula,F,327
Tinie,F,5
Emmett,M,126
Ben,M,326
Camilla,F,24
Isadore,F,5
Peder,M,5
Ellen,M,6
Cordia,F,26
Wilhelm,M,6
Herbert,M,585
Simon,M,87
Birdie,F,169
Alan,M,11
Girtie,F,9
Jeffery,M,5
Tommie,F,29
Senia,F,5
