name,gender,birth_count
Harmon,M,44
Marilyn,F,3607
Jenae,F,11
Darnetta,F,8
Rae,F,340
Marlynn,F,13
Ruby,F,1149
Dietra,F,26
Leila,F,190
Donnette,F,47
Columbus,M,31
Jolinda,F,16
Kathryn,M,18
Evelyn,F,2781
Rea,F,17
Frederich,M,8
Jeane,F,38
Inetta,F,9
Drake,M,65
Chondra,F,6
Jarvis,F,5
Lewayne,M,6
Garrison,M,16
Vernie,M,18
Orlanda,F,5
Georgene,F,40
Gregory,F,87
Monetta,F,13
Chan,M,7
Ignacio,M,139
Leo,F,9
Richie,M,163
Jodonna,F,7
Dette,F,6
Katryn,F,6
Marris,M,6
Charice,F,7
Thompson,M,12
Aldona,F,8
Kristin,M,14
Lalo,M,8
Ophelia,F,87
Byron,F,7
Mechell,F,8
Marieta,F,7
Dawnell,F,6
Shedrick,M,34
Wynn,F,14
Maurie,M,7
Perrin,F,5
Shelie,F,6
Walter,M,5284
Lavonna,F,39
Chandra,F,187
Vance,F,5
Terena,F,25
Josee,F,5
Skylar,M,8
Dorie,F,69
Candra,F,16
America,F,18
Vernica,F,7
Taras,M,12
Margie,F,1347
Karolee,F,14
Fred,M,2857
Morgan,F,14
Kae,F,19
Dorothey,F,8
Archer,M,12
Kellie,M,13
Luellen,F,15
Jules,M,52
Young,F,6
Francia,F,5
Valente,M,7
Glendene,F,5
Michale,F,10
Madie,F,6
Jodean,F,28
Fortunato,M,11
Yong,F,9
Shelvy,F,5
Rikki,F,17
Thressa,F,19
Lendy,F,5
Bron,M,9
Wendy,F,6978
Leopoldo,M,40
Christorpher,M,5
Thora,F,5
Loretha,F,37
Kammi,F,12
Trinda,F,6
Janna,F,303
Voncile,F,7
Bertram,M,63
Mikki,F,71
Claretha,F,19
Konstantinos,M,7
Willow,F,12
Romelda,F,5
Jojean,F,13
Alonso,M,29
Adaline,F,9
Dee,M,83
Tricia,F,308
Janene,F,93
Giselle,F,64
Pablo,M,276
Jenise,F,49
Gayla,F,370
Rosann,F,66
Sharrell,F,7
Tiwana,F,5
Moana,F,7
Natividad,F,8
Luann,F,564
Casper,M,8
Melea,F,10
Patric,M,22
Dvid,M,9
Ethelyn,F,16
Chon,M,7
Lecia,F,79
Theressa,F,42
Merlin,M,95
Jeaninne,F,6
Sherel,F,5
Wes,M,130
Webb,M,17
Leonardo,M,139
Mariangela,F,6
Glorie,F,6
Martin,M,5544
Cephas,M,10
Willie,F,470
Jeneen,F,14
Lorn,M,10
Tajuana,F,17
Perrie,F,6
Sheilia,F,17
Leonora,F,55
Annie,M,11
Maryland,F,7
Deane,M,30
Charlotte,M,10
Montague,M,6
Sidonia,F,8
Arlesia,F,8
Thersa,F,29
Lathan,M,7
Deanie,F,38
Darra,F,7
Shewanda,F,6
Marlies,F,6
Chere,F,20
Grover,M,158
Trude,F,6
Isla,F,5
Meshell,F,16
Garrette,M,7
Marquette,F,9
Salina,F,35
Jacki,F,139
Proctor,M,5
Danett,F,5
Gorge,M,27
Aidan,M,7
Lorraina,F,6
Sande,F,8
Ona,F,26
Shena,F,15
Delpha,F,10
Frank,F,42
Lucia,F,226
Reni,F,6
Kerrick,M,7
Jammie,M,25
Genine,F,19
Katherine,M,9
Matthew,M,7289
Ellie,F,66
Berneta,F,6
Roxane,F,231
Gretel,F,9
Bennett,M,214
Gwendolyne,F,5
Kendy,F,9
Lurene,F,5
Claudelle,F,8
Devie,F,7
Louvenia,F,24
Lazaro,M,25
Marybell,F,13
Tennie,F,10
Floyd,M,1338
Alvenia,F,6
Stacia,F,110
Julieta,F,19
Janel,F,120
Dani,M,5
Cherly,F,43
Talbert,M,12
Ritch,M,5
Leandra,F,21
Quenton,M,14
Montoya,F,5
Larosa,F,10
Rory,M,509
Gerold,M,37
Verla,F,23
Teretha,F,23
Otelia,F,6
Casey,F,79
Tim,M,5593
Budd,M,10
Crissie,F,6
Bernardino,M,18
Mena,F,5
Daaiel,M,5
Danny,F,38
Veron,M,13
Viki,F,55
Robin,M,1531
Stacy,M,416
Editha,F,6
Erich,M,150
Arlyn,M,24
Jelena,F,5
Johnathan,M,231
Isaias,M,24
Charrise,F,7
Jeanne,M,13
Terenia,F,5
Judianne,F,7
Jefferey,M,120
Erie,M,35
Alix,M,5
Gerre,F,5
Murphy,M,49
Tess,F,19
Sundra,F,18
Bucky,M,16
Garrie,M,5
Tawanda,F,48
Tarla,F,5
Melissia,F,21
Rodrigo,M,61
Chrystal,F,104
Janett,F,38
Pedro,F,6
Talbot,M,6
Robbert,M,8
Doshia,F,9
Erminia,F,13
Anthony,F,104
Alondra,F,5
Robina,F,15
Merlyn,F,10
Doe,F,5
Lenetta,F,12
Delene,F,32
Angeles,F,5
Horatio,M,7
Carmi,F,6
Chase,M,11
Domenic,M,91
Aldo,M,68
Stasia,F,24
Brynn,M,7
Lenny,M,176
Delyn,F,7
Blossom,F,9
Serene,F,10
Tirza,F,6
Pearline,F,36
Raven,F,13
Darro,M,5
Rubye,F,19
Gilford,M,22
Clent,M,6
Joslyn,F,29
Donna,M,71
Martita,F,5
Dorinne,F,5
Sonya,F,1742
Ladell,M,9
Kerilyn,F,6
Seleta,F,12
Desiderio,M,6
Paula,M,10
Mardelle,F,6
Carmelina,F,17
Mardy,F,7
Jude,F,18
Webster,M,34
Melesa,F,7
Brig,M,5
Willeen,F,5
Genita,F,8
Bridgitt,F,19
Curtis,F,33
Bertina,F,22
Regina,F,5000
Angeletta,F,7
Valaria,F,8
Rogelio,M,181
Karyn,F,415
Roxann,F,250
Mirta,F,29
Alvera,F,10
Velisa,F,8
Melvine,M,7
Elia,M,9
