name,gender,birth_count
Delmus,M,17
Melaine,F,10
Bee,M,6
Alpha,M,16
Marybeth,F,112
Olen,M,66
Manfred,M,9
Fredna,F,15
Yvonne,F,3043
Jaynee,F,7
Alejandra,F,28
Sharran,F,7
Cheryln,F,10
Gery,M,23
Hezzie,M,8
Nile,M,20
Beckie,F,41
Aurea,F,7
Tonja,F,16
Jackson,M,178
Josephina,F,12
Montgomery,M,18
Jacqui,F,8
Burnadette,F,5
Irven,M,8
Andrena,F,8
Jaye,F,34
Silvester,M,14
Gerome,M,21
Karole,F,20
Azzie,F,9
Juan,F,13
Lanna,F,26
Erma,M,6
Fuller,M,8
Macky,M,7
Janas,F,13
Sherman,M,595
Vinton,M,14
Alwin,M,7
Demetrios,M,5
Vann,M,20
Bernhard,M,17
Bobetta,F,6
Dodie,F,11
Abron,M,5
Andra,M,9
Rikki,F,25
Levon,M,52
Charlyne,F,29
Bianca,F,7
Thomasena,F,26
Lael,F,7
Toby,F,118
Adrin,M,5
Rochella,F,7
Marcheta,F,11
Arlis,M,19
Holley,F,13
Elijah,M,243
Veneta,F,8
Annetta,F,105
Michell,F,8
Niki,F,42
Merwyn,M,7
Ilah,F,9
Verne,F,11
Pietrina,F,5
Reed,M,172
Leetta,F,13
Kit,F,25
Deonne,F,5
Onesimo,M,10
Jerrine,F,8
Zenda,F,7
Marinell,F,7
Blayne,M,5
Lillie,F,1454
Trixie,F,7
Ovid,M,5
Daryle,M,36
Buckley,M,10
Jenny,M,8
Reinhardt,M,7
Ilva,F,6
Millicent,F,109
Donnie,F,138
Eual,M,5
Reddick,M,5
Kennis,M,9
Wendelin,F,8
Pernell,F,8
Bobbette,F,10
Lennie,M,55
Myra,F,1088
Calvert,M,20
Merrie,F,64
Milbert,M,5
Eustolia,F,6
Marinda,F,10
Kirtland,M,5
Garey,M,52
Lilburn,M,11
Dinia,F,5
Treasa,F,10
Georga,F,7
Arthor,M,9
Jonna,F,36
Renie,F,11
Malvern,M,5
Denyse,F,29
Rennie,F,10
Matilde,F,23
Jenney,F,5
Brodie,M,9
Allene,F,92
Ligia,F,6
Gwinda,F,5
Orvis,M,10
Sharron,F,623
Mattie,F,1089
Francois,M,11
Kelvin,M,33
Leila,F,156
Ellouise,F,13
Shepherd,M,6
Ava,F,197
Lorel,F,7
Dot,F,16
Ivan,M,466
Gladis,F,14
Marline,F,18
Geri,F,101
Lianne,F,25
Winona,F,94
Docia,F,8
Onita,F,14
Jeni,F,14
Ester,M,15
Marcine,F,16
Hall,M,12
Kathlene,F,78
Renate,F,6
Monica,M,5
Rosamary,F,7
Maryann,F,1631
Debra,F,1125
Johnie,F,30
Dannie,F,40
Donell,M,32
Jeneal,F,11
Marianna,F,118
Merrill,M,163
Deon,M,11
Lovella,F,16
Leanord,M,9
Laurice,F,18
Helmer,M,5
Char,F,11
Hazel,M,21
Knute,M,13
Eliseo,M,49
Daphene,F,5
Emogene,F,26
Filiberto,M,12
Everette,M,127
Ivanell,F,6
Martina,F,107
Encarnacion,M,13
Jonatha,F,5
Sharel,F,11
Orvil,M,20
Everardo,M,6
Dairl,M,6
Thresia,F,9
Wilhemenia,F,11
Juliene,F,7
Osker,M,7
Doloris,F,19
Adelene,F,8
Maryanna,F,24
Berthenia,F,6
Hovie,M,5
Sharma,F,6
Awanda,F,5
Jinx,F,14
Shannon,F,219
Rollo,M,11
Teela,F,7
Suzetta,F,7
Amalia,F,59
Tanny,M,5
Ubaldo,M,12
Aleen,F,16
Kyra,F,7
Amos,M,290
Carmell,F,5
Bennet,M,12
Gwendolyne,F,5
Lem,M,13
Littleton,M,5
Unknown,M,162
Elizebeth,F,35
Ottie,M,5
Bonnita,F,29
Dain,M,9
Gerlean,F,5
Elen,F,6
Vinny,M,9
Roselie,F,11
