name,gender,birth_count
Ahniyla,F,10
Devonna,F,20
Kalab,M,10
Joshton,M,5
Deighton,M,6
Mialynn,F,8
Ainsleigh,F,28
Anastacio,M,7
Yesly,F,14
Carrissa,F,12
Kailei,F,18
Erika,F,556
Rahkeem,M,8
Mykaila,F,15
Jackelynn,F,7
Lauren,M,14
Cire,M,14
Jamarco,M,5
Nilo,M,6
Nickole,F,26
Javiera,F,5
Lam,F,7
Camber,F,24
Emaleigh,F,55
Kallee,F,20
Sandi,F,11
Fahd,M,12
Sosie,F,8
Jamelle,M,12
Michaeljoseph,M,5
Nahal,F,5
Leoni,F,14
Azion,M,15
Tyannah,F,9
Brecker,M,8
Keefer,M,8
Azekiel,M,8
Loyalty,F,39
Kinsley,F,1749
Maury,M,11
Vaibhav,M,28
Cowen,M,16
Kobie,M,28
Lakota,M,48
Antonela,F,11
Philippos,M,5
Jaemarie,F,10
Yarelie,F,16
Noelani,F,116
Akanksha,F,5
Keishla,F,10
Danian,M,5
Saffron,F,33
Ahron,M,30
Mark,M,2197
Trinady,F,8
Legend,F,21
Veronika,F,100
Yohannes,M,14
Sophey,F,8
Madiha,F,11
Brently,F,5
Taurus,M,16
Gedalia,M,7
Reuel,M,18
Mattie,F,279
Makenah,F,16
Avyukt,M,13
Elliemae,F,15
Lyssa,F,22
Raysean,M,11
Terrionna,F,14
Westan,M,6
Asialynn,F,5
Ismahan,F,14
Adir,M,11
Jorley,F,13
Zebediah,M,13
Hiedi,F,7
Tyjay,M,6
Laundyn,F,6
Blaike,M,11
Caraline,F,39
Dakin,M,6
Olive,F,859
Arrion,M,7
Giahnna,F,5
Mayleen,F,65
Leander,M,57
Gemini,F,12
Solen,M,6
Kaleiah,F,14
Sereen,F,20
Pierson,F,6
Phylicia,F,11
Noelan,M,5
Jolyn,F,14
Demariah,F,6
Treyshaun,M,11
Azrael,F,13
Deslyn,F,7
Zade,M,69
Nikolaas,M,6
Chiara,F,111
Leili,F,5
Janay,F,74
Ankit,M,9
Kaya,M,18
Sabastion,M,12
Dyami,M,17
Paxon,M,37
Leonna,F,42
Owain,M,5
Ecker,M,13
Janella,F,20
Tori,M,5
Zakhari,M,15
Wanda,F,28
Aleya,F,85
Seraiah,F,14
Larsson,M,5
Zavia,F,5
Zamoria,F,6
Avante,M,22
Surrey,F,5
Jhostin,M,9
Neylin,F,7
Hindy,F,64
Yohaan,M,7
Kennidee,F,9
Terran,M,32
Calia,F,48
Shailey,F,13
Taniah,F,19
Antonia,F,222
Nadra,F,6
Micaela,F,243
Shivansh,M,16
Marygrace,F,42
Dayonna,F,15
Eila,F,62
Aerabella,F,21
Demetric,M,21
Nyree,F,29
Shiann,F,22
Vicktoria,F,12
Corrigan,F,5
Kassidie,F,8
Amiley,F,14
Irelyn,F,62
Tamyla,F,5
Otilia,F,5
Zeyah,F,6
Khyden,M,6
Bernadette,F,88
Marijose,F,14
Elenor,F,11
Bellina,F,10
Lavin,M,7
Maizey,F,27
Raena,F,25
Ayriana,F,14
Robin,F,175
Umar,M,75
Lorali,F,20
Kacper,M,62
Emika,F,8
Avigdor,M,15
Avant,M,28
Jorian,M,16
Delaney,F,1258
Annistin,F,6
Yessenia,F,82
Cody,M,2002
Kaleesi,F,30
Emrys,F,6
Jaeci,F,5
Dusan,M,5
Maleah,F,448
Kourtni,F,21
Ivann,M,10
Yuya,M,8
Niayla,F,7
Keevin,M,5
Eliette,F,16
Zaeden,M,35
Macallister,M,11
Aliza,F,302
Karris,F,12
Hayleen,F,9
Atira,F,5
Kerianna,F,11
Augusto,M,20
Heinrich,M,17
Jerimyah,M,17
Lezah,F,6
Kenzley,F,87
Yony,M,10
Carinna,F,6
Aelynn,F,6
Baqir,M,6
Adriah,F,6
Nimue,F,6
Evoleth,F,23
Hallee,F,50
Abdurahman,M,19
Bryana,F,119
Ayush,M,105
Paedyn,F,7
Glen,M,97
Rayelle,F,11
Benny,M,134
Milynn,F,7
Jospeh,M,9
Drayton,M,78
Andreas,M,151
Rosanna,F,59
Carrington,F,95
Jerrod,M,45
Alarie,F,8
Kinna,F,8
Arelie,F,12
Baltazar,M,34
Anjalika,F,5
Umaima,F,7
Tyana,F,50
Brucha,F,11
Jervon,M,13
Evalynne,F,15
Jenasis,F,20
Fani,F,5
Lauren,F,3654
Lanijah,F,8
Niley,F,5
Dalana,F,5
Semaje,M,5
Isra,F,63
Wafa,F,9
Atlantis,F,13
Jameelah,F,17
Zenaida,F,32
Burak,M,10
Ata,M,11
Sireen,F,16
Dong,M,5
Bellamarie,F,30
Davie,F,9
Afnan,F,19
Jaysin,M,17
Yukari,F,8
Suhaan,M,12
Rainee,F,13
Ryelin,M,5
Avari,F,37
Zailah,F,11
Elspeth,F,14
Ilynn,F,8
Kasha,F,6
Mujahid,M,10
Kataleah,F,17
Jayliah,F,19
Roda,F,7
Riel,F,7
Aizah,F,23
Alieah,F,13
Austynn,F,18
Kellsey,F,7
Ashlan,F,21
Varish,M,7
Jayanth,M,5
Riddhi,F,19
Calea,F,10
Breindel,F,6
Braydyn,M,40
Tyke,M,5
Archan,M,5
Issiac,M,7
Anselm,M,7
Keyonn,M,6
Ramir,M,35
Serynity,F,5
Dearius,M,10
Kyrie,M,243
Shamel,M,12
Minerva,F,39
Jaycelynn,F,9
Greysi,F,5
Breeanna,F,26
Sol,F,80
Alexis,M,1559
Lindi,F,6
Shaylin,F,46
Praharsh,M,5
Teleah,F,10
Izzah,F,12
Camrin,M,50
Jazara,F,22
Coraline,F,325
Massimiliano,M,8
Ryelle,F,17
Stephania,F,42
Dajohn,M,11
Gerardo,M,815
Xariyah,F,5
Mahmoud,M,73
Lexington,F,48
Jaeanna,F,5
Kahmiya,F,7
Theia,F,14
Christophe,M,7
Kharma,F,15
Ensley,F,54
Daquan,M,75
Alon,M,19
Khloemarie,F,6
Talissa,F,7
Kyrra,F,7
Analie,F,27
Ryu,M,129
Claramae,F,5
Elena,F,2269
Kaci,F,127
Keevon,M,11
Keymonte,M,5
Airen,M,14
Sufyan,M,22
Clark,M,471
Tanya,F,203
Yordin,M,7
Quaron,M,5
Jarod,M,51
Malisa,F,6
Darleny,F,7
Kemp,M,8
Zakee,M,10
Arienne,F,10
Kaena,M,6
Kariel,M,5
Idy,F,20
Laelyn,F,7
Rebekah,F,712
Rowdy,M,108
Shaylynn,F,72
Kalliyan,F,5
Jaselle,F,22
Zayia,F,5
Yaraliz,F,6
Logann,M,6
Terion,M,5
Mekayla,F,33
Malika,F,81
Demii,F,5
Khloe,M,5
Yamaris,F,8
Hasika,F,5
Olawale,M,7
Emillia,F,9
Laikyn,F,68
Lilana,F,6
Travarius,M,5
Shirah,F,7
Emori,F,27
Tyeler,M,8
Braxson,M,10
Soma,M,7
Dominiq,M,16
Edgardo,M,36
Ever,M,127
Crislynn,F,8
Amaris,F,229
Shaurya,M,58
Micahi,M,5
Mckynlee,F,40
Jaelee,F,20
Rubye,F,7
Eulalie,F,6
Eris,F,59
Annalia,F,38
Avella,F,6
Jaleeyah,F,17
Solenne,F,7
Destinie,F,25
Niccolo,M,40
Recardo,M,7
Darcey,F,15
Tycen,M,36
Lennie,M,7
Jedrick,M,5
Adden,M,6
Aahaan,M,6
Jazmynn,F,27
Wasim,M,10
Jewelia,F,15
Lizmary,F,11
Cyrine,F,6
Briley,M,69
Leigha,F,229
Kaydie,F,10
Ameria,F,36
Xylon,M,11
Alius,M,6
Ece,F,6
Mayreli,F,9
Izak,M,55
Kennedie,F,50
Eniya,F,17
Charolette,F,26
Amin,M,88
Kenney,M,12
Presley,M,133
Susy,F,11
Ronni,F,24
Khloeann,F,6
Amiliano,M,8
Scotland,F,10
Passion,F,69
Shivanshi,F,5
Jorja,F,89
Raedyn,M,9
Sukhman,M,5
Tyrease,M,8
Guadalupe,M,115
Allyzon,F,11
Marley,M,189
Kambry,F,27
Yiselle,F,7
Montana,F,87
Jarelle,M,5
Kaylynn,F,455
Laasia,F,5
Aleese,F,15
Celie,F,5
Tynli,F,6
Shikha,F,9
Evellyn,F,10
Elvis,M,184
Zaydah,F,10
Danella,F,17
Arcelia,F,11
Dalayna,F,15
Damari,M,241
Kateryn,F,5
Conor,M,446
Islee,F,6
Averii,F,6
Breelynn,F,34
Rikki,M,6
Reeves,M,21
Coulson,M,12
Anai,F,39
Arlie,M,9
Manda,F,8
Alaiyah,F,64
Kionna,F,15
Acey,M,8
Kayden,F,497
Melena,F,22
Amiylah,F,5
Kimani,F,86
Adonay,M,22
Gor,M,6
Rhyann,F,30
Jhovanny,M,9
Artem,M,42
Habib,M,20
Joelys,F,6
Tochi,F,8
Calice,F,5
Shoshana,F,97
Sohanny,F,8
Ailis,F,8
Agnieszka,F,5
Ryuu,M,11
Damyia,F,11
Emillie,F,14
Kimiah,F,6
Archit,M,12
Brendalynn,F,7
Silverio,M,15
Armen,M,24
Augustino,M,8
Lanisha,F,5
Anihya,F,6
Kaidance,F,22
Rossi,F,11
Kohner,M,12
Luisangel,M,38
Hagen,M,126
Harjot,M,5
Emmeline,F,229
Lille,F,5
Haileen,F,5
Amun,M,5
Kaylub,M,12
Dione,F,8
Erioluwa,M,5
Dilan,M,186
Janine,F,58
Zein,M,13
Susan,F,321
Memorie,F,10
Cainan,M,32
Bethanie,F,26
Hayla,F,19
Ailish,F,21
Constantin,M,7
Malaun,F,6
Kaeo,M,11
Kemran,M,5
Iyon,M,5
Brightyn,F,13
Salima,F,12
Takiah,F,6
Kalyce,F,5
Jema,F,19
Emersen,F,56
Jernie,F,5
Dixee,F,5
Dyon,M,10
Jathniel,M,11
Cori,F,81
Lucy,F,3803
Zamarion,M,70
Calogero,M,13
Apolo,M,8
Khaleb,M,47
Zachery,M,197
Teodor,M,12
Karinna,F,15
Kennis,M,7
Illyria,F,7
Kenedy,F,17
Matviy,M,6
Jasaiah,M,9
Kaidyn,F,93
Syeda,F,50
Taylon,M,50
Bastian,M,63
Fransisco,M,22
Eisa,M,19
Abeera,F,9
Elilah,F,7
Larenzo,M,22
Willian,M,23
Hara,F,7
Nereida,F,16
Giabella,F,21
Keiona,F,12
Sole,F,15
Samyuktha,F,11
Aidaliz,F,6
Amsi,F,5
Dani,M,19
Jabril,M,36
Caralyn,F,21
Sadee,F,21
Dalicia,F,5
Jezabella,F,8
Nyveah,F,8
Arieonna,F,19
Shayde,F,5
Ree,F,5
Mora,F,9
Hans,M,91
Mamadou,M,66
Mustaf,M,9
Mckay,M,57
Declin,M,6
Megan,F,1556
Acelynn,F,58
Hazel,F,1783
Hannah,M,5
Amorie,M,5
Haoyu,M,7
Quinley,F,27
Keishawn,M,20
Laionna,F,7
Aleysha,F,18
Lawryn,F,6
Leelen,M,6
Laurelle,F,5
Hady,F,5
Oluwatamilore,F,9
