name,gender,birth_count
Austin,F,9
Allah,M,10
Tresa,F,60
Nayda,F,7
Mischelle,F,7
Yaphet,M,13
Lorelei,F,71
Garland,F,6
Resa,F,10
Carmalita,F,18
Julio,F,6
Dianah,F,7
Stormi,F,19
Benard,M,6
Joyel,F,23
Miriam,F,618
Dawanna,F,14
Rebecca,M,53
Mac,M,90
Anneke,F,15
Norris,M,76
Torya,F,8
Anise,F,6
Jaymie,F,91
Clancy,F,10
Almira,F,8
Adolpho,M,5
Shere,F,9
Graham,M,249
Teresa,M,24
Erick,M,712
Johnney,M,12
Cassidy,F,62
Fernado,M,7
Glenna,F,86
Shareefah,F,8
Holley,F,79
Deeanne,F,6
Timmie,M,36
Ansel,M,18
Dontez,M,8
Mery,F,6
Tyrance,M,8
Mindi,F,199
Ottis,M,18
Rubi,F,32
Krissy,F,29
Noah,M,545
Mieke,F,10
Steven,F,92
Trena,F,116
Latrisa,F,11
Lanissa,F,10
Marquesa,F,5
Tywanda,F,39
Sequana,F,5
Lachelle,F,46
Yaffa,F,6
Lavone,F,11
Randie,F,15
Shalice,F,6
Cristoval,M,6
Keion,M,14
Levert,M,5
Linley,F,5
Criag,M,11
Patty,F,193
Willie,F,83
Sallee,F,5
Ilya,M,6
Esau,M,14
Carson,M,140
Evagelia,F,6
Cammie,F,54
Terran,M,17
Trinna,F,5
Lourdes,F,216
Manuel,F,28
Tema,F,7
Monti,M,6
Detria,F,18
Dulce,F,43
Maverick,M,9
Natacha,F,58
Candy,M,9
Breana,F,20
Jaya,F,12
Everett,M,319
Trevell,M,7
Newton,M,25
Corri,F,30
Heidie,F,14
Donald,M,6797
Laraine,F,13
Torie,M,16
Cherylin,F,5
Ashraf,M,14
Takesha,F,70
Gabiel,M,6
Kesha,F,313
Pattie,F,23
Adeana,F,7
Blanca,F,479
Lex,M,14
Richmond,M,37
Lathaniel,M,5
La,M,7
Sammie,M,83
Demetrias,M,6
Stefano,M,20
Katee,F,5
Yadhira,F,7
Jacquelin,F,40
Janene,F,54
Schawn,M,9
Somer,F,48
Dexter,F,5
Neel,M,13
Winfield,M,14
Bernadette,F,537
Chandler,M,66
Dametria,F,12
Alsha,F,8
Sekina,F,5
Rika,F,13
Danelle,F,237
Darious,M,8
Christohper,M,8
Vandana,F,6
Alexis,F,692
Voni,F,5
Arin,M,22
Julisa,F,27
Karinna,F,6
Jamela,F,16
Sal,M,29
Leticia,M,5
Quentin,F,8
Phylis,F,6
Deonna,F,44
Duwayne,M,52
Jameison,M,5
Nicolas,M,308
Caprina,F,8
Hatem,M,7
Rhena,F,5
Ericka,F,574
Mavel,F,5
Jeneen,F,43
Attilio,M,5
Shavonna,F,14
Carlissa,F,7
Anglie,F,5
Brad,M,2439
Quintus,M,8
Geraldo,M,53
Wednesday,F,12
Val,M,16
Dupree,M,15
Deby,F,5
Desean,M,21
Acacia,F,26
Tamitha,F,16
Kanetra,F,6
Quanta,F,5
Shedric,M,8
Tiffanni,F,6
Tahara,F,13
Dyan,F,51
Traci,F,1421
Manoj,M,8
Sativa,F,17
Jasmine,F,525
Shawan,F,17
Cheyne,M,5
Robey,M,5
Christinia,F,48
Joshus,M,5
Tarus,M,40
Markiesha,F,6
Sherell,F,35
Joyal,F,7
Alpha,F,14
Hazel,F,115
Georgette,F,132
Marykay,F,15
Young,M,26
Waynette,F,10
Leighanne,F,16
Dashia,F,6
Keiva,F,7
Nia,F,93
Jenni,F,131
Bobbie,M,93
Jeri,F,265
Domanic,M,6
Jaimee,F,185
Mikki,F,63
Narisa,F,5
Bren,M,7
Yeshaya,M,6
Rendell,M,11
Donel,M,10
Parul,F,9
Kanika,F,73
Shakeia,F,8
Emilo,M,6
Deshannon,F,11
Helaine,F,6
Lonell,M,14
Melisssa,F,5
Comaneci,F,9
Karlos,M,38
Carolina,F,247
Maree,F,11
Caronda,F,5
Swanzetta,F,17
Tyrone,F,13
Taryn,M,8
Dvora,F,8
Yvonne,F,1290
Lynard,M,6
Jacy,M,13
Giulio,M,6
Ulrick,M,5
Zenia,F,21
Norah,F,30
Tracey,M,152
Ranard,M,6
Harmony,F,234
Quianna,F,8
Eilleen,F,7
Jarrad,M,51
Abrahm,M,6
Dawn,F,7049
Donavan,M,67
Debra,F,2070
Nolberto,M,13
Nekole,F,6
Fitzgerald,M,11
Dustina,F,6
Felechia,F,7
Jocelyne,F,5
Keiko,F,10
Melissia,F,70
Argelia,F,11
Georgetta,F,20
Eureka,F,36
Jerrilyn,F,9
Story,F,5
Marvina,F,13
Gerard,F,7
Analilia,F,10
Rome,M,12
Latham,M,6
Josefina,F,128
Mandel,M,18
Gwyneth,F,8
Kelsy,F,9
Ondria,F,6
Novella,F,12
Londell,M,17
Ana,M,10
Kaisha,F,19
Keli,F,130
Marlynn,F,7
Charnise,F,5
Milika,F,5
Charly,M,7
Belinda,F,1048
Shamika,F,174
Teneca,F,5
Jonathon,M,776
Nikea,F,21
Macie,F,23
Quin,M,8
Ji,M,5
Arty,M,7
Luana,F,30
Tanga,F,12
Atara,F,7
Ariela,F,5
Gualberto,M,15
Dwain,M,50
Jammes,M,5
Vincente,M,45
Katharine,F,367
Carroll,M,85
Bertram,M,25
Bari,F,21
Anisah,F,6
Ronique,F,11
Amalio,M,5
Dev,M,8
Koren,F,49
Bunnie,F,10
Demont,M,24
Ely,M,29
Criss,M,5
Keri,M,7
Lataya,F,24
Charmine,F,16
Isabell,F,13
Kenneth,F,75
Shanise,F,16
Ananda,M,8
Lorretta,F,14
Kristianna,F,6
Jayme,F,480
Yolonda,F,108
Lalisha,F,5
Mahasin,F,6
Jonathan,M,11317
Alba,F,36
Stepanie,F,14
Mia,F,355
Ismeal,M,5
Adonica,F,8
Kenyette,F,8
Lajuana,F,25
Dirk,M,123
Shonya,F,8
Magali,F,19
Ramont,M,8
Shanica,F,12
Bartley,M,22
Sunnye,F,7
Cletus,M,29
Mohammed,M,55
Deda,F,5
Keeli,F,8
Lorrayne,F,5
Chantil,F,11
Auburn,M,5
Georgene,F,6
Melton,M,22
Doretha,F,36
Konya,F,6
Christphor,M,11
Addison,M,29
Larrissa,F,7
Leman,M,5
Branda,F,26
Iain,M,17
Chasta,F,26
Darby,M,55
Prem,M,5
Jacquline,F,71
Eran,M,19
Kemesha,F,10
Sheri,F,1094
Abdual,M,7
Natalie,F,3504
Jarrell,M,24
Sergei,M,5
Jenel,F,17
Knute,M,5
Xaviera,F,17
Jelena,F,10
Laure,F,14
Minna,F,22
Sultan,M,28
Aliya,F,21
Miguelina,F,6
Pervis,M,13
Jestin,M,10
Nazario,M,8
Kenric,M,61
Juventino,M,19
Cade,M,37
Watson,M,7
Tyrone,M,1731
Safia,F,5
Manuelita,F,6
Ronya,F,7
Corley,F,6
Moneka,F,8
Enrrique,M,8
Linell,M,6
Olivier,M,10
Lyric,F,12
Molly,F,1731
Otis,F,5
Kalista,F,6
Lezlie,F,34
Thorin,M,7
Ennifer,F,8
Shania,F,14
Cayetano,M,7
Laranda,F,5
Cheyanne,F,26
Keoni,M,15
Abelina,F,9
Lyn,F,51
Bryan,M,7294
Quintrell,M,5
Nikia,M,35
Soraida,F,11
Arpil,F,8
Daneille,F,11
Vaishali,F,7
Ante,M,7
Jabari,M,82
Dorlisa,F,8
Lesle,F,6
Mardy,M,9
Orrin,M,20
Tirso,M,8
Wayman,M,25
Lela,F,93
Shiquita,F,15
Catarina,F,15
Codie,F,11
Shaniqua,F,48
Dama,F,5
Miriah,F,17
Shauntell,F,11
Ivey,F,15
Falena,F,5
German,M,77
Racheal,F,208
Norberta,F,5
Miracle,F,19
Yashika,F,15
Shari,F,486
Noriko,F,5
Suprena,F,7
Lecia,F,10
Tekila,F,7
Yaron,M,6
Talib,M,13
Amand,F,6
Liliana,F,209
Shanikka,F,5
Regina,F,2273
Mikayla,F,6
Dayanara,F,17
Debroah,F,8
Frenchie,F,5
Augusta,F,39
Dalon,M,10
Adon,M,6
Daphna,F,5
Wil,M,5
Taletha,F,7
Torey,M,94
Stephaine,F,119
Bradford,F,5
Roshun,M,5
Shawnia,F,8
Ashton,M,27
Liisa,F,12
Chakakhan,F,16
Haig,M,5
Andrienne,F,8
Chenika,F,5
Lanel,M,5
Tobius,M,5
Tamaro,F,5
Quoc,M,16
Azeneth,F,5
Chalanda,F,6
Meira,F,8
Bonnie,F,1205
Shaman,M,5
Stasha,F,11
Alice,M,5
Jefrey,M,11
Carrye,F,6
Corella,F,6
Reubin,M,8
Hughie,M,7
Decory,M,5
Kathryn,M,12
Licia,F,10
Harry,F,10
Rashaad,M,24
Charrise,F,6
Jomar,M,6
Hettie,F,5
Sheyla,F,5
Randee,F,35
Sholonda,F,13
Keirsten,F,12
Sharlie,F,11
Rafi,M,10
Whitney,M,66
Keilan,M,5
Estrella,F,32
Tomikia,F,10
Kristian,M,257
Jermone,M,6
Chris,F,188
Nicklaus,M,19
Elysa,F,11
Benito,M,174
Charline,F,34
Penni,F,22
Farhan,M,10
Kyler,M,18
Zackary,M,77
Aderonke,F,5
Shelanda,F,11
Jamile,M,10
Tangela,F,116
Zakiya,F,43
Dustyn,F,7
Jessaca,F,8
Bethaney,F,15
Stephanne,F,6
Raelyn,F,15
Tynell,M,7
Michel,M,118
Buster,M,27
Yamilet,F,8
Toria,F,61
