name,gender,birth_count
Olin,F,5
Sudie,F,77
Jobe,M,9
Benny,M,400
Eaton,M,6
Vernor,M,6
Zan,M,5
Larene,F,19
Robertine,F,8
Lunette,F,7
Anibal,M,6
Bartholomew,M,39
Ellamay,F,5
Vanita,F,22
Dilbert,M,5
Meliton,M,10
Oswell,M,7
Rayfield,M,27
Walden,M,25
Leanna,F,52
Orlene,F,7
Winfrey,M,7
Clarkie,F,6
Zana,F,18
Abby,M,5
Russell,M,3791
Othella,F,21
Florio,M,5
Lida,F,79
Octavie,F,8
Orvilla,F,9
Justice,M,7
Adel,F,20
Loramae,F,5
Druscilla,F,9
Irby,M,37
Georg,M,5
Norman,F,55
Ebenezer,M,5
Dozier,M,11
Wyoma,F,13
Ava,F,163
Zenon,M,12
Nillie,F,7
Janyce,F,8
Gordan,M,19
Bacilio,M,6
Yoshiharu,M,6
Delphin,M,9
Elmyra,F,11
Aretha,F,39
Mackie,F,11
Marleen,F,6
Kennth,M,8
Valaria,F,5
Napolean,M,7
Courtney,F,17
Rulon,M,20
Fate,M,19
Elois,F,59
Dessie,M,7
Johannah,F,8
Parley,M,11
Angela,M,5
Nevin,M,54
Floyd,M,3621
Collier,M,7
Lyman,M,185
Dortha,F,263
Shirlee,F,181
Culver,M,6
Stanly,M,12
Camillo,M,15
Jetta,F,34
Elma,F,449
Edmon,M,24
Claudina,F,11
Darnell,M,23
Evel,M,5
Emmanuel,M,30
Lajoy,F,5
Mathilda,F,87
Christine,F,2214
Orlin,M,39
Earlyne,F,9
Fletcher,M,147
Vashti,F,15
Lucrecia,F,5
Garnett,M,72
France,M,7
Immogene,F,5
Lomie,F,5
Albirta,F,8
Pink,M,26
Ernest,M,5444
Juanda,F,8
Ferrell,M,28
Odus,M,16
Hideko,F,23
Birtha,F,67
Jerrell,M,19
Quenton,M,6
Jerold,M,44
Jewel,M,149
Thea,F,21
Andrea,M,5
Ulric,M,10
Kennedy,M,8
Hartford,M,8
Aurelius,M,5
Enedina,F,42
Harriet,M,6
Geneva,F,2327
Ulysee,M,6
Carlo,M,138
Vernice,M,18
Jarvis,M,39
Nioma,F,9
Frederick,F,20
Samantha,F,9
Ryland,M,20
Ines,F,80
Rosemond,F,23
Rodgers,M,8
Orrie,F,7
Maryalice,F,33
Adrin,M,6
Robbie,M,34
Trudie,F,33
Marianna,F,116
Joey,F,6
Theretha,F,5
David,M,9034
Pius,M,11
Adison,M,7
Michelle,F,11
Eugene,M,9014
Perrie,F,5
Lilianne,F,6
Juline,F,6
Dionicia,F,5
Edythe,F,310
Delbert,M,915
Russie,F,6
Lamon,M,15
Juna,F,9
Tamaye,F,5
Katherin,F,15
Red,M,8
Nino,M,25
Delford,M,12
Lalo,M,12
Conception,F,16
Vearl,M,20
Clyde,M,2875
Mamye,F,12
Theta,F,9
Dorethy,F,12
Mathew,M,167
Perry,M,564
Arlene,F,2521
Rumaldo,M,8
Wymon,M,5
Melton,M,72
Gideon,M,18
Wille,M,8
Leonell,M,5
Jeroline,F,8
Floriene,F,11
Uriel,M,14
Lucindia,F,7
Arliss,M,9
Kathaleen,F,39
Hyacinth,F,15
Madeliene,F,7
Delsa,F,6
Barrett,M,15
Sadao,M,22
Verner,M,43
Marciana,F,10
Dennison,M,11
Georgianna,F,131
Clarinda,F,9
Chiyo,F,5
Consetta,F,5
Christobal,M,5
Glorya,F,13
Julieta,F,16
Valois,F,5
Tilton,M,12
Liddy,F,6
Marcile,F,17
Evola,F,5
Kevin,M,47
Bobie,F,6
Masako,F,31
Lowell,F,16
Pola,F,25
Elverna,F,10
Florinda,F,35
Chet,M,9
Rebbecca,F,10
Samual,M,31
Arnita,F,14
Jeremiah,M,115
Theophilus,M,13
Clovis,F,19
Carolyne,F,23
Francis,M,5784
Lubell,F,5
Joddie,M,6
Glenwood,M,40
Vergie,M,5
Callis,M,5
Elouise,F,259
Weldon,M,311
Willford,M,6
Daris,F,14
Beaulah,F,54
Orion,M,22
Mar,F,6
Jodie,F,13
Nealie,F,11
Leman,M,9
Curt,M,19
Princella,F,5
Kyle,M,85
Clotee,F,15
Belvin,M,10
Laurance,M,31
Maude,F,387
Kemper,M,8
Lindel,M,10
Ethelyne,F,12
Burdett,M,5
Zelta,F,9
La,F,7
Roddie,M,5
Ouita,F,5
Larita,F,6
Tomasina,F,6
Talley,M,5
Rowan,M,8
Alben,M,5
Ernie,M,110
Eve,F,77
Mackie,M,15
Margreat,F,14
Emmeline,F,6
Jesse,F,53
Cordia,F,28
Chauncey,M,69
Janice,F,1468
Hilary,M,45
Ulysses,M,173
Virgil,M,1577
Ivon,F,7
Trinidad,F,77
Harrey,M,8
Ila,F,487
Charis,F,10
Rankin,M,7
Vaughn,F,7
Georgeann,F,8
Milford,M,212
Wilburn,M,316
Jennie,F,2012
Dessa,F,11
Garvey,M,6
Gerhard,M,53
Bina,F,12
Jeanell,F,9
Audre,F,22
Naomi,F,1760
Idus,M,6
Curlee,M,7
Ether,F,28
Marilea,F,6
Limmie,M,7
Rochester,M,9
Clelia,F,15
Adalene,F,11
Ward,M,220
Micheline,F,10
Creta,F,13
Morio,M,5
Rayola,F,6
Aubrey,M,496
Hanako,F,10
Robt,M,26
Ollin,M,9
Lorena,F,266
Glendola,F,10
Dustin,M,6
Burchard,M,5
Yetive,F,5
Ferd,M,13
Elene,F,24
Lillian,F,7657
Jannett,F,5
Lockie,F,13
Bufford,M,11
Gleneva,F,9
Kern,M,6
Beryle,F,16
Sarita,F,6
Girdie,F,7
Judge,M,64
Lavila,F,6
Fernande,F,25
Orbie,M,18
Glenn,F,27
Mart,M,20
Julian,F,24
Ford,M,71
Blondie,F,6
Sherwood,M,109
Hank,M,11
Elveta,F,8
Quessie,F,5
Katheryn,F,129
Melvyn,M,43
Aubery,M,7
Lovell,F,20
Elsye,F,5
Rhoda,F,546
Ama,F,7
Rose,M,46
Conway,M,36
Marjie,F,18
Willye,F,10
Vertie,F,34
Ova,M,19
Annmarie,F,16
Vema,F,6
Chong,M,5
Evaleen,F,8
Julian,M,703
Ersilia,F,6
Learline,F,8
Johne,M,6
Clark,M,264
Orley,M,11
Bethany,F,9
Dail,M,6
Lucienne,F,22
Adger,M,7
Gaither,M,17
Sanjuana,F,12
Sybel,F,10
Nan,F,129
Leno,M,15
Burdella,F,5
Idalene,F,7
Aleta,F,29
Alvin,M,2695
Laurabelle,F,19
Veikko,M,5
Cloyed,M,6
Josefine,F,9
Enriqueta,F,40
Elisabeth,F,182
Cary,M,42
Duran,M,6
Jimmie,M,1610
Henning,M,10
Bethel,F,87
Libby,F,69
Estoria,F,6
Warn,M,5
Aristeo,M,8
Cornelius,F,14
Maximino,M,14
Pascual,M,26
Arthurine,F,7
Blythe,F,6
Devota,F,5
Titus,M,21
Gusta,F,12
Townsend,M,7
Arsenia,F,5
Author,M,49
Theodora,M,5
King,M,113
Evander,M,6
Doyle,F,7
Treba,F,7
Dolphus,M,29
Cozette,F,8
Alois,M,53
Armer,F,5
Russel,M,329
Dilys,F,5
Hayne,M,5
Andrews,M,5
Ica,F,9
Gene,M,2087
Phylis,F,49
Everitt,M,6
Joeseph,M,25
Lovina,F,16
Emer,F,6
Shorty,M,6
Ferdinando,M,6
Laurena,F,5
Magnus,M,12
Ivan,M,765
Quincy,F,12
Baby,M,11
Everette,M,187
Gwynne,M,8
Elwillie,F,10
Wayne,F,17
Harvard,M,15
Addie,M,21
Jessy,M,11
Rembert,M,5
Wayland,M,53
Mellie,F,36
Jimmie,F,517
Joeann,F,17
Carrol,F,38
Agness,F,33
