name,gender,birth_count
Karmen,F,28
Granville,M,49
Daniell,M,6
Rena,M,6
Patrick,M,10237
Thurston,M,48
Lestine,F,5
Subrena,F,5
Viola,F,452
Danice,F,12
Jenae,F,7
Rosy,F,12
Markita,F,7
Angel,F,189
Kathyrn,F,82
Janet,M,32
Hellena,F,6
Missy,F,126
Genola,F,5
Gerianne,F,31
Dorothea,F,296
Alethea,F,45
Jobie,M,5
Artis,M,88
Klaus,M,10
Sheree,F,562
Valeta,F,9
Koreen,F,19
Karan,F,137
Bervin,M,7
Liliane,F,5
Willette,F,54
Greggory,M,98
Bing,M,9
Milca,F,5
Lorenz,M,10
Lorisa,F,8
Adolpho,M,5
Allyn,M,40
Jory,F,8
Charron,F,6
Silvio,M,17
Randie,M,22
Reida,F,9
Mozella,F,13
Lis,F,7
Cherese,F,5
Jenaro,M,8
Verta,F,8
Naoma,F,10
Juliana,F,153
Sussie,F,7
Denae,F,12
Noralyn,F,5
Lyda,F,12
Aracelia,F,8
Tab,M,82
Nickey,M,48
Godiva,F,5
Seferino,M,11
Drew,F,7
Rudolfo,M,32
Kathline,F,6
Marletta,F,9
Sandria,F,10
Jeanne,F,3609
Celena,F,6
Delee,F,6
Jori,F,10
Wilbert,M,423
Webb,M,22
Ann,F,8848
Adrianna,F,12
Bretton,M,11
Janice,M,28
Madeline,F,587
Delane,M,15
Garner,M,12
Andy,F,18
Aracely,F,9
Patricio,M,28
Allison,M,46
Candie,F,65
Sheena,F,121
Landis,M,11
Anton,M,127
Johni,F,9
Deatrice,F,13
Dorn,M,5
Gerrilyn,F,6
Gailyn,F,6
Earle,M,94
Kort,M,9
Mcdonald,M,14
Chenise,F,6
Marlow,M,19
Hayden,M,30
Holly,M,19
Dallis,M,7
Mattie,F,495
Judy,M,18
Derrill,M,15
Brentley,M,7
Evetta,F,9
Antoine,M,105
Jeanise,F,8
Chana,F,20
Jennett,F,8
Chaya,F,26
Jimmie,M,1316
Roni,M,7
Janilyn,F,5
Zita,F,29
Sharna,F,11
Brock,M,49
Vallarie,F,5
Jeni,F,37
Cynthia,F,30999
Precious,F,20
Dail,F,7
Verlene,F,30
Lorayne,F,8
Cerena,F,5
Florian,M,18
Augustine,M,94
Alida,F,49
Merryl,F,7
Vandy,M,8
Gaetano,M,30
Olimpia,F,5
Nino,M,18
Dwight,F,13
Micky,F,20
Julia,M,11
Midori,F,7
Glendora,F,43
Cruz,M,96
Doretta,F,75
Lars,M,74
Dawnell,F,6
Sylvie,F,20
Victorine,F,8
Griff,M,5
Hoyle,M,6
Enda,F,5
Bernhard,M,17
Derris,M,11
Marieanne,F,9
Darren,F,7
Maude,F,42
Barrie,F,18
Lavora,F,7
Devonne,F,11
Elie,M,11
Lucky,M,33
Tasha,F,16
Marcela,F,27
Kirby,M,342
Kevin,M,24647
Tewana,F,5
Marivel,F,7
Minna,F,8
Steward,M,17
Woodford,M,10
Etna,F,5
Darald,M,5
Roberto,M,926
Melonia,F,5
Arlynn,M,5
Suann,F,29
Robina,F,9
Vee,F,5
Helmuth,M,6
Diann,F,385
Eliezer,M,19
Robley,M,8
Benny,M,875
Priscillia,F,9
Noah,M,137
Charma,F,11
Sharilee,F,5
Remonia,F,9
Dwanna,F,9
Tip,M,5
Herbert,F,7
Bryna,F,6
Jaimie,F,28
Daneil,M,18
Lezlee,F,13
Ralphie,M,8
Artina,F,5
Larna,F,10
Celisa,F,8
Cinda,F,173
Ronn,M,24
Godfrey,M,42
Eliberto,M,7
Mica,F,10
Ondrea,F,7
Valdez,M,5
Warden,M,6
Chon,M,6
Lizzy,F,9
Sylvan,M,14
Drinda,F,5
Leonard,M,4011
Fern,F,177
Jacolyn,F,9
Rey,M,41
Elene,F,9
Carrell,F,7
Marylouise,F,25
Sandee,F,52
Joella,F,39
Arlyne,F,7
Joellyn,F,22
Rumaldo,M,8
Marci,F,219
Richad,M,7
Jade,M,5
Ivo,M,6
Gizelle,F,8
Jeri,F,854
Ammon,M,8
Dewaine,M,11
Inge,F,16
Kennis,M,12
Sharlyn,F,25
Kirstin,F,12
Kimetha,F,16
Lenord,M,20
Dalia,F,83
Royce,F,33
Orlin,M,8
Zeke,M,14
Lalita,F,10
Iven,M,9
Lea,F,446
Roberts,M,8
Leandre,M,5
Holden,M,9
Michiko,F,10
Nicklos,M,5
Bronwen,F,9
Liston,M,9
Lorelei,F,114
Erskin,M,8
Veronica,F,2167
Claretta,F,9
Wess,M,5
Ruthy,F,29
Fredda,F,15
Alaine,F,19
Lynise,F,5
Able,M,7
Quinn,M,45
Forester,M,5
Lenton,M,8
Marvine,F,5
Pamela,F,25262
Delona,F,6
Dellie,F,6
Ulana,F,7
Norma,F,2738
Irwin,M,81
Vennie,F,7
Donnalee,F,18
Lavelle,M,18
Dennis,M,16407
Delray,M,13
Dorina,F,15
Beverlee,F,35
Hiedi,F,7
Maira,F,18
Otto,M,147
Garrison,M,11
Ripley,M,8
Sherilyn,F,100
Charrise,F,6
Tobey,F,9
Burnett,F,5
Chrles,M,10
Theona,F,5
Taryn,F,76
Fransisco,M,21
Jules,M,68
Desta,F,6
Belton,M,14
Irie,M,5
Johnathan,M,106
Gerald,F,32
Arlis,F,12
Maryfrances,F,10
Stanton,M,85
Marice,M,6
Kathye,F,20
Rayvon,M,8
Oakley,M,9
Burnell,F,5
Rhonda,F,8350
Rubina,F,5
Clarnce,M,5
Darryl,F,23
Gilda,F,144
Thelma,M,6
Loran,F,9
Glenn,M,5450
Juanitta,F,8
Devona,F,26
Sherleen,F,5
Natalee,F,9
Lovell,F,5
Deloma,F,5
Sonjia,F,25
Keni,F,7
Martel,M,7
Ertha,F,5
Tawanda,F,13
Sharalyn,F,12
Arnie,M,52
Walton,M,47
Marcelle,F,60
Leanora,F,24
Sergei,M,6
Domenica,F,24
Gino,M,147
Danica,F,8
Cloyd,M,23
Lorra,F,9
Vel,F,7
Coretha,F,11
Marquitta,F,8
Janean,F,26
Rea,F,29
Paige,M,17
Chester,M,1050
Bill,F,10
Tilden,M,13
Saintclair,M,5
Seth,M,315
Towana,F,14
Karol,F,257
Durell,M,6
Loveda,F,5
Jada,F,32
Alphonse,M,67
Rema,F,12
Elias,M,153
Librado,M,7
Adelaide,F,33
Mika,F,5
Shelita,F,8
Axel,M,19
Arleigh,M,5
Demetrios,M,15
Dorethia,F,7
Melonee,F,12
Dino,M,314
Cory,M,284
Tomasa,F,31
Jodi,F,1273
Evertt,M,7
