name,gender,birth_count
Seymour,M,10
Kathrine,F,22
Le,M,6
Mada,F,5
Francis,F,88
Sally,F,142
Evelyn,F,237
Bartholomew,M,7
Lilla,F,56
Edson,M,7
Genoveva,F,5
Cameron,M,6
Lacey,F,5
Valeria,F,15
Charles,F,28
Steven,M,20
Georgia,M,5
Aggie,F,6
Cleva,F,6
Adelbert,M,10
Roscoe,M,141
Emilie,F,65
Angel,M,8
Brooks,M,6
Mima,F,14
Christene,F,6
Percival,M,5
Ledia,F,5
Eldridge,M,6
Elsie,F,1112
Jeanette,F,126
Thekla,F,8
Helen,F,1847
Rosetta,F,61
Hardin,M,6
Vena,F,20
Lessie,F,69
Lillia,F,5
Monica,F,13
Narcissus,F,6
Hayes,M,9
Carlota,F,5
Azzie,F,7
Lucille,F,179
Angeline,F,57
Sena,F,31
Cornelious,M,6
Marian,F,92
Zeta,F,5
Jane,F,446
Roland,M,49
Ollie,M,76
Rosalie,F,63
Boyd,M,41
Guss,M,10
Elvin,M,15
John,M,9248
Frances,M,15
Creed,M,5
Richard,M,772
Alois,M,7
Nelson,M,85
Lenna,F,26
Emeline,F,15
Evelena,F,5
Betsey,F,10
Marcia,F,26
Suzanne,F,10
Lala,F,8
Moe,M,6
Bernadette,F,16
Clemmie,F,22
Artie,M,10
Casper,M,25
Verona,F,10
Lavada,F,9
Abbott,M,6
Alonza,M,11
Helena,F,103
Arline,F,13
Silas,M,71
Ivy,M,9
Robin,M,6
Alfreda,F,8
Fronia,F,13
Egbert,M,8
Norton,M,5
Virgie,F,112
Louise,M,9
Rosamond,F,7
Cecil,M,96
Mamie,F,917
Ena,F,10
Gay,M,8
Polly,F,60
Ceasar,M,5
Alphonse,M,20
Rosey,F,6
Hal,M,20
Ossie,F,8
Goldia,F,12
Bryant,M,16
Maryann,F,6
Petronila,F,5
Lita,F,6
Harriett,F,118
Vern,M,28
Lulu,F,367
Loyd,M,28
Merton,M,11
Thea,F,14
Joseph,F,18
Myrta,F,20
Hermon,M,6
Loraine,F,14
Natalie,F,26
Jessica,F,18
Jim,F,5
Gertha,F,5
Bee,F,10
Jones,M,14
Carroll,M,37
Basil,M,20
Erie,M,7
Lige,M,24
Doris,F,55
Ivory,M,8
Katharyn,F,6
Dona,F,46
Gracia,F,5
Leeroy,M,6
Clem,M,29
Worth,M,11
Mercedes,F,9
Sudie,F,54
Garrett,M,10
Siddie,F,8
Alta,F,218
Vivian,M,7
Rosia,F,11
Selena,F,18
Rosie,F,211
Cena,F,6
Mont,M,11
Judson,M,32
Kelly,M,10
Vonnie,F,7
Launa,F,7
Washington,M,26
Lelah,F,19
Silvia,F,5
Matthew,M,114
Bird,M,5
Christie,F,16
Vernon,M,78
Cherry,F,7
Sid,M,9
Horace,M,165
Virgil,M,112
Rasmus,M,5
Theophilus,M,5
Exa,F,7
Sylvester,M,83
Thad,M,12
Ethel,M,12
Jerry,M,92
Sylvania,F,5
Pablo,M,11
Ferd,M,6
Naomi,F,93
Andy,M,60
Dudley,M,30
Reed,M,15
Buford,M,13
Myrtice,F,5
Hollie,M,9
Hazel,M,13
Melissa,F,40
Evelyne,F,5
Jesus,M,20
Olin,M,19
Diana,F,6
Gabriel,M,13
Alvin,M,157
Ragna,F,6
Irving,M,89
Lucretia,F,35
Flossie,F,182
Thos,M,7
Flora,F,541
Sadye,F,17
Phoebe,F,65
Maxwell,M,7
Arlington,M,5
Cammie,F,5
Coleman,M,17
Juanita,F,77
Izetta,F,10
Gertie,F,91
Katheryn,F,14
