name,gender,birth_count
Pia,F,43
Elray,M,7
Latonja,F,45
Shaunna,F,40
Brinton,M,5
Delsie,F,18
Beatrix,F,10
Shawntelle,F,5
Shirleen,F,24
Kameron,M,12
Esteven,M,7
Shelaine,F,8
Renessa,F,8
Dixon,M,21
Karlena,F,5
Wonder,F,10
Jacklin,F,8
Tam,F,11
Ricahrd,M,10
Tanzania,F,5
Shira,F,28
Aris,M,12
Delilah,F,59
Marka,F,6
Romelia,F,21
Ayse,F,6
Sung,M,6
Lisaann,F,28
Ike,M,34
Delsey,F,5
Keir,M,28
Vaughn,M,247
Rasheed,M,6
Lala,F,10
Darlene,M,13
Demarcus,M,10
Sallyann,F,6
Freida,F,57
Arleta,F,6
Stephone,M,13
Renda,F,22
Bibiana,F,8
Avonda,F,6
Vonnie,F,35
Teo,M,5
Filiberto,M,11
Meg,F,83
Delania,F,7
Tarasa,F,7
Consuela,F,16
Tiffanie,F,69
Malea,F,11
Dene,F,16
Jannetta,F,13
Angla,F,24
Raven,M,5
Teofilo,M,14
Sherida,F,16
Cornell,M,169
Kristoffer,M,7
Jennene,F,5
Dalynn,F,11
Loni,F,39
Roben,F,11
Regine,F,9
Jaynette,F,6
Fredda,F,12
Adana,F,6
Victorine,F,5
Edra,F,5
Cheryce,F,5
Emeterio,M,6
Alejandrina,F,18
Tyrrell,M,5
Ragina,F,10
Letrece,F,5
Eddy,M,148
Darreck,M,6
Cynthia,M,39
Dawson,M,20
Phaedra,F,57
Devone,F,8
Torey,F,6
Kimblery,F,14
Margaretann,F,7
Bettie,F,63
Elicia,F,39
Troi,F,6
Tiffin,F,7
Tina,F,14769
Kattie,F,17
Ignatius,M,13
Tesia,F,6
Levan,M,12
Johnpaul,M,11
Shone,M,6
Janique,F,6
Julann,F,11
Manuelito,M,5
Lashaun,F,54
Janae,F,42
Ardra,F,11
Esther,F,730
Virgilio,M,28
Madison,M,27
Lorraine,M,5
Rupert,M,20
Pam,F,502
Avon,M,6
Marisa,F,408
Ladena,F,13
Eustacia,F,6
Earle,M,57
Guy,M,1145
Kregg,M,10
Nicanor,M,8
Janeene,F,7
Jonelle,F,34
Rian,M,23
Letha,F,89
Traci,F,2555
Bridgitte,F,30
Duska,F,5
Holli,F,151
Onita,F,5
Tevis,F,7
Krishna,M,10
Brigett,F,12
Sabrinia,F,5
Mingo,M,12
Seretha,F,13
Charlee,F,12
Jere,F,12
Corrinna,F,8
Teddie,M,15
Dane,M,255
Murray,M,94
Nikolaos,M,12
Tully,M,13
Edy,F,6
Mollie,F,146
Tonette,F,58
Parks,M,5
Devetta,F,8
Patricia,M,69
Thaddius,M,8
Asia,F,17
Tysha,F,14
Alica,F,31
Kelcey,M,9
Murry,M,16
