name,gender,birth_count
Shavon,M,24
Trenden,M,6
Ivone,F,12
Kamiah,F,7
Dawnisha,F,5
Phantasia,F,6
Agapito,M,5
Deysy,F,13
Tomeka,F,12
Quaneisha,F,34
Kadesha,F,26
Shara,F,44
Jolisa,F,12
Delbert,M,40
Bita,F,7
Jude,M,139
Takisha,F,9
Quantay,M,7
Dione,F,11
Jessieca,F,5
Gena,F,63
Monserrat,F,62
Adaria,F,5
Darien,F,128
Heston,M,12
Valeska,F,6
Shaterica,F,10
Zackry,M,14
Ashad,M,10
Frantz,M,15
Jhalen,M,7
Ezekiel,M,386
Kameshia,F,9
Vernell,M,14
Nasario,M,6
Markryan,M,5
Dalyn,M,24
Curry,M,8
Reanne,F,15
Caci,F,6
Celestia,F,11
Pavin,M,5
Daichi,M,12
Kathren,F,7
Sydney,M,127
Dezjuan,M,8
Ariahna,F,12
Hosanna,F,23
Nitza,F,10
Laura,M,12
Omari,M,107
Ryker,M,65
Melik,M,31
Mariafernanda,F,21
Romell,M,20
Tania,F,599
Akeyla,F,26
Deseree,F,42
Brydon,M,16
Lameshia,F,5
Karsten,M,51
Demarrea,M,5
Isidora,F,15
Dakera,F,5
Jaquanda,F,9
Bela,F,5
Emilo,M,11
Ismar,M,5
George,M,3226
Malieka,F,6
Josafat,M,18
Catrice,F,6
Javone,M,28
Jameca,F,5
Ventura,F,5
Baylen,F,5
Treyveon,M,10
Sharesa,F,5
Kemani,F,6
Amaiya,F,6
Khiree,M,5
Collier,M,13
Gagandeep,F,8
Deyja,F,7
Darrein,M,5
Almin,M,5
Stephenson,M,5
Muhamad,M,8
Lanae,F,53
Deirdra,F,6
Trane,F,14
Ronisha,F,48
Jermesha,F,13
Jessamine,F,13
Tasheema,F,6
Kierria,F,11
Tapanga,F,20
Dashanae,F,13
Jemel,M,13
Lorenz,M,18
Meleena,F,7
Nkechi,F,8
Rob,M,19
Roselia,F,12
Lyndsee,F,14
Ashly,F,280
Taila,F,12
Fantashia,F,7
Adrina,F,27
Quamel,M,11
Brenn,M,5
Danyah,F,5
Albert,F,7
Chelcie,F,24
Kimberleigh,F,15
Eula,F,7
Paz,F,9
Janelli,F,8
Magdaleno,M,17
Katelinn,F,7
Karl,M,503
Kiaundra,F,6
Janasia,F,16
Elodie,F,5
Jhayla,F,7
Gerry,M,58
Saray,F,72
Carlen,F,6
Ashleyanne,F,5
Anel,M,8
Quierra,F,15
Amelie,F,18
Aly,F,7
Tacora,F,5
Cassandria,F,6
Kyrstin,F,43
Teashia,F,6
Dashiell,M,19
Shanetta,F,7
Andrewjames,M,5
Dominic,F,33
Treveon,M,40
Jaileen,F,19
Daeshaun,M,8
Darian,M,537
Markita,F,34
Jacklyn,F,380
Daman,M,10
Asante,M,65
Imelda,F,59
Kennedey,F,6
Ulices,M,21
Jatavia,F,8
Diasia,F,13
Jessejames,M,13
Rakan,M,18
Tyronda,F,7
Ayona,F,7
Robertson,M,8
Lexy,F,91
Shamara,F,40
Ena,F,13
Wylie,M,40
Angelia,F,106
Janeika,F,7
Gwenevere,F,6
Desirey,F,8
Yidel,M,5
Kyanne,F,15
Gavriela,F,7
Devun,M,6
Keshona,F,6
Crystin,F,8
Laisha,F,7
Levina,F,5
Tabita,F,10
Yaniv,M,7
Beatrix,F,10
Halleigh,F,6
Ann,F,664
Kellsie,F,43
Zacharey,M,23
Kalab,M,12
Trestin,M,6
Kinsleigh,F,9
Chloey,F,15
Teddy,M,129
Nariah,F,19
Davinder,M,7
Mylissa,F,7
Marquez,M,226
Indonesia,F,18
Jorey,F,5
Hamed,M,14
Maliah,F,17
Cherith,F,11
Topanga,F,11
Malynn,F,7
Alioune,M,8
Jenee,F,35
Molina,F,7
Decorian,M,9
Italy,F,13
Alin,F,6
Kasem,M,6
Cyndel,F,6
Zafirah,F,5
Kareen,F,7
Sabriyah,F,6
Sigifredo,M,10
Maryclaire,F,18
Kayhla,F,5
Taneya,F,12
Kieron,M,23
Meagen,F,31
Fantasia,F,75
Marquel,F,12
Chandlar,M,8
Glorimar,F,10
Ysela,F,8
Keijon,M,6
Emanuelle,M,5
Jamil,M,159
Danyele,F,10
Finn,M,42
Tamaira,F,19
Courtni,F,41
Denyce,F,7
Treylan,M,6
Gajuan,M,6
Keefe,M,17
Renesha,F,7
Callee,F,15
Kirsti,F,26
Kenitra,F,5
Ellisa,F,22
Chania,F,35
Caitlain,F,9
Alaysa,F,8
Graeme,M,36
Loree,F,7
Roemello,M,14
Kylee,M,19
Sheyla,F,55
Avante,M,13
Aerick,M,6
Koran,M,21
Caden,F,6
Lakayla,F,35
Emonee,F,9
Belinda,F,197
Yousaf,M,6
Yoceline,F,11
Peyton,M,772
Luiz,M,89
Kassandra,F,1436
Alexondria,F,5
Darcel,F,5
Jarely,F,6
Jeliah,F,5
Rayce,M,29
Lateesha,F,8
Antonnia,F,5
Callaghan,M,6
Deyanna,F,8
Niharika,F,6
Savonnah,F,8
Nichola,M,5
Callie,F,877
Wanye,M,5
Mika,M,17
Leyda,F,13
Katrice,F,29
Azeneth,F,17
