name,gender,birth_count
Abram,M,33
Ranae,F,8
Winston,F,5
Arletta,F,55
Elven,M,10
Michaeline,F,10
Michio,M,5
Bryson,M,9
Conchetta,F,5
Madeline,F,822
Braulio,M,7
Romie,M,28
Myrtha,F,7
Hester,F,157
Nettie,F,544
Dink,M,5
Carrol,F,67
Rose,F,5767
Renard,M,5
Nate,M,13
Ammie,F,25
Mel,M,20
Edrie,F,20
Adina,F,8
Gretel,F,5
Emit,M,6
Jessie,F,1807
Michele,M,12
Margit,F,8
Imo,F,21
Lyle,F,9
Murdock,M,5
Christeen,F,50
Aron,M,42
Lotus,F,13
Minoru,M,7
Vassie,F,11
Irvan,M,8
Justine,F,132
Elmo,M,150
Girtie,F,5
Claribel,F,12
Baltazar,M,7
Baby,M,12
Grandville,M,9
Lina,F,73
Carolyn,M,19
Perfecto,M,11
Glee,F,10
Tim,M,101
Filmore,M,8
Bentley,M,14
Morris,F,10
Delmar,F,6
Sigrid,F,16
Francella,F,8
Jared,M,14
Dominick,M,308
Elpidio,M,14
Paralee,F,19
Hattie,F,1086
Emmer,F,37
Hattie,M,9
Anderson,M,105
Lockie,F,5
Michaela,F,7
Avis,M,6
Ethelene,F,45
Jo,M,25
Clarabell,F,12
Janet,M,23
Davis,F,8
Alois,M,37
Theophilus,M,16
Bernard,F,19
Suzanna,F,18
Zeke,M,5
Derrill,M,10
Karin,F,44
Deana,F,21
Irva,F,8
Richerd,M,5
Randle,M,16
Ardyce,F,47
Rima,F,5
Delois,F,131
Dona,M,6
Willa,M,6
Truman,M,196
Porter,M,68
Sari,F,16
Ollice,M,6
Pervis,M,14
Dorothe,F,15
Goldie,M,10
Joan,F,19289
Nelson,M,572
Bynum,M,9
Roberto,M,244
Willman,M,7
Macel,F,25
Estes,M,14
Clare,M,45
Gaston,M,34
Matilde,M,8
Branch,M,5
Roselie,F,5
Roma,F,126
Ozella,F,40
Laurent,M,16
Sally,M,18
Maud,F,49
Lu,F,28
Felder,M,5
Shelley,M,11
Baker,M,6
Ivo,M,7
Jerauld,M,6
Lella,F,15
Melba,M,5
Earnestene,F,9
Ezell,F,6
Orson,M,12
Nestor,M,18
Garnetta,F,8
Clora,F,24
Ilomay,F,7
Monita,F,7
Clarece,F,5
Sarah,M,30
Aretha,F,34
Morrie,M,6
Ulysess,M,12
Ezequiel,M,12
Ulysses,F,5
Eural,M,6
Ambrosio,M,8
Pearlena,F,6
Dot,F,45
Orrie,F,5
Colan,M,5
Myles,M,65
Philippe,M,7
Tresa,F,9
Earlie,M,38
Dodie,F,5
Henry,F,52
Parley,M,6
Eddy,M,53
Daryle,M,20
Loretto,F,11
Adolphe,M,6
Paublita,F,5
Rayma,F,12
Ivie,F,7
Quitman,M,14
York,M,9
Annamay,F,14
Nadeane,F,5
Virden,M,5
Ardelle,F,36
Ralph,M,6183
Williemae,F,6
Eunice,M,28
Rosa,M,25
Lucillie,F,7
Haze,M,10
Tiny,M,8
Butler,M,10
Dulcie,F,14
Hansel,M,23
Alf,M,18
Magdalen,F,23
Juel,M,9
Curt,M,24
Lareta,F,7
Farley,M,9
Ginny,F,15
Doryce,F,6
Audrie,F,20
Murel,M,12
Oather,M,7
Arloa,F,8
Morgan,M,122
Wood,M,5
Cameron,M,32
Genive,F,5
Dorsie,F,13
Ovid,M,10
Melva,F,245
Rosalina,F,17
Augusto,M,5
Milagros,F,6
Cathy,F,35
Laqueta,F,10
Clester,M,6
Coralyn,F,7
Durell,M,14
Winnell,F,7
Andreas,M,5
Veva,F,23
Emmie,F,39
Rupert,M,72
Jerry,F,390
Margeret,F,16
Earline,M,6
Delphine,F,180
Floetta,F,5
Cecil,M,1506
Lowanda,F,10
Del,F,14
Lelton,M,6
Angelyn,F,12
Laureen,F,18
Joeseph,M,15
Ree,F,10
Russel,M,199
Marvel,F,90
Murlin,M,13
Peyton,M,17
Lenis,F,7
Lula,M,8
Verneda,F,20
Santiago,M,89
Ruble,M,9
Alleen,F,19
Lavada,F,65
Josefina,F,128
Blonnie,F,9
Mariana,F,27
Alan,M,1343
Mearl,F,11
Bartlett,M,11
Orene,F,21
Ervil,M,5
Lemmie,M,8
Elmarie,F,8
Ewald,M,10
Merrick,M,7
Ana,F,59
Sharlotte,F,5
Foy,M,31
Frankie,F,569
Eugenia,F,291
Maury,M,19
Dellia,F,6
Wilmon,M,5
Eather,F,14
Alpheus,M,16
